Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allison, Brett	1	4	1	-	1	2	1	2	2	-	1	2	1	-	-	-	-	-	-	2	-	-	3	-	-	23
Anderson, Stuart										-	-	2	-	-	-	-	1	-	-	1	-	-	-	1	2	7
Archer, Glenn			-	2	-	1	1	1	1	2	3	1	2	-	2	1	1	1	1	-	1		2	1	2	26
Armstrong, Matt	-	-	3	-	-	-	-	1	-	-	1	-	2	1	-	4	1	-	1	-	-	1	1	-	-	16
Barnett, John		-													-											
Blakey, John	-	-	-	1	2	-	1	1	2	3	-	-	2	2	1	-	2	-	-	-	2	1	-	1	3	24
Campbell, Warren	-	1					-	-		-	1	1	1													4
Capuano, Matthew	1	1	-	1	-	-	-	-	1	3	-	2	1	3	2											15
Carey, Wayne	-	-	2	2	-	1	2	1	2	-	1	-	3	-	2	2	-	1	1	2	1	-	-	-	3	26
Clarkson, Alastair		-			-	-																				
Crocker, Darren																					-	-			1	1
Daniltchenko, Jason		1			2					1	-	-	-	-		-	-									4
Dwyer, Anthony																					2	-	-	1		3
Fairley, Ian				-	-	-	1		1	-	2	1	1	-			-	1	1	-	1	-	1	-	1	11
Freeborn, Glenn					1													1	-	-	1	-	1	-	-	4
Geister, Paul																						-	-	-		
Ishchenko, Alex	1		1					-	-							1	1	1	2	-						7
King, David	3	1	3	2	-	-	1	2	-	2	4	-	-				3	2	-	3	-	1	-	-	-	27
Laidley, Dean	-		3	-	3	-	-	-	-	-	2	2	-	1	2	1	-	-	1	1		1	1	-	3	21
Longmire, John	1	1	1	-	-	2	2		1			2	2	1	-	2	-	1	-	1	1	1	2	1	3	25
Martyn, Mick	-	-	-	2	1	-	1	1		1	-			-						1	3	1	1	-	2	14
McAdam, Adrian								1																		1
McKernan, Corey	3	2	2	2	1	3	1	2	-	-	1	1	2	2	-	3	4	-	2	1	2	7	3	-	2	46
Nichols, Trent	1	-	1	-		-	1	-	-					1	-	1									-	5
Pyman, Robert																	-	-		1						1
Reynolds, Keenan	1	-	3	-	-				-						-	1	-									5
Roberts, Mark	-	-	-	2		2	1	1	1	1	1				-	3	1	3	-	2	2	-	-	1	1	22
Rock, Anthony	2		-	1	1	1	2	-	1	-	-	1	2	-	-	3	-	1	-	-	-	-	1	1	-	17
Schwass, Wayne	2	-	1	2	1	1	3	1	2	2	1	-	1	1	1	2	2	1	3	-	1	1	3	3	4	39
Scott, Robert	-	1	-	3	1	-	-	1	2	1	-	1	1	-	1	2	-	1	-	-	-	-	1	1	1	18
Sholl, Craig	1	-	-	-		1	1	-	-			-	-	1	-	1				2	1	-	2	-	1	11
Simpson, Adam																		1	-							1
Smith, Ross	-	1	-	-	-	-	-	-	2	-	1	-	1	3	-	-	1	-	-	2	-	-	-	1	-	12
Stevens, Anthony	1	3	1	1	1	4	1	4	2	1	2	2	-	2	-	2	2	4	1		2					36
Stevens, Mark										2	-	-	-	-	1	-			-							3
Totals	18	16	22	21	15	18	20	19	20	19	21	18	22	18	12	29	19	19	13	19	20	14	22	12	29	475
Opponent	AD	ME	WC	RI	CA	HW	FI	FO	GE	ES	FR	BB	SK	CW	SY	AD	ME	WC	RI	CA	HW	FI	RI	WC	CA	
