Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	-	-																							
Beams, Dayne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Blair, Jarryd	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Brown, Nathan					-	-	-			-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Buckley, Simon				-	-	-	-	-	-	-	-	-	1	-	-		-									1
Clarke, Martin	-	-	-	-	-	-	-	-	-	-	-	-		-	-		-		-	-						
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dawes, Chris	3	2	-	6	6	2		5	4	5	7	2	8	3	4	6	6	3	4	3	-		5	2	3	89
Didak, Alan							-	-	-	-	-								-	-	-	-	-	-		
Elliott, Jamie									-	-	-	-	-	-	-	-	-	-	-	-		-		-	-	
Fasolo, Alex	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Goldsack, Tyson	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-			-	-		-	-	1
Johnson, Ben				-	-	-															-	-	-	-	-	
Jolly, Darren	28	25	17	36	34			28	29		34	23	43	39	29	38		37	42	24		36	49	24	34	649
Keeffe, Lachlan	-	-	-	-	-	-	6	-	-																	6
Krakouer, Andrew																						-	-	-	-	
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Maxwell, Nick			1	1	-	-	2	-	6	2	-	1	1	-	-	-	-	-	-	-		1	-			15
Mooney, Caolan													-			-	-			-						
Paine, Jackson	-	-		-									-	-								-				
Pendlebury, Scott	-	-	-	-	-	-	1	-	-	-					-	-	-	-	-	-	-	2	-	-	-	3
Reid, Ben	-	-	-			-	-	1				-	-	-	-	-	-	1	-	-	-	-	1	-	-	3
Rounds, Luke	-																									
Seedsman, Paul	-	-		-	-		-									-	-	-	-	-	-					
Shaw, Heath	-	-	-			-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sidebottom, Steele	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	1	1
Sinclair, Ben	-	-	-	-	-	-	-	-	-	-	-			-	-		-	-	-	-	-		-		-	
Swan, Dane	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-			-	1	-	1	-	2
Tarrant, Chris		-									-				-	-	-		-	-	-	-	-	-	-	
Thomas, Dale	-	-	-					-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Toovey, Alan	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-		-	-	-	-	-	
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			-	-	-	1	-	-	-	-	-	-	-	-				1	-	-	-	-	-	-	-	2
Williams, Marley									-	-	-	-	-	-												
Wood, Cameron			8			33	32			25							22				12					132
Yagmoor, Peter	-						-																			
Young, Tom				1						-	-	-				-	-	-								1
Totals	31	27	26	44	40	36	42	34	39	32	41	26	53	42	33	44	28	42	46	27	12	40	55	27	38	905
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
