Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	-	-																							
Beams, Dayne		-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	4
Blair, Jarryd	1	-	-	-	1		-	-	-	-	1	1	-	-	-	-	3	1	-	-	-		-	2	-	10
Brown, Nathan					-	-	-			-	-	-	-		-	1	1	-	-	-	-	1	-	-	-	3
Buckley, Simon				-	1	2	-	-	-	-	1	-	-	-	-		-									4
Clarke, Martin	-	-	-	-	3	-	-	-	-	2	-	-		-	-		-		-	-						5
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dawes, Chris	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Didak, Alan							-	-	-	2	-								-	-	-	1	-	-		3
Elliott, Jamie									-	-	-	-	-	-	1	-	-	1	-	-		-		-	-	2
Fasolo, Alex	1	1	-	-	-	-		-	-	1	-	-	-	1	-	-	1	2	-	1	1	-	-	-	-	9
Goldsack, Tyson	-	-	-	-	-	-	-	2	-	1	2	-	-	-	-	-	-	-			-	-		2	-	7
Johnson, Ben				1	-	-															2	2	1	-	-	6
Jolly, Darren	-	-	-	-	-			-	-		-	-	-	-	-	-		-	-	-		-	-	-	-	
Keeffe, Lachlan	-	-	2	-	-	-	-	-	-																	2
Krakouer, Andrew																						-	-	1	-	1
Lumumba, Heritier	-	-	-	2	-	-	-	3	3	1	-	1	-	-	1	-		1	-	2	-	1	-	-	6	21
Maxwell, Nick			-	3	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-		-	-			5
Mooney, Caolan													1			-	-			-						1
Paine, Jackson	-	-		-									-	1								-				1
Pendlebury, Scott	-	-	-	1	-	-	1	4	-	1					-	-	1	-	-	-	-	1	-	-	-	9
Reid, Ben	-	-	-			-	-	-				1	-	-	-	-	1	-	-	1	-	1	1	-	1	6
Rounds, Luke	-																									
Seedsman, Paul	-	-		1	1		-									1	1	-	1	-	-					5
Shaw, Heath	4	5	5			3	8	5	1			-	2	4	10	2	2	3	2	2	4	1	2	7	8	80
Sidebottom, Steele	1	4	2	-	3	3	-	3	-	-	6	3	2	-	-	3		-	1	2	-	-	2	-	1	36
Sinclair, Ben	1	1	-	-	-	1	-	-	2	-	1			-	-		-	-	-	1	-		-		-	7
Swan, Dane	1	1	-	3	1	-	-	-			1	4	1	3	-	1	-	-			-	1	-	3	-	20
Tarrant, Chris		-									-				-	-	-		-	-	-	-	-	-	-	
Thomas, Dale	3	1	4					2	1	1	4	3	1	3	-	1		2	-	2	1	2	-	2	1	34
Toovey, Alan	-	1	-	-	-	1	1	-	-			1	-	-	1	-	1	-	-		1	1	-	-	-	8
Ugle, Kirk					-	-				3																3
Wellingham, Sharrod			-	-	-	-	-	2	-	-	-	-	-	-				-	-	-	-	-	-	2	-	4
Williams, Marley									-	5	1	2	-	3												11
Wood, Cameron			-			-	-			-							-				-					
Yagmoor, Peter	-						-																			
Young, Tom				-						-	-	-				-	-	-								
Totals	12	14	14	11	10	12	10	21	7	18	17	17	7	15	13	9	11	10	4	12	9	12	6	19	17	307
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
