Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	3	1	-																							4
Beams, Dayne		-	1	1	-	-	2	-	-	1	1	1	1	2	-	3	-	5	1	1	1	1	-	1	-	23
Blair, Jarryd	-	-	2	1	2		1	-	1	-	3	1	1	2	3	2	-	-	1	4	-		1	1	1	27
Brown, Nathan					-	-	-			1	-	-	-		2	2	-	1	1	-	-	-	2	1	-	10
Buckley, Simon				-	-	-	-	-	-	-	1	1	-	-	-		-									2
Clarke, Martin	-	2	-	-	-	-	1	2	-	1	-	-		-	-		-		-	-						6
Cloke, Travis	1	3	-	1	1	1	-	1	1	1	1	-	-	-	1	2	-	1	-	1	-	1	2	1	-	20
Dawes, Chris	4	-	2	-	-	1		1	1	-	1	1	1	-	1	1	1	2	-	1	2		-	-	-	20
Didak, Alan							-	-	-	-	-								-	-	1	-	-	1		2
Elliott, Jamie									-	1	1	1	-	-	-	1	-	1	-	-		-		-	-	5
Fasolo, Alex	1	2	-	-	-	2		1	-	-	1	-	2	-	-	1	2	1	-	-	1	1	2	-	1	18
Goldsack, Tyson	1	-	1	2	-	-	-	1	1	1	-	3	1	1	-	1	-	-			-	-		1	-	14
Johnson, Ben				1	-	-															-	-	1	-	-	2
Jolly, Darren	2	-	1	-	1			3	1		2	1	2	-	3	1		2	1	-		1	2	2	1	26
Keeffe, Lachlan	1	2	1	-	2	1	1	-	1																	9
Krakouer, Andrew																						2	1	-	2	5
Lumumba, Heritier	1	1	-	1	-	-	-	1	1	1	-	-	-	-	-	1		2	-	1	-	2	1	-	-	13
Maxwell, Nick			1	1	-	-	2	-	4	1	-	-	-	2	2	-	-	1	1	1		-	-			16
Mooney, Caolan													1			-	-			1						2
Paine, Jackson	1	-		-									-	1								2				4
Pendlebury, Scott	3	3	1	-	-	-	2	-	3	3					-	-	4	2	-	3	3	3	1	1	1	33
Reid, Ben	-	1	-			1	1	1				1	-	2	2	-	-	1	2	1	-	-	1	2	1	17
Rounds, Luke	-																									
Seedsman, Paul	-	-		1	-		2									-	1	-	3	-	-					7
Shaw, Heath	1	1	1			1	3	1	1			-	1	-	-	1	1	1	2	2	1	-	1	-	-	19
Sidebottom, Steele	1	-	1	2	1	-	1	1	2	1	1	-	-	1	-	-		2	-	3	-	-	1	-	-	18
Sinclair, Ben	2	-	-	-	-	-	2	-	-	-	-			1	1		-	1	-	1	1		1		-	10
Swan, Dane	-	-	-	2	1	2	-	-			-	-	2	-	-	1	2	1			-	2	-	3	-	16
Tarrant, Chris		-									2				-	1	-		1	-	1	1	1	1	-	8
Thomas, Dale	-	-	1					1	2	2	3	1	1	-	1	1		1	1	-	1	1	-	1	-	18
Toovey, Alan	1	2	-	1	1	1	-	-	-			2	1	1	-	-	2	-	1		2	-	-	-	1	16
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			-	3	1	-	-	-	2	-	1	1	-	1				-	-	-	2	-	1	1	-	13
Williams, Marley									-	-	-	-	-	-												
Wood, Cameron			-			1	1			1							2				1					6
Yagmoor, Peter	-						-																			
Young, Tom				-						-	-	-				-	1	-								1
Totals	23	18	13	17	10	11	19	14	21	15	18	14	14	14	16	19	16	25	15	20	17	17	19	17	8	410
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
