Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	1	-																							1
Beams, Dayne		-	1	1	4	-	2	2	-	3	-	1	2	2	4	3	2	-	1	1	-	2	1	2	-	34
Blair, Jarryd	1	3	-	2	2		-	1	2	2	2	1	4	5	2	-	2	1	2	-	3		2	1	2	40
Brown, Nathan					12	6	-			10	1	4	5		10	5	2	3	12	9	7	7	9	14	18	134
Buckley, Simon				4	2	-	3	1	2	-	4	2	5	2	-		2									27
Clarke, Martin	1	2	1	2	2	3	1	2	1	3	2	1		-	-		4		1	-						26
Cloke, Travis	1	-	3	2	2	4	4	1	2	3	3	2	1	2	1	3	2	2	1	1	-	2	2	3	2	49
Dawes, Chris	1	2	1	2	1	2		4	1	1	1	-	3	3	-	1	2	2	4	3	-		3	1	4	42
Didak, Alan							-	1	-	1	-								1	1	-	-	-	-		4
Elliott, Jamie									-	3	-	-	4	1	-	2	4	1	2	1		1		-	-	19
Fasolo, Alex	-	-	2	-	1	-		-	-	2	-	-	1	-	1	1	-	2	1	-	1	3	-	1	-	16
Goldsack, Tyson	4	2	3	8	-	1	4	7	3	2	-	1	1	5	-	-	2	1			1	1		2	-	48
Johnson, Ben				-	3	-															2	1	1	2	1	10
Jolly, Darren	3	1	-	-	5			9	2		2	3	6	5	3	-		4	2	4		6	4	2	5	66
Keeffe, Lachlan	5	4	8	5	4	4	1	3	2																	36
Krakouer, Andrew																						1	1	-	-	2
Lumumba, Heritier	-	-	3	4	1	5	3	2	7	2	4	6	2	4	2	3		3	3	4	-	6	3	2	4	73
Maxwell, Nick			5	3	9	5	2	5	9	4	9	6	6	8	3	5	6	4	6	6		7	5			113
Mooney, Caolan													-			-	1			-						1
Paine, Jackson	-	-		2									1	1								2				6
Pendlebury, Scott	2	1	-	3	5	5	1	3	1	1					-	1	1	2	1	-	1	3	1	2	2	36
Reid, Ben	4	10	2			5	8	9				4	3	3	5	6	2	3	5	7	6	4	6	3	8	103
Rounds, Luke	-																									
Seedsman, Paul	-	-		-	1		3									-	5	-	-	-	1					10
Shaw, Heath	2	2	4			2	5	4	6			4	2	4	5	8	2	7	3	4	1	2	5	1	5	78
Sidebottom, Steele	-	1	-	4	2	2	4	2	2	2	1	2	2	-	3	1		1	2	-	2	-	2	2	3	40
Sinclair, Ben	1	-	1	2	1	2	1	-	2	1	2			-	-		-	-	1	2	-		-		-	16
Swan, Dane	-	-	1	1	1	-	-	1			-	1	1	1	1	2	-	1			-	1	2	2	1	17
Tarrant, Chris		2									4				4	2	2		1	7	4	3	7	2	5	43
Thomas, Dale	1	-	-					3	2	1	2	-	-	-	3	1		2	-	1	1	6	4	2	3	32
Toovey, Alan	4	-	1	1	3	2	5	2	5			4	3	6	3	5	8	3	2		5	-	3	5	3	73
Ugle, Kirk					1	-				-																1
Wellingham, Sharrod			1	2	4	2	-	3	-	3	1	1	4	-				-	1	1	2	1	-	1	-	27
Williams, Marley									2	2	2	3	2	1												12
Wood, Cameron			4			2	2			4							5				-					17
Yagmoor, Peter	-						-																			
Young, Tom				-						3	5	1				3	1	-								13
Totals	30	31	41	48	66	52	49	65	51	53	45	47	58	53	50	52	55	42	52	52	37	59	61	50	66	1265
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
