Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	1	-																							1
Beams, Dayne		1	1	-	-	-	-	-	1	-	-	-	-	-	1	1	1	-	-	2	-	2	-	-	-	10
Blair, Jarryd	1	1	-	2	-		-	-	1	-	1	1	-	1	-	-	1	1	1	-	-		-	-	1	12
Brown, Nathan					-	-	-			-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Buckley, Simon				-	-	-	-	-	-	-	-	-	-	-	-		-									
Clarke, Martin	-	-	-	-	-	-	-	-	-	-	1	-		-	-		-		-	-						1
Cloke, Travis	4	2	1	3	2	2	3	3	1	6	1	5	1	4	1	2	5	1	5	2	-	8	6	1	2	71
Dawes, Chris	1	-	1	-	1	2		2	-	-	-	1	1	2	1	2	2	1	1	-	-		-	-	-	18
Didak, Alan							-	-	2	-	1								-	-	1	1	-	-		5
Elliott, Jamie									-	1	-	1	1	-	1	1	2	1	-	-		-		-	-	8
Fasolo, Alex	1	1	1	-	-	1		1	-	-	-	-	-	1	3	1	1	-	-	1	2	3	-	-	1	18
Goldsack, Tyson	-	1	1	-	1	2	2	1	1	1	2	-	2	1	-	-	2	-			1	2		3	2	25
Johnson, Ben				-	-	-															-	-	-	-	1	1
Jolly, Darren	2	-	1	1	1			-	-		1	-	-	1	-	1		2	-	-		3	-	1	-	14
Keeffe, Lachlan	-	-	-	-	-	-	1	-	-																	1
Krakouer, Andrew																						2	3	-	-	5
Lumumba, Heritier	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1	-	-	-	2
Maxwell, Nick			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			
Mooney, Caolan													-			-	1			-						1
Paine, Jackson	1	-		-									1	1								1				4
Pendlebury, Scott	1	-	-	1	-	-	-	-	-	1					-	1	-	-	-	-	1	-	-	1	1	7
Reid, Ben	-	-	-			1	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Rounds, Luke	-																									
Seedsman, Paul	-	-		1	1		-									-	-	-	-	-	-					2
Shaw, Heath	-	-	2			1	-	-	1			-	-	1	-	-	1	-	-	-	-	1	2	-	-	9
Sidebottom, Steele	2	-	2	1	1	-	1	1	-	-	-	-	-	-	-	1		-	-	2	2	-	1	-	-	14
Sinclair, Ben	-	1	-	1	1	-	-	-	-	1	3			-	1		-	1	-	1	-		1		-	11
Swan, Dane	-	1	-	-	1	-	4	-			2	2	2	-	-	-	7	1			-	1	-	1	2	24
Tarrant, Chris		-									-				3	-	3		1	1	-	-	-	-	-	8
Thomas, Dale	1	2	-					1	-	1	-	-	2	-	2	1		-	-	1	1	1	-	1	-	14
Toovey, Alan	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-		-	-	-	-	-	
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			-	2	-	-	2	-	-	3	1	-	-	1				1	-	-	-	-	2	1	-	13
Williams, Marley									-	1	-	-	-	-												1
Wood, Cameron			1			-	-			1							-				-					2
Yagmoor, Peter	-						-																			
Young, Tom				1						1	-	-				-	-	-								2
Totals	14	11	11	13	9	10	13	9	7	17	13	10	10	13	13	11	26	9	8	10	8	26	15	9	10	305
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
