Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	2	-	-																							2
Beams, Dayne		1	1	2	-	2	-	2	3	2	2	2	1	2	1	-	2	2	3	1	2	3	1	5	2	42
Blair, Jarryd	-	1	1	1	1		-	-	-	1	-	2	1	1	-	2	3	1	1	1	2		2	1	1	23
Brown, Nathan					2	3	-			3	3	4	3		4	1	3	1	1	-	1	3	-	2	2	36
Buckley, Simon				5	-	1	2	1	4	2	3	3	2	2	1		2									28
Clarke, Martin	2	5	3	5	3	9	1	2	2	5	1	-		2	-		2		2	2						46
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dawes, Chris	-	1	1	-	-	-		-	-	-	-	1	-	-	-	-	-	-	-	-	1		-	-	-	4
Didak, Alan							-	-	-	1	-								-	-	1	2	-	-		4
Elliott, Jamie									-	-	-	-	-	-	1	-	-	-	-	-		-		-	-	1
Fasolo, Alex	-	-	2	-	-	-		-	-	-	-	1	-	1	-	3	-	1	-	-	1	2	1	-	-	12
Goldsack, Tyson	1	-	1	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-			-	-		1	1	8
Johnson, Ben				1	10	1															4	3	4	2	4	29
Jolly, Darren	2	-	-	1	-			2	-		2	-	-	1	3	-		3	2	-		-	1	4	-	21
Keeffe, Lachlan	-	5	3	3	1	4	-	6	5																	27
Krakouer, Andrew																						-	1	-	-	1
Lumumba, Heritier	6	10	4	6	6	3	2	2	4	1	3	2	-	5	7	2		5	3	3	2	4	5	1	3	89
Maxwell, Nick			7	4	5	-	7	1	-	1	-	2	-	2	1	3	3	-	8	1		3	1			49
Mooney, Caolan													1			-	-			-						1
Paine, Jackson	-	-		-									-	-								-				
Pendlebury, Scott	2	3	3	2	1	3	1	4	3	-					2	2	3	1	2	4	3	2	4	1	2	48
Reid, Ben	3	4	1			1	4	6				2	2	4	4	4	2	2	5	4	-	6	6	2	4	66
Rounds, Luke	-																									
Seedsman, Paul	-	1		1	-		-									1	2	3	3	4	1					16
Shaw, Heath	7	2	4			8	5	3	5			3	4	6	12	5	4	2	7	5	8	1	1	4	9	105
Sidebottom, Steele	1	2	2	2	5	-	-	4	4	1	2	5	1	1	3	2		1	4	1	-	1	3	3	4	52
Sinclair, Ben	-	-	-	-	1	-	-	2	2	-	1			-	-		-	1	-	2	-		-		-	9
Swan, Dane	4	4	1	1	2	1	-	-			3	5	1	3	3	2	1	1			3	5	3	1	1	45
Tarrant, Chris		-									3				-	1	-		-	1	2	1	1	1	1	11
Thomas, Dale	2	1	-					3	1	-	1	1	-	1	1	2		1	-	5	1	1	1	1	2	25
Toovey, Alan	4	-	2	-	2	-	5	6	1			2	2	3	2	1	2	1	1		2	-	1	2	2	41
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			1	3	1	-	1	1	1	1	2	-	-	-				1	-	4	1	1	1	2	1	22
Williams, Marley									1	5	2	5	-	-												13
Wood, Cameron			1			1	-			3							-				2					7
Yagmoor, Peter	-						-																			
Young, Tom				1						1	3	-				1	3	1								10
Totals	36	40	38	41	40	37	28	45	36	27	31	40	19	34	45	32	32	28	42	38	37	38	37	33	39	893
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
