Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	-	-																							
Beams, Dayne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Blair, Jarryd	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Brown, Nathan					-	-	Off			-	-	-	-		-	Off	-	-	-	-	-	-	On	-	-	1/2
Buckley, Simon				-	-	-	-	On	-	-	-	-	-	-	Off		-									1/1
Clarke, Martin	-	-	-	-	-	-	-	-	-	-	-	Off		-	On		On		-	-						2/1
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Dawes, Chris	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Didak, Alan							-	Off	-	-	Off								On	-	-	On	Off	On		3/3
Elliott, Jamie									On	-	-	-	-	-	-	-	-	-	-	-		-		Off	Off	1/2
Fasolo, Alex	-	-	-	-	-	-		-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Goldsack, Tyson	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off			-	Off		-	-	0/2
Johnson, Ben				Off	-	Off															-	-	-	-	-	0/2
Jolly, Darren	-	-	-	-	-			-	-		-	-	-	-	-	-		-	-	-		-	-	-	-	
Keeffe, Lachlan	-	-	-	-	-	-	-	-	-																	
Krakouer, Andrew																						-	-	-	-	
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Maxwell, Nick			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		-	-			0/1
Mooney, Caolan													On			On	Off			On						3/1
Paine, Jackson	-	-		-									-	Off								-				0/1
Pendlebury, Scott	-	-	-	-	-	-	-	-	-	Off					-	-	-	-	-	-	-	-	-	-	-	0/1
Reid, Ben	-	-	Off			-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Rounds, Luke	-																									
Seedsman, Paul	On	On		On	Off		-									-	-	-	-	-	Off					3/2
Shaw, Heath	-	-	-			-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sidebottom, Steele	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Sinclair, Ben	-	-	On	-	-	-	-	-	-	-	-			On	-		-	-	-	-	On		-		On	4/0
Swan, Dane	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-			-	-	-	-	-	
Tarrant, Chris		Off									-				-	-	-		-	-	-	-	-	-	-	0/1
Thomas, Dale	-	-	-					-	-	-	-	-	-	-	-	-		-	Off	-	-	-	-	-	-	0/1
Toovey, Alan	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-		-	-	-	-	-	
Ugle, Kirk					On	On				On																3/0
Wellingham, Sharrod			-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	
Williams, Marley									-	-	-	-	-	-												
Wood, Cameron			-			-	-			-							-				-					
Yagmoor, Peter	Off						On																			1/1
Young, Tom				-						-	On	On				-	-	On								3/0
Totals																										
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
