Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	-	-																							
Beams, Dayne		-	1	1	1	-	-	-	2	1	1	3	1	-	2	4	2	1	3	2	1	1	-	-	1	28
Blair, Jarryd	3	2	-	-	2		-	1	-	-	2	2	-	-	-	-	1	-	1	1	1		-	1	-	17
Brown, Nathan					-	-	-			-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Buckley, Simon				-	-	-	-	-	-	1	-	-	1	-	-		-									2
Clarke, Martin	-	-	-	-	-	-	-	-	-	-	-	-		-	-		-		-	-						
Cloke, Travis	2	3	1	4	3	2	2	2	-	3	2	5	2	2	1	1	6	1	3	-	-	5	6	-	3	59
Dawes, Chris	-	-	1	1	-	1		1	-	-	-	-	3	-	2	1	2	2	-	-	-		1	-	1	16
Didak, Alan							1	-	1	2	-								1	1	-	-	-	-		6
Elliott, Jamie									-	3	-	-	-	-	1	-	2	-	-	-		-		-	-	6
Fasolo, Alex	2	2	1	1	-	1		3	-	2	2	2	-	-	2	-	1	1	1	1	3	2	-	-	1	28
Goldsack, Tyson	-	-	1	-	-	2	3	2	2	1	2	-	2	1	2	-	2	-			1	1		1	1	24
Johnson, Ben				-	-	-															-	-	-	-	1	1
Jolly, Darren	2	1	-	-	1			-	-		2	-	-	-	1	2		2	-	-		-	-	1	-	12
Keeffe, Lachlan	-	-	-	-	-	-	1	-	-																	1
Krakouer, Andrew																						1	4	-	-	5
Lumumba, Heritier	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1	-	1	-	3
Maxwell, Nick			-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-		-	-			2
Mooney, Caolan													-			-	1			-						1
Paine, Jackson	1	1		1									2	2								1				8
Pendlebury, Scott	2	-	-	-	-	-	-	4	1	1					-	-	-	-	-	1	1	-	-	1	-	11
Reid, Ben	-	-	-			1	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Rounds, Luke	-																									
Seedsman, Paul	-	-		1	-		-									-	-	-	1	-	-					2
Shaw, Heath	1	-	1			2	1	-	1			-	-	-	-	-	1	-	-	-	-	1	1	-	-	9
Sidebottom, Steele	-	-	2	2	1	1	2	-	2	-	1	-	-	1	-	1		-	-	-	1	-	-	-	-	14
Sinclair, Ben	-	-	-	1	-	2	2	-	-	3	3			-	-		1	-	-	1	-		1		-	14
Swan, Dane	1	-	-	-	3	1	2	1			2	-	2	-	-	2	5	2			-	1	-	2	1	25
Tarrant, Chris		-									-				2	1	1		-	1	-	-	-	-	1	6
Thomas, Dale	2	3	1					-	-	3	-	-	2	1	3	1		2	1	-	-	-	-	3	-	22
Toovey, Alan	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-		-	-	-	-	-	
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			-	2	-	1	1	-	1	1	2	-	-	1				1	1	-	-	-	2	-	-	13
Williams, Marley									-	1	-	-	-	-												1
Wood, Cameron			-			-	2			1							-				-					3
Yagmoor, Peter	-						-																			
Young, Tom				-						-	-	-				-	-	-								
Totals	16	12	9	14	11	15	17	14	10	23	19	12	15	8	17	13	26	12	12	8	8	14	15	10	10	340
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
