Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	12	5	5																							22
Beams, Dayne		6	4	6	14	11	10	11	14	16	11	12	13	11	10	14	6	14	21	18	10	15	11	15	11	284
Blair, Jarryd	9	10	12	9	10		12	8	14	9	17	11	15	18	12	9	7	8	9	12	2		10	4	17	244
Brown, Nathan					5	4	1			2	4	7	1		3	5	1	3	3	4	4	2	4	3	1	57
Buckley, Simon				5	4	8	2	2	6	3	8	5	5	2	1		-									51
Clarke, Martin	3	7	6	4	6	7	6	8	4	4	5	3		6	3		4		5	4						85
Cloke, Travis	13	7	3	9	5	5	6	11	4	12	11	7	4	9	5	6	10	9	7	5	3	10	14	4	3	182
Dawes, Chris	8	4	5	5	6	10		5	7	7	5	3	7	4	6	6	5	7	7	5	5		8	3	4	132
Didak, Alan							3	4	5	4	-								2	8	5	2	1	5		39
Elliott, Jamie									-	6	5	8	3	3	2	5	3	7	7	3		2		1	1	56
Fasolo, Alex	6	9	6	5	7	7		6	2	6	9	3	10	6	7	5	4	5	10	5	6	6	4	6	9	149
Goldsack, Tyson	5	6	6	5	6	4	4	3	8	6	3	6	6	7	7	4	7	3			3	3		8	3	113
Johnson, Ben				3	1	2															3	3	3	8	3	26
Jolly, Darren	10	1	3	5	7			8	1		7	10	10	3	6	3		10	7	2		11	3	4	5	116
Keeffe, Lachlan	4	8	4	3	6	5	3	3	4																	40
Krakouer, Andrew																						4	5	6	8	23
Lumumba, Heritier	5	10	6	7	11	1	11	3	10	4	3	6	7	1	4	6		4	5	2	3	4	2	3	5	123
Maxwell, Nick			5	7	9	5	5	5	9	5	3	5	4	7	7	6	5	5	10	5		7	7			121
Mooney, Caolan													2			3	4			1						10
Paine, Jackson	3	4		-									6	2								5				20
Pendlebury, Scott	21	14	7	13	17	17	13	10	13	9					16	9	17	14	17	8	15	18	16	13	19	296
Reid, Ben	7	6	2			7	4	6				4	2	4	6	7	8	4	10	6	2	2	9	7	4	107
Rounds, Luke	1																									1
Seedsman, Paul	2	2		4	2		6									3	5	3	9	6	1					43
Shaw, Heath	7	1	6			11	9	9	7			6	4	8	5	6	5	10	5	8	4	6	5	3	3	128
Sidebottom, Steele	9	11	4	8	8	14	12	13	11	7	12	7	11	9	3	8		11	6	9	7	4	13	11	3	211
Sinclair, Ben	5	6	3	7	6	7	9	6	9	2	3			3	5		3	3	5	1	2		1		1	87
Swan, Dane	5	12	11	17	20	17	8	14			14	10	19	13	16	20	11	12			7	13	17	15	12	283
Tarrant, Chris		1									3				4	4	1		5	7	6	3	3	5	5	47
Thomas, Dale	9	7	6					8	12	20	9	11	12	7	8	2		8	3	10	7	7	8	11	6	171
Toovey, Alan	8	5	4	5	5	5	6	7	8			7	4	6	5	3	11	6	4		5	5	7	5	3	124
Ugle, Kirk					3	2				5																10
Wellingham, Sharrod			8	10	10	7	15	8	9	9	11	5	12	7				5	9	2	6	10	7	10	6	166
Williams, Marley									7	5	2	5	4	-												23
Wood, Cameron			7			8	3			13							6				3					40
Yagmoor, Peter	-						-																			
Young, Tom				3						3	4	1				4	9	4								28
Totals	152	142	123	140	168	164	148	158	164	157	149	142	161	136	141	138	132	155	166	131	109	142	158	150	132	3658
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
