Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Ball, Luke	-	1	-																							1
Beams, Dayne		-	1	-	-	1	1	1	-	-	3	-	1	-	-	1	2	-	-	-	-	3	-	-	2	16
Blair, Jarryd	2	-	2	-	-		-	-	2	-	1	-	2	2	-	-	-	1	-	-	-		-	-	-	12
Brown, Nathan					-	-	-			-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Buckley, Simon				-	1	-	1	-	-	-	1	-	1	-	-		-									4
Clarke, Martin	-	-	-	1	-	-	-	-	1	-	1	-		-	-		-		-	-						3
Cloke, Travis	3	2	-	2	1	-	-	1	1	4	-	1	1	2	1	1	-	1	2	3	-	4	1	1	2	34
Dawes, Chris	2	1	1	1	-	2		1	1	-	1	2	1	1	-	3	-	2	1	-	-		-	-	-	20
Didak, Alan							2	-	2	-	-								1	1	1	-	-	-		7
Elliott, Jamie									-	1	1	1	1	-	-	1	2	1	1	-		2		-	-	11
Fasolo, Alex	2	1	-	-	2	1		2	-	-	-	-	-	2	-	2	1	1	-	3	-	-	1	2	-	20
Goldsack, Tyson	-	1	-	-	2	1	-	-	2	-	1	3	1	1	-	-	-	1			1	1		2	2	19
Johnson, Ben				-	-	-															1	-	-	-	-	1
Jolly, Darren	1	-	-	1	-			-	1		-	-	-	-	-	-		-	-	-		1	-	-	-	4
Keeffe, Lachlan	-	-	-	-	-	-	-	-	-																	
Krakouer, Andrew																						-	1	2	-	3
Lumumba, Heritier	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-		-	-	-	-	-	-	-	-	2
Maxwell, Nick			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			
Mooney, Caolan													-			-	1			-						1
Paine, Jackson	1	-		-									-	-								2				3
Pendlebury, Scott	1	-	-	-	-	-	1	-	1	-					1	-	1	1	-	-	1	-	-	-	1	8
Reid, Ben	-	-	-			1	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Rounds, Luke	2																									2
Seedsman, Paul	-	-		-	1		-									-	1	1	-	-	-					3
Shaw, Heath	-	-	-			-	-	-	1			-	-	1	-	-	-	-	-	-	-	-	-	-	-	2
Sidebottom, Steele	3	-	-	-	-	-	-	1	2	-	1	2	1	-	-	-		1	-	1	-	-	-	-	1	13
Sinclair, Ben	-	1	1	1	2	-	-	1	-	-	-			-	-		-	1	-	3	-		1		-	11
Swan, Dane	-	3	-	2	1	-	2	1			1	1	2	-	-	-	2	2			2	2	1	-	-	22
Tarrant, Chris		-									-				2	-	2		1	-	-	-	-	-	-	5
Thomas, Dale	-	-	-					1	-	-	2	-	1	-	1	-		3	-	1	1	1	-	1	-	12
Toovey, Alan	-	-	-	-	-	-	1	-	-			-	-	-	-	-	1	-	-		-	-	-	-	-	2
Ugle, Kirk					-	-				-																
Wellingham, Sharrod			1	1	1	1	1	1	-	3	1	1	1	-				-	-	-	-	-	-	1	-	13
Williams, Marley									-	-	-	-	-	-												
Wood, Cameron			-			-	-			-							-				-					
Yagmoor, Peter	-						1																			1
Young, Tom				1						-	-	-				-	-	-								1
Totals	17	10	6	10	11	8	10	10	14	8	14	12	13	9	5	8	13	16	6	12	7	16	5	9	8	257
Opponent	HW	RI	CA	PA	ES	WB	BL	GE	AD	GC	ME	WC	FR	CA	GE	HW	GW	SK	SY	NM	WC	ES	HW	WC	SY	
