Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-	-		2	-	-	-	-	-		-	-	-	-			1	-	1	1	1	-	6
Armstrong, Tony						-																	
Blair, Jarryd	-	-	-	-	-	1	-	2	-	-		-	-	1	-	-		2	1	2	-	-	9
Broomhead, Tim		1	-	2		-	-	-		1	-	-	1	-									5
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Cloke, Travis	2	-	4	-	3	2	1	2	1	-	2	-	4	-	-				1	1			23
Crisp, Jack	1	2	-	-	1	-	-	1	-	-	1	-	1	-	-	-	-	-	1	2	-	-	10
Dwyer, Sam			2	-	-	-											-						2
Elliott, Jamie	1	-	-	-	3	1	1	-	2	-	-	-	-	-			1	1	2	2	-	-	14
Fasolo, Alex	1	1						-	-	2	-	-	3	1	-	-	2	1	1	-	2	1	15
Frost, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Gault, Corey			-	1	-																		1
Goldsack, Tyson	-	-	-	-	-	-	-	-	-	-	-	-				-							
Greenwood, Levi															-	-	-	1	-	-	-	-	1
Grundy, Brodie	-	-	-	-	-	1	1	-	-	-				-	-	1	-	-	-	-	-	-	3
Karnezis, Patrick			-		-	-	-																
Kennedy, Ben										1	-				1	-						-	2
Langdon, Tom	1	1	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	5
Marsh, Jonathon																		-	-	-	-	-	
Maynard, Brayden													-	-	-	-	-	-		-	-	-	
Moore, Darcy													1	-		-	1	-	-	-	-	1	3
Oxley, Adam	-	-	-	-	3	-	1	-	-	-	-	-	1	1	-	-						-	6
Pendlebury, Scott	-	1	-	-	1	1	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	2	8
Ramsay, Jackson	-	-	-	-	-																		
Reid, Ben																		1	1	-	-	-	2
Scharenberg, Matt																	-	-			-	1	1
Seedsman, Paul		-	-	1	-		-	-	-	-	-	-			2		-						3
Sidebottom, Steele	-							-	1	-	-	-	1	-	1	-	1	1	2	-	-	1	8
Sinclair, Ben	-	-																1	-	-	-		1
Swan, Dane	1	1	1	-	-	-	-	2	-	1	1	-	1	1	2	1	1	-	-	-	1		14
Toovey, Alan	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	1	-	-	-		-	1
Varcoe, Travis	1	-	1	2	-	-	-	-	1	-	-	1	1	-	-	1	1	-	-	-	1	-	10
White, Jesse	3	1	1	-	-	2	3	1	-	1	1	1	2	1	-	2					-	-	19
Williams, Marley	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	-	1	-		2
Witts, Jarrod						-	-	2	-		-	-	-	-	1	1	-						4
de Goey, Jordan	-						1	-	-	-	-	-	1	-	1	-	1		-	-	-	-	4
Totals	11	8	9	9	11	9	8	10	5	6	6	2	17	6	8	7	10	8	12	9	5	6	182
Opponent	BL	AD	SK	ES	CA	GE	RI	GC	NM	ME	GW	FR	HW	PA	WC	WB	ME	CA	SY	RI	GE	ES	
