Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-	-		-	1	1	-	2	2		2	-	1	1			-	-	-	-	3	3	16
Armstrong, Tony						-																	
Blair, Jarryd	-	-	2	1	-	-	1	1	1	-		4	-	1	-	-		2	1	-	1	-	15
Broomhead, Tim		-	1	-		-	1	-		-	-	1	1	-									4
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Cloke, Travis	1	-	-	1	1	-	1	2	-	-	1	-	1	-	-				-	-			8
Crisp, Jack	1	-	1	-	-	-	1	-	-	1	-	1	-	-	-	-	-	1	-	-	1	-	7
Dwyer, Sam			1	-	-	-											-						1
Elliott, Jamie	-	1	-	1	-	1	-	2	2	2	3	-	-	1			-	-	1	2	1	1	18
Fasolo, Alex	2	-						1	4	2	1	-	1	-	1	-	1	2	-	-	-	3	18
Frost, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Gault, Corey			-	-	1																		1
Goldsack, Tyson	-	-	-	-	-	-	1	-	-	-	1	-				-							2
Greenwood, Levi															-	1	1	2	-	-	-	-	4
Grundy, Brodie	-	-	-	-	-	1	3	1	-	-				-	-	-	-	-	-	-	-	1	6
Karnezis, Patrick			-		-	-	-																
Kennedy, Ben										-	1				-	2						1	4
Langdon, Tom	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	3
Marsh, Jonathon																		-	-	-	-	-	
Maynard, Brayden													-	1	-	-	-	-		-	-	-	1
Moore, Darcy													-	-		-	-	1	1	-	-	-	2
Oxley, Adam	-	-	1	-	2	1	-	-	-	1	-	-	-	-	-	-						-	5
Pendlebury, Scott	1	-	2	-	4	1	-	4	2	2	1	-	1	-	-	-	-	-	-	1	2	-	21
Ramsay, Jackson	-	-	1	-	-																		1
Reid, Ben																		-	-	-	-	-	
Scharenberg, Matt																	-	-			-	-	
Seedsman, Paul		1	-	-	-		1	-	-	-	-	-			-		-						2
Sidebottom, Steele	2							-	-	-	-	-	-	-	-	1	-	1	-	-	2	1	7
Sinclair, Ben	-	-																-	-	-	1		1
Swan, Dane	1	2	3	1	-	-	1	-	-	-	1	-	-	-	1	3	-	2	1	-	-		16
Toovey, Alan	-	-	1	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-		-	1
Varcoe, Travis	2	-	1	-	1	-	1	-	-	-	-	-	-	1	2	2	-	-	-	2	1	-	13
White, Jesse	-	1	1	-	1	-	-	-	-	1	1	-	-	-	-	1					1	-	7
Williams, Marley	-	-	-	2	1	1	-	-	1	-	2	-	1		-	-	-	-	-	-	-		8
Witts, Jarrod						-	-	2	1		-	1	-	-	-	-	1						5
de Goey, Jordan	-						-	1	-	-	-	1	-	1	-	-	1		1	1	-	-	6
Totals	10	6	15	6	12	6	11	16	13	10	14	8	6	6	4	10	4	12	5	6	13	10	203
Opponent	BL	AD	SK	ES	CA	GE	RI	GC	NM	ME	GW	FR	HW	PA	WC	WB	ME	CA	SY	RI	GE	ES	
