Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-	-		-	-	-	-	-	-		-	-	-	-			-	Off	-	-	-	-	0/1
Armstrong, Tony						-																	
Blair, Jarryd	-	-	-	-	-	-	-	-	-	-		-	On	-	On	On		-	-	-	-	-	3/0
Broomhead, Tim		-	-	-		On	-	On		-	-	-	-	Off									2/1
Brown, Nathan	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	0/1
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off				-	-			0/1
Crisp, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dwyer, Sam			-	On	-	Off											-						1/1
Elliott, Jamie	-	-	-	-	-	-	-	-	-	-	-	-	-	-			On	-	-	-	-	-	1/0
Fasolo, Alex	-	-						-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	0/1
Frost, Jack	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-			0/1
Gault, Corey			-	-	-																		
Goldsack, Tyson	-	-	-	-	-	-	-	-	-	-	-	-				-							
Greenwood, Levi															-	-	-	-	On	-	-	-	1/0
Grundy, Brodie	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	Off	0/1
Karnezis, Patrick			On		On	-	On																3/0
Kennedy, Ben										On	On				-	-						-	2/0
Langdon, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Marsh, Jonathon																		-	-	-	On	-	1/0
Maynard, Brayden													-	-	-	-	-	-		-	-	-	
Moore, Darcy													Off	-		-	-	-	-	-	-	-	0/1
Oxley, Adam	Off	-	-	Off	-	-	-	-	Off	-	-	Off	-	-	-	Off						-	0/5
Pendlebury, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ramsay, Jackson	-	-	-	-	-																		
Reid, Ben																		-	Off	-	-	-	0/1
Scharenberg, Matt																	-	On			-	-	1/0
Seedsman, Paul		On	-	-	Off		-	-	-	Off	-	On			-		Off						2/3
Sidebottom, Steele	-							-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sinclair, Ben	-	Off																-	-	-	-		0/1
Swan, Dane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		0/1
Toovey, Alan	-	-	-	-	-	-	Off		-	-	-	-	-	-	-	-	-	-	-	-		On	1/1
Varcoe, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
White, Jesse	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	
Williams, Marley	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-		
Witts, Jarrod						-	-	-	-		-	-	-	-	-	-	-						
de Goey, Jordan	On						-	-	On	-	Off	-	-	On	-	-	-		-	On	-	-	4/1
Totals																							
Opponent	BL	AD	SK	ES	CA	GE	RI	GC	NM	ME	GW	FR	HW	PA	WC	WB	ME	CA	SY	RI	GE	ES	
