Player	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	Tot
Ablett, Gary	-	-		3	-	-	3	-	2	2	-	2	3	-	3	-	1		-	1	-	3	23
Ablett, Nathan																				-	-		
Bennell, Harley	-	-		-	-				-					-	-	-	-	-	-	-	-	-	
Bock, Nathan	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	3
Brennan, Jared	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Brown, Campbell	-	-					-	-	-	-	-	-	-	-	-	-	-	-					
Caddy, Josh																					-	-	
Coad, Michael		-	-																				
Day, Sam						-	-	-	-	-	-		-										
Daye, Joseph						-	-												-	-			
Dixon, Charlie	-	-	-	-	-			-				-		-	-				-				
Fraser, Josh	-		-	-	-				-	-	-	-	-		-	-	-	-	-	-		-	
Gillbee, Jacob																						-	
Gorringe, Daniel		-	-	-		-					-		-	-									
Harbrow, Jarrod	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Harris, Daniel	-	-	-	-	-	-		-	-	-	-							-					
Hickey, Tom																				-	-		
Hine, Taylor									-														
Hunt, Karmichael	-	-	-	-	-	-	-	-			-	-	-	-			-			-	-	-	
Hutchins, Jack				-	-	-					-	-	-										
Iles, Sam				-	-	-	-	-	-	-	-	-	-	-	-	-		-	-		-		
Jolly, Hayden												-	-	-	-		-	-					
Krakouer, Nathan	-	-				-	-	-	-	-	-	-				-	-	-	-				
Liddy, Rex										-	-				-	-							
Lock, Marc	-																						
Lynch, Tom						-	-	-	-	-	-	-		-	-	-	-	-	-				
Magin, Alik	-	-	-																				
Matera, Brandon	-	-	-	1	-	-	-	-					-	-							-	1	2
May, Steven					-		-	-	-	-							-	-	-	-			
McKenzie, Trent	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Nicholls, Tom							-																
Patrick, Liam					-	-	-																
Prestia, Dion	-	-	-					-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Rischitelli, Michael	-	-	-	2	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	2
Russell, Luke			-	-	-					-	-	-	-	-						-	-	-	
Shaw, Matt			-		-	-	-	-			-	-	-		-	-	-		-	-	-	-	
Smith, Zac	-	-	-	-	-	2	-	-	-	-		-	-	-	-	-	-	-	-		-	-	2
Stanley, Danny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Swallow, David	-	-	-	-	-	-	-	-	-	-		-	-	-	2	-	-	-	-	-	-	-	2
Tape, Seb	-	-	-	-	-		-		-	-			-					-	-	-	-		
Taylor, Jeremy																	-	-					
Thompson, Rory														-	-	-	-	-		-	-	-	
Tippett, Joel																				-		-	
Toy, Josh	-		-	-	-	-									-	-						-	
Weller, Maverick		-	-	-				-	-	-	-	-				-	-	-	-	-	-	-	
Wilkinson, Joel												-	-	-	-	-		-	-				
Totals	0	0	0	6	0	5	3	1	2	2	0	2	3	0	5	0	3	0	1	1	0	4	38
Opponent	CA	WB	ME	PA	ES	BL	AD	GE	WC	NM	HW	WB	FR	SY	RI	CW	SK	GE	BL	AD	ME	HW	
