Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R19	R20	R21	R22	R23	R24	Tot
Banner, Mitchell						-									-	3	-	2	1	3	1	1	11
Boak, Travis	1	1	-	-	1		-	1	1	1	1	3	-	-	-	-	-	-	-	-	-	2	12
Broadbent, Matthew	-	-	-	-	-	1	-	-	-	1	1	-	-	-	1			-	-		-	-	4
Brogan, Dean	-	1	-	-		1	-	-	-	-	-	-										-	2
Butcher, John																			1	6	4	-	11
Carlile, Alipate	-	-	-	-	-	-	-	-	-	-	-	-	-						-	-	-	-	
Cassisi, Domenic	1	1										-	-	1	-	1	-	-	-	1	1	-	6
Chaplin, Troy	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		-	-	-	-	1
Cornes, Chad		2	1	1	1	-									-	3	2	-					10
Cornes, Kane	-	-	-			-	-	-	1	-	-	-	-	-	-	-	-	-	-				1
Davenport, Jason		3	-		1													-					4
Ebert, Brett				-	1	2	1	-						2	-	-	2	-			-	3	11
Gray, Robbie	-	4	2	2	-	1	2	-	3	4	-	1	1	1	1	2	-	-	-	1	6	1	32
Hartlett, Hamish			1	-	2	-	1	-	1	-	-	1	1	-	-	1	-	-					8
Hitchcock, Cameron	-	-		-	-	-	1			-					2	2	3	-	1	-			9
Irons, Jarrad	2	1	-																				3
Jacobs, Ben								-	1	1	-	-	-	-	-	-		-	-	-			2
Jonas, Tom																			-	-	-	-	
Lobbe, Matthew													-	-	-	-	-	-	-	-	-	1	1
Logan, Tom	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-			-	-	-	2
Moore, Andrew								-	1	-	-		1	-									2
Motlop, Daniel			-	2	4	4	1	2	-	-	1	-								1	-	1	16
OShea, Cameron	-	-	-	1	-	-			-	1	-	1	-	-	-	-	-	-			1	-	4
Pearce, Danyle	-	1	-				1	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	5
Pettigrew, Michael				-	-	-	-	-	-	-	-	-				-	-	-					
Phillips, Simon							-	1	1	1	-	1	2	1									7
Pittard, Jasper	-	-	-	-	-	-	1		1	-	-	-	-					-					2
Rodan, David	-	-	-	4	-	-	-						2	1	-	-	-		1	1	-	2	11
Salopek, Steven	-			1	-			-	-							-	-	-	-	-	1	1	3
Salter, Nick														-	-	-	-	-	-				
Schulz, Jay	1						1	2	3	3	1	1	3	7	2	-	2		1	-	3	1	31
Stewart, Daniel	-	1	1		1		-	-				1	1	-	1			1		1			8
Stewart, Paul	-	-	-	-		-	-																
Surjan, Jacob				1	2	-					-								-	-	-	-	3
Thomas, Matt	3	-	-	-	-	-		1	-	-	-	-	2	-	-	1	1		-	-	-		8
Trengove, Jackson	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Westhoff, Justin	4	-	1	2	1	1	1	-	1	1	3	1	1	-			1	-	-	1	-	4	23
Totals	12	15	6	14	15	10	10	9	14	13	7	13	14	13	8	14	11	3	5	15	17	17	255
Opponent	CW	WC	GE	AD	GC	NM	HW	SY	FR	RI	CA	WC	NM	BL	SK	ME	AD	CW	HW	WB	ES	ME	
