Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			-	-	-	-	-	-	-	-	-	-		-	-	-							-	-	
Bannister, Jordan					-									-	-	-	-								
Barnard, Paul	1	-	-	-	-	3	-	1	-	-	-	-	1	2	1	1	-	-	1	-	1	-	-	-	12
Blumfield, Justin	2	1	-	1	1	-	1	-	-	-	-	-	1	1	-	-	-	-	4	-			-	1	13
Bolton, Mark	-	-	1				-			-	-	-	1	1	1	7	1	3	3	2	-	2	-	-	22
Bullen, Marcus																					-	-			
Caracella, Blake	1	3	-	1	-	-	1	1	-	3	1	1	3	4	-	-	2	-	3	-	3	2	-	2	31
Davies, James											-														
Fletcher, Dustin	-	-	-	1	-	-	-	-	-	-		-	-					-	2	3	2	2	1		11
Forster-Knight, Robert	1	-	-	-	-	-	-	-	-	-	1	1	-	-			-		-	-				-	3
Hall, Ken												-													
Harvey, Shane						-	-	-	-	-								-				-			
Heffernan, Chris	-	2	-	-	1	-	-	1	1	-	-	-	2	-	-	-	-	-	-	-	-		-	-	7
Henneman, Aaron	-	-	-	1	-	-						-										-			1
Hille, David	-	-	-	-	-	-	-	-	-		-	-	-		2	-	2	-	-		-	-			4
Hird, James	-	-	1	-	-	-								1	-	-	-	-	2	1	-	-		-	5
Hunt, Sam																				1		3	-		4
Jacobs, Danny	1	2	-	1	1	-	-	-	2	-	-	-	2	2	-	-	2	-	1	-	-	-	-	3	17
Johnson, Jason	2	1	1	2	-	1	2	2	-	1	1	-	4	3	2	1	8	1	1	1	1	3	2	-	40
Johnson, Mark	2	4	6	3	1	2	1	7	4	-	-	-	3	-	2	-	2	1	-	3	2	2	3	-	48
Lloyd, Matthew	-	1	-	-	-	-								-	-	-	-	-	-	-	-	-	-		1
Lucas, Scott	1						-	1	4	-	-	-	1	6	1	-	-	2	-	-	-	-	2	-	18
McAlister, Daniel						1						-	-												1
McGrath, Cory				-	-	1	-	-																-	1
McVeigh, Mark	-	-	-	2	-	4	-	1	-	-	-	-	1	2	-	1	-	-	-	-	-	2	-	-	13
Mercuri, Mark	3	2	1	1	1			5	-	-	2	-	1												16
Misiti, Joe	1	-	-	-	-	-	-										-	-	-	-	-	-	-	-	1
Moorcroft, Gary	-	2								-	1		-		-	-	1	-	-	1	-	-	-	-	5
Peverill, Damien	-	-	1	-	-				-	-	-	-	-	1	-	-	-	-	2	-	3	2	-	2	11
Ramanauskas, Adam	1	2	1	-	1	1	1	-	-	1	1	-	2	1	-	1	2	1	-		2	3	1	-	22
Reynolds, Joel			-	-				-	-	-	-			-	-	-									
Richards, Ted		-		-																					
Rioli, Dean					-	-	-	-	-				-	-	-	3	2	-		-	-		-	-	5
Salmon, Paul							-	-	-	-	-		-	-			-	-	-	-	-	-	-	-	
Wellman, Sean	2	-	-			-	1	3	-	1	2	2	1	2	1	-	2	-	1	1	1	-	1	-	21
Welsh, Andrew							-	1	-	-	2	-	1	-	-	-			-	-	-		-	-	4
Totals	18	20	12	13	6	13	7	23	11	6	11	4	24	26	10	14	24	8	20	13	15	21	10	8	337
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
