Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			6	5	3	13	9	16	23	10	12	12		14	3	10							2	4	142
Bannister, Jordan					6									1	7	8	3								25
Barnard, Paul	14	12	9	5	17	14	21	21	16	11	9	10	12	14	14	6	10	10	13	5	10	12	19	11	295
Blumfield, Justin	15	28	16	13	11	14	32	22	10	21	10	14	26	12	16	11	26	20	19	10			7	8	361
Bolton, Mark	6	5	4				4			8	2	4	11	10	16	18	16	18	20	17	18	20	19	6	222
Bullen, Marcus																					15	5			20
Caracella, Blake	27	19	17	24	21	3	11	27	17	22	11	15	15	23	22	25	19	10	15	20	15	20	19	21	438
Davies, James											1														1
Fletcher, Dustin	16	9	9	9	11	18	16	7	19	20		19	17					5	11	15	13	16	16		246
Forster-Knight, Robert	12	11	9	10	19	5	17	20	5	21	8	11	5	4			6		15	3				11	192
Hall, Ken												-													
Harvey, Shane						7	4	8	3	7								2				10			41
Heffernan, Chris	16	13	14	19	24	10	11	17	17	10	7	14	26	9	9	10	15	13	4	9	8		11	10	296
Henneman, Aaron	9	9	9	5	9	-						5										2			48
Hille, David	17	10	7	12	14	13	10	12	-		5	5	8		16	9	8	3	5		3	8			165
Hird, James	29	21	33	26	24	13								25	24	26	14	15	25	24	11	13		13	336
Hunt, Sam																				4		17	9		30
Jacobs, Danny	16	17	17	15	20	16	12	21	21	20	13	13	27	12	18	14	20	11	13	15	17	16	16	10	390
Johnson, Jason	32	23	31	18	17	19	33	20	11	15	24	28	10	23	28	22	26	17	13	23	15	19	30	23	520
Johnson, Mark	16	13	22	18	8	16	16	14	16	16	10	20	18	6	14	12	20	17	13	17	24	21	19	23	389
Lloyd, Matthew	14	17	8	12	9	7								17	13	10	13	6	5	19	17	15	1		183
Lucas, Scott	16						3	15	10	14	12	8	14	18	15	4	20	23	6	20	26	26	29	16	295
McAlister, Daniel						7						6	3												16
McGrath, Cory				3	5	11	8	3																6	36
McVeigh, Mark	8	11	15	6	7	24	14	10	18	5	17	13	18	12	12	10	12	9	8	14	12	12	17	7	291
Mercuri, Mark	26	11	11	24	24			25	15	21	11	17	9												194
Misiti, Joe	34	23	26	27	19	30	6										13	23	20	30	22	27	34	23	357
Moorcroft, Gary	16	14								7	7		2		11	12	10	11	11	19	13	12	12	3	160
Peverill, Damien	17	24	15	21	8				15	14	17	13	19	19	24	9	25	27	26	21	22	26	19	26	407
Ramanauskas, Adam	23	19	24	12	16	18	23	20	12	32	8	20	13	17	11	15	24	17	-		19	12	24	20	399
Reynolds, Joel			8	3				10	3	11	-			2	2	4									43
Richards, Ted		8		2																					10
Rioli, Dean					5	3	7	14	12				8	11	9	14	28	15		14	11		18	15	184
Salmon, Paul							11	6	9	6	5		14	7			8	5	12	14	9	10	9	6	131
Wellman, Sean	20	19	1			17	18	13	10	16	12	15	17	16	16	17	14	9	13	24	13	19	25	18	342
Welsh, Andrew							17	15	1	3	12	11	15	10	8	7			8	15	6		11	12	151
Totals	399	336	311	289	297	278	303	336	263	310	213	273	307	282	308	273	350	286	275	352	319	338	366	292	7356
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
