Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			1	-	-	2	1	3	1	2	1	2		1	-	-							-	-	14
Bannister, Jordan					-									-	2	1	-								3
Barnard, Paul	-	2	1	-	-	-	3	1	1	-	1	2	2	-	-	1	1	1	1	1	-	-	-	-	18
Blumfield, Justin	1	2	2	-	-	-	1	1	-	1	-	3	-	-	-	-	1	1	1	-			-	-	14
Bolton, Mark	1	-	-				-			1	1	1	2	1	-	1	2	1	2	-	1	3	-	-	17
Bullen, Marcus																					-	-			
Caracella, Blake	-	1	1	1	-	-	1	1	-	-	-	-	-	1	1	-	-	-	-	-	-	1	1	-	9
Davies, James											-														
Fletcher, Dustin	-	1	-	-	1	-	-	-	1	1		-	1					-	-	-	-	2	1		8
Forster-Knight, Robert	-	-	-	-	-	-	-	1	-	1	1	1	-	-			-		1	-				-	5
Hall, Ken												-													
Harvey, Shane						-	-	-	-	-								-				-			
Heffernan, Chris	-	1	-	-	-	-	-	-	1	-	-	1	-	-	-	-	1	1	-	-	-		-	-	5
Henneman, Aaron	-	1	-	-	1	-						-										-			2
Hille, David	4	-	1	1	-	1	2	1	-		3	1	1		1	1	1	-	1		-	1			20
Hird, James	1	1	2	1	-	1								-	5	1	1	1	1	-	-	1		-	16
Hunt, Sam																				-		-	-		
Jacobs, Danny	2	1	2	-	3	1	-	3	-	1	3	-	1	5	3	1	1	-	1	1	2	-	1	1	33
Johnson, Jason	1	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	1	-	-	1	1	-	2	-	8
Johnson, Mark	-	-	-	-	-	-	-	-	2	-	1	-	1	-	-	-	-	2	1	1	-	1	-	1	10
Lloyd, Matthew	3	1	1	5	-	2								4	3	2	2	1	-	5	1	4	-		34
Lucas, Scott	1						-	2	1	1	2	2	2	1	-	-	1	2	-	-	-	-	1	2	18
McAlister, Daniel						-						1	-												1
McGrath, Cory				1	-	-	-	-																-	1
McVeigh, Mark	1	-	1	1	1	-	2	-	1	-	2	-	-	-	-	-	1	-	3	-	1	-	-	-	14
Mercuri, Mark	1	-	-	-	-			1	3	1	-	-	-												6
Misiti, Joe	-	-	-	-	-	-	-										-	-	-	1	-	-	1	-	2
Moorcroft, Gary	-	-								-	-		-		2	1	-	-	-	1	-	1	1	-	6
Peverill, Damien	-	1	-	-	-				-	-	1	-	1	1	1	-	-	-	-	-	1	-	-	-	6
Ramanauskas, Adam	1	-	-	-	1	-	-	3	-	1	1	-	-	-	2	-	1	-	-		-	-	-	2	12
Reynolds, Joel			-	-				-	1	1	-			1	-	-									3
Richards, Ted		1		-																					1
Rioli, Dean					-	-	1	1	1				1	-	1	-	1	1		-	-		-	1	8
Salmon, Paul							2	-	2	-	2		2	-			1	-	1	1	-	1	1	1	14
Wellman, Sean	2	1	-			-	3	-	1	1	1	-	1	4	-	1	1	-	1	1	-	1	3	-	22
Welsh, Andrew							2	1	-	-	-	-	1	-	-	-			-	1	-		1	-	6
Totals	19	14	12	10	7	7	18	19	17	12	20	14	16	19	22	10	17	11	14	14	7	16	13	8	336
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
