Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			5	4	-	7	4	7	15	7	10	9		8	4	7							1	3	91
Bannister, Jordan					4									-	5	3	2								14
Barnard, Paul	3	2	3	3	4	5	4	8	4	2	5	7	3	8	8	2	4	1	3	3	5	2	7	2	98
Blumfield, Justin	5	9	6	3	5	8	11	9	4	4	4	4	7	3	6	4	9	9	6	4			2	3	125
Bolton, Mark	3	1	2				4			5	2	3	8	3	9	4	8	6	5	4	10	5	4	2	88
Bullen, Marcus																					7	2			9
Caracella, Blake	8	9	5	11	10	2	4	5	8	8	5	9	4	8	8	10	7	1	4	6	8	9	9	4	162
Davies, James											-														
Fletcher, Dustin	6	3	1	1	6	3	4	2	11	5		5	9					2	2	1	7	6	6		80
Forster-Knight, Robert	6	2	-	2	7	2	6	9	1	11	3	5	2	2			2		10	-				4	74
Hall, Ken												-													
Harvey, Shane						5	3	3	-	2								-				4			17
Heffernan, Chris	6	6	6	6	11	3	3	8	7	2	2	9	12	4	5	7	7	5	1	4	2		6	3	125
Henneman, Aaron	2	4	4	2	3	-						2										1			18
Hille, David	7	2	5	8	6	5	5	4	-		3	4	1		6	3	3	2	4		-	4			72
Hird, James	14	8	7	10	6	5								5	15	8	4	7	7	8	3	8		6	121
Hunt, Sam																				1		3	1		5
Jacobs, Danny	8	3	7	5	13	6	3	6	5	11	8	8	11	8	10	8	8	6	5	8	9	5	10	5	176
Johnson, Jason	6	9	12	6	5	8	14	4	8	10	13	10	3	8	15	6	8	6	4	9	10	8	16	12	210
Johnson, Mark	4	5	10	12	4	4	4	5	7	9	7	10	8	3	2	6	7	12	5	8	5	7	4	10	158
Lloyd, Matthew	4	5	4	8	2	5								11	6	6	7	3	1	8	10	7	1		88
Lucas, Scott	5						2	4	3	6	8	5	9	5	5	3	6	6	4	7	9	10	11	4	112
McAlister, Daniel						2						2	2												6
McGrath, Cory				2	1	3	2	-																2	10
McVeigh, Mark	4	3	10	3	3	11	5	1	5	3	7	6	7	5	4	7	7	2	5	4	4	4	9	3	122
Mercuri, Mark	10	4	4	10	14			12	6	8	4	9	3												84
Misiti, Joe	9	8	6	7	12	7	2										2	13	4	10	9	8	10	4	111
Moorcroft, Gary	8	3								2	2		-		5	4	3	3	2	6	8	5	4	1	56
Peverill, Damien	7	12	5	6	3				3	5	8	5	9	6	8	3	9	14	7	12	14	7	7	9	159
Ramanauskas, Adam	5	3	10	4	5	4	11	9	5	14	2	7	8	7	7	8	3	4	-		2	5	8	6	137
Reynolds, Joel			2	-				3	4	5	-			1	-	2									17
Richards, Ted		6		1																					7
Rioli, Dean					2	2	4	5	7				3	5	8	7	8	8		3	2		5	6	75
Salmon, Paul							5	3	6	2	4		4	2			6	4	6	6	4	4	4	1	61
Wellman, Sean	8	7	1			7	9	4	5	5	6	8	4	8	6	5	5	5	3	7	3	7	10	4	127
Welsh, Andrew							7	4	-	1	3	3	4	4	-	1			5	8	3		6	1	50
Totals	138	114	115	114	126	104	116	115	114	127	106	130	121	114	142	114	125	119	93	127	134	121	141	95	2865
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
