Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			2	1	-	1	-	-	2	1	4	1		2	1	-							-	2	17
Bannister, Jordan					-									-	1	-	-								1
Barnard, Paul	1	-	-	-	1	-	-	1	-	-	-	2	-	1	1	1	1	-	-	1	-	-	-	1	11
Blumfield, Justin	-	-	-	1	-	2	-	-	1	1	1	-	2	-	-	1	-	-	-	-			-	-	9
Bolton, Mark	-	-	-				1			-	1	-	3	-	3	-	2	1	2	-	5	-	-	1	19
Bullen, Marcus																					-	-			
Caracella, Blake	-	1	-	2	2	-	-	-	-	-	2	1	-	1	1	3	-	-	-	-	3	-	-	-	16
Davies, James											-														
Fletcher, Dustin	-	-	-	1	-	1	-	-	3	-		-	1					-	-	-	2	1	-		9
Forster-Knight, Robert	-	-	-	1	-	-	-	2	-	-	1	-	-	-			-		2	-				-	6
Hall, Ken												-													
Harvey, Shane						-	1	-	-	-								-				1			2
Heffernan, Chris	2	1	-	1	-	-	-	1	1	-	1	1	1	1	-	2	1	-	-	-	1		2	2	18
Henneman, Aaron	-	1	-	-	-	-						-										-			1
Hille, David	-	-	1	2	2	1	-	-	-		-	-	-		-	-	1	-	1		-	-			8
Hird, James	1	-	-	1	1	1								-	1	2	-	-	-	-	-	2		-	9
Hunt, Sam																				-		-	-		
Jacobs, Danny	-	-	-	1	1	1	-	-	1	1	1	2	2	-	1	-	-	-	-	1	-	-	-	1	13
Johnson, Jason	1	-	2	2	-	1	-	1	1	-	3	1	-	1	2	1	1	1	-	1	1	-	1	1	22
Johnson, Mark	-	1	1	2	-	1	1	-	1	1	1	2	1	-	1	-	1	4	2	-	2	1	1	-	24
Lloyd, Matthew	1	1	1	1	1	-								3	-	2	2	-	-	1	4	-	-		17
Lucas, Scott	1						-	1	-	-	-	-	-	2	1	2	1	-	-	-	1	1	-	-	10
McAlister, Daniel						-						-	-												
McGrath, Cory				-	-	1	-	-																-	1
McVeigh, Mark	-	1	1	-	-	2	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	6
Mercuri, Mark	1	1	-	2	3			1	-	-	1	3	-												12
Misiti, Joe	-	-	2	2	2	2	-										-	1	1	1	-	1	-	-	12
Moorcroft, Gary	-	-								-	1		-		1	-	-	-	-	-	1	2	-	1	6
Peverill, Damien	1	2	1	1	1				1	1	2	-	1	1	1	-	1	-	1	1	1	1	1	-	19
Ramanauskas, Adam	-	-	2	-	-	-	-	-	2	2	-	-	1	-	-	2	-	1	-		-	1	1	2	14
Reynolds, Joel			-	-				-	-	-	-			-	-	-									
Richards, Ted		-		-																					
Rioli, Dean					-	-	-	-	-				-	-	-	-	-	-		-	-		-	-	
Salmon, Paul							-	1	1	-	1		-	-			1	1	3	2	1	-	-	-	11
Wellman, Sean	-	2	-			1	1	1	-	1	1	2	-	-	-	-	1	2	1	1	-	1	-	-	15
Welsh, Andrew							2	1	-	1	3	2	1	1	-	-			1	3	1		-	-	16
Totals	9	11	13	21	14	15	7	10	14	9	24	17	13	13	15	17	13	11	14	12	23	12	6	11	324
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
