Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			2	-	-	6	5	7	8	3	4	4		4	-	-							1	-	44
Bannister, Jordan					1									-	2	3	-								6
Barnard, Paul	2	6	4	1	-	5	12	9	8	3	4	3	7	4	2	5	6	3	5	1	4	7	3	2	106
Blumfield, Justin	7	11	6	6	1	2	7	6	3	10	3	7	9	3	3	3	6	7	4	1			1	2	108
Bolton, Mark	2	2	2				-			3	1	1	6	8	4	6	8	5	6	5	3	12	8	3	85
Bullen, Marcus																					1	1			2
Caracella, Blake	10	3	5	5	3	-	5	12	3	6	1	2	4	8	7	5	4	5	2	3	1	5	6	6	111
Davies, James											1														1
Fletcher, Dustin	1	4	2	3	2	4	3	1	2	4		1	3					1	2	5	3	4	6		51
Forster-Knight, Robert	1	5	3	2	4	1	5	6	3	6	5	3	1	1			1		1	-				2	50
Hall, Ken												-													
Harvey, Shane						1	1	5	3	2								-				2			14
Heffernan, Chris	4	3	2	5	6	1	3	-	4	1	1	1	6	1	3	1	3	1	2	1	5		2	2	58
Henneman, Aaron	2	4	-	1	2	-						-										-			9
Hille, David	10	3	1	4	5	5	5	6	-		4	1	6		5	7	6	1	1		3	4			77
Hird, James	9	5	9	4	3	5								8	7	8	4	6	5	6	4	1		-	84
Hunt, Sam																				2		5	3		10
Jacobs, Danny	3	8	9	4	10	8	5	11	9	8	7	2	13	6	5	5	6	2	3	4	6	3	5	4	146
Johnson, Jason	13	1	5	5	2	6	4	4	1	-	4	5	2	6	3	4	7	3	2	5	2	2	6	3	95
Johnson, Mark	4	3	3	2	1	6	6	6	9	5	2	5	7	2	5	4	3	6	2	4	7	5	5	7	109
Lloyd, Matthew	9	8	6	9	5	4								8	5	4	6	3	2	11	6	10	-		96
Lucas, Scott	6						-	11	6	6	7	3	6	7	1	1	5	13	2	5	4	8	10	7	108
McAlister, Daniel						2						3	-												5
McGrath, Cory				1	1	5	3	-																3	13
McVeigh, Mark	3	2	3	3	2	5	3	2	8	1	7	-	3	4	2	-	3	3	4	4	4	4	2	1	73
Mercuri, Mark	7	3	4	7	2			6	9	3	2	3	4												50
Misiti, Joe	10	5	2	8	2	8	-										4	3	4	7	5	10	5	7	80
Moorcroft, Gary	3	6								-	2		2		4	3	1	6	5	5	2	5	7	3	54
Peverill, Damien	5	6	3	6	1				6	1	6	-	5	7	3	4	3	4	3	5	1	3	2	3	77
Ramanauskas, Adam	5	7	4	2	5	5	4	8	1	8	3	5	3	2	4	2	8	6	-		8	4	6	9	109
Reynolds, Joel			-	1				2	1	2	-			2	1	1									10
Richards, Ted		2		1																					3
Rioli, Dean					1	-	2	3	1				4	3	1	1	5	2		6	3		4	5	41
Salmon, Paul							7	3	4	2	3		7	4			2	1	4	8	3	4	2	2	56
Wellman, Sean	6	6	-			4	6	5	5	8	5	2	10	7	4	10	6	3	4	9	5	5	12	6	128
Welsh, Andrew							9	7	-	-	4	5	5	1	1	3			1	3	2		4	2	47
Totals	122	103	75	80	59	83	95	120	94	82	76	56	113	96	72	80	97	84	64	100	82	104	100	79	2116
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
