Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			1	1	2	6	6	8	7	3	4	4		6	-	3							1	1	53
Bannister, Jordan					2									1	3	5	1								12
Barnard, Paul	11	10	6	2	11	9	18	14	12	8	4	4	10	6	6	6	5	9	10	2	6	10	11	8	198
Blumfield, Justin	11	19	9	12	4	7	21	13	6	15	5	8	18	9	10	6	18	12	13	6			6	6	234
Bolton, Mark	3	4	2				1			3	-	1	5	7	7	13	9	12	15	13	8	15	15	5	138
Bullen, Marcus																					8	4			12
Caracella, Blake	19	8	10	14	10	1	7	22	6	14	7	6	10	15	13	13	13	8	11	13	9	11	10	17	267
Davies, James											1														1
Fletcher, Dustin	6	5	4	7	3	13	9	4	5	11		12	7					3	7	12	7	7	9		131
Forster-Knight, Robert	6	9	9	8	12	3	10	13	5	10	6	6	3	2			4		5	3				7	121
Hall, Ken												-													
Harvey, Shane						4	2	5	4	3								1				4			23
Heffernan, Chris	11	8	7	14	11	6	7	11	11	8	6	6	14	4	5	3	7	10	3	6	6		5	7	176
Henneman, Aaron	7	3	4	3	7	-						3										1			28
Hille, David	10	6	3	5	8	7	5	8	-		2	-	7		9	6	5	1	1		3	5			91
Hird, James	15	14	25	16	18	9								20	9	17	10	8	17	15	8	5		7	213
Hunt, Sam																				3		13	7		23
Jacobs, Danny	7	12	10	10	9	12	10	15	16	10	5	4	16	5	6	6	12	5	5	6	8	11	7	5	212
Johnson, Jason	27	14	19	11	10	12	17	17	3	3	10	17	8	15	16	17	18	9	10	13	3	10	13	14	306
Johnson, Mark	13	8	10	6	3	10	13	10	11	9	3	13	10	4	12	7	14	6	7	9	18	13	15	12	236
Lloyd, Matthew	9	15	6	4	7	2								6	7	4	6	3	3	11	7	7	-		97
Lucas, Scott	11						1	11	6	9	6	2	5	13	6	2	14	19	3	14	18	16	18	10	184
McAlister, Daniel						5						4	1												10
McGrath, Cory				2	2	9	6	3																4	26
McVeigh, Mark	4	8	6	3	4	13	8	9	13	2	10	7	12	7	5	3	5	6	3	10	8	8	8	3	165
Mercuri, Mark	16	7	7	14	12			14	10	13	8	7	6												114
Misiti, Joe	25	16	21	22	6	23	3										11	12	16	21	14	19	23	19	251
Moorcroft, Gary	8	11								5	6		2		7	7	7	9	8	10	5	8	8	3	104
Peverill, Damien	11	14	10	14	4				12	8	10	8	10	13	16	6	16	12	18	10	9	17	11	16	245
Ramanauskas, Adam	15	16	14	7	9	14	12	10	8	16	5	13	5	9	4	6	19	13	-		16	7	16	11	245
Reynolds, Joel			7	2				7	-	6	-			1	1	2									26
Richards, Ted		2		1																					3
Rioli, Dean					2	1	3	8	5				5	6	1	8	20	7		11	9		15	6	107
Salmon, Paul							5	3	3	4	1		9	5			2	1	6	9	5	5	6	5	69
Wellman, Sean	12	12	-			10	10	9	6	13	7	7	13	7	8	13	9	5	10	19	10	12	14	13	219
Welsh, Andrew							12	11	-	3	8	8	11	6	7	6			4	10	4		5	11	106
Totals	257	221	190	178	156	176	186	225	149	176	114	140	187	167	158	159	225	171	175	226	189	208	223	190	4446
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
