Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven			-	3	2	2	1	2	3	4	2	4		3	3	1							3	2	35
Bannister, Jordan					1									-	1	2	-								4
Barnard, Paul	2	2	2	1	3	-	4	1	4	5	2	1	1	-	1	1	1	2	1	-	1	1	6	2	44
Blumfield, Justin	4	2	1	-	4	1	5	2	3	4	1	3	-	3	1	4	3	1	1	-			1	4	48
Bolton, Mark	-	1	1				1			6	3	1	5	2	4	15	2	6	4	7	5	8	1	-	72
Bullen, Marcus																					3	2			5
Caracella, Blake	2	1	1	3	-	-	2	2	2	-	1	1	-	-	2	3	3	2	3	1	-	2	1	1	33
Davies, James											-														
Fletcher, Dustin	5	8	5	3	5	3	6	1	6	3		1	8					7	9	5	6	6	9		96
Forster-Knight, Robert	1	1	1	2	1	1	4	3	1	4	4	4	-	-			-		-	1				4	32
Hall, Ken												-													
Harvey, Shane						-	1	2	1	1								-				1			6
Heffernan, Chris	2	1	5	4	2	-	1	4	1	2	4	-	1	1	1	4	3	3	-	2	1		6	3	51
Henneman, Aaron	1	2	4	6	7	-						2										3			25
Hille, David	-	-	4	2	4	1	-	1	1		2	-	1		1	2	1	-	1		1	1			23
Hird, James	2	1	1	4	-	-								1	6	-	-	2	1	3	5	-		2	28
Hunt, Sam																				-		3	3		6
Jacobs, Danny	6	1	7	7	6	1	4	2	4	9	4	4	4	1	3	4	6	3	3	3	6	1	2	7	98
Johnson, Jason	1	1	-	1	1	1	2	-	-	2	-	1	-	1	-	4	1	-	1	4	-	1	-	-	22
Johnson, Mark	3	3	2	3	5	2	4	4	1	6	3	5	8	4	2	6	7	5	1	7	4	3	3	4	95
Lloyd, Matthew	-	2	-	1	2	2								-	-	-	3	1	2	2	2	-	2		19
Lucas, Scott	-						-	2	1	1	1	-	-	2	3	1	6	1	-	3	1	4	4	3	33
McAlister, Daniel						2						1	-												3
McGrath, Cory				2	2	-	4	2																-	10
McVeigh, Mark	-	1	-	2	2	-	2	-	1	-	1	1	-	-	-	1	1	1	2	1	1	-	1	-	18
Mercuri, Mark	2	2	5	1	4			1	1	2	1	-	-												19
Misiti, Joe	4	1	2	3	1	1	1										2	2	4	1	4	6	4	2	38
Moorcroft, Gary	2	-								1	1		-		2	1	1	-	-	2	1	2	1	-	14
Peverill, Damien	-	3	-	1	1				1	2	3	1	1	-	-	2	2	5	4	3	1	4	3	2	39
Ramanauskas, Adam	-	8	4	5	5	1	3	2	4	8	3	5	1	4	2	4	1	-	1		-	3	2	2	68
Reynolds, Joel			4	-				-	-	1	-			-	1	2									8
Richards, Ted		4		-																					4
Rioli, Dean					1	1	1	2	1				2	4	4	1	2	3		5	6		1	-	34
Salmon, Paul							4	-	-	2	-		2	1			1	1	2	2	-	1	3	4	23
Wellman, Sean	5	2	-			1	4	1	1	4	2	3	1	1	4	3	6	7	2	-	6	1	1	7	62
Welsh, Andrew							5	2	-	3	3	2	2	1	1	3			-	6	3		2	2	35
Totals	42	47	49	54	59	20	59	36	37	70	41	40	37	29	42	64	52	52	42	58	57	53	59	51	1150
Opponent	GE	RI	BL	AD	CW	FR	CA	SK	SY	KA	PA	HW	ME	WB	WC	GE	RI	BL	AD	CW	FR	CA	WC	PA	
