Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	2		4	2	1	4	6	2	4	2	6	5	-	-	3			8	3	3	6		1	-	2	64
Barlow, Michael	3	1	3	3	1	3	2	7	2	1	3	5		5	1	2	2	2	3	6	3	4	3	1	4	70
Bradley, Kepler	2	1	2	2	1																					8
Clarke, Zac								2	3	1	-	4	-	1	1	-	2	1	6	2	-		3	2	1	29
Crichton, Jesse																						-				
Crowley, Ryan	3	-	-	3	3	-	1	2	1	1	2	3	2	2	4	4	1	3	1	-	4	-	2	3	-	45
Crozier, Hayden		3				2	3		4	3	1	1	1									3				21
Dawson, Zac	1	-	-	-	1	-	2	-	-	-	1	-	-	-	1	1	-	-	-	1	-		1	-	-	9
Duffield, Paul	4	2	3	4		5	3	3	2	5	1	2	1			1	1	1	2	3	2	1	1	3	4	54
Faulks, Peter																						-				
Forster, Alex																						2				2
Fyfe, Nat	8	6	8	6	4			6	3	5	5	4	2	3	3	3	4	6	5	2	3		4	2	2	94
Griffin, Jonathon	1	4	5	2	4	-	-																			16
Hannath, Jack					-	2	1	3	1	-	1	1	-			-					1	-				10
Hill, Stephen	7	4	4	2	5					2	4	1	3	3	5	2	1	4		4	3		4	3	1	62
Ibbotson, Garrick					4	1	1	3	3	2	2	2	1	2	1	2	2									26
Johnson, Michael	-	2	2	-	3	2	-	1	4	1	2	1	1	4	1	1	2	-	1	1	3			4	4	40
Mayne, Chris	2	3	-	-	1	3	-	2	1	2	2	-	2	6	4	2	2	1	2	3	2		2	2	1	45
McPharlin, Luke	1	3	-		-	-	-	-	-	-	1	1	-	-									-	-	1	7
Mellington, Josh																						1				1
Michie, Viv													-													
Moller, Craig																						-				
Mundy, David	6	3	4	6	4	6	2	5	4	1	3			7	4	7	1	5	4	6	3		3	7	4	95
Mzungu, Tendai	-	2	1	2	1	1	1	-	2	4	3	1	1	6	2	2	-	3	1	4	-	1	2	2	2	44
Neale, Lachie				2	2											-	1	3	2	3	4	1	3	1	1	23
Pavlich, Matthew	4	5	-											5	2				2	4	3	4	4	3	5	41
Pearce, Clancee	4	1	3	-	2	2	2	3	3	4	2	1	1	-	-	1	1	-				-				30
Pearce, Danyle	4	4	7	4	3	1	4	6	5	3	5	5	8	3	1	5	4	7	4	4	4	4	6	3	5	109
Sandilands, Aaron														-	1		-	1	1	-		-	1	1	1	6
Sheridan, Tom													3	-	2	2		-	2	4	2	2	-			17
Silvagni, Alex						-	2	-	2		-				-	1			3	1		-				9
Simpson, Josh																						1				1
Smith, Tanner				-																						
Spurr, Lee	-	-	2	1	3	2	1	3	2	-	-	-		1	1	-	2	-	1	1	-		3	-	1	24
Suban, Nick	3	-	4	-	4	4	3	5	1	6	2	3	1	2			2	5	3	5	1		3	2	2	61
Sutcliffe, Cameron	-	2	1	-		3	4	1	4	-					1	-	-	2	1		-	-	2	3	1	25
Taberner, Matthew												1	-				1					1				3
Walters, Michael	2	2	5	6	2	3	4	4				3	4	3	4	2	2	3	3	4	1		1	-	2	60
de Boer, Matthew	4	-	1	-	1	1	2	3	3	1	2	3	1	3	2	2	2	3	1	3	-	2	2	-	-	42
Totals	61	48	59	45	50	45	44	61	54	44	48	47	32	56	44	40	33	58	51	64	45	27	51	42	44	1193
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
