Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	-		2	2	1	-	2	-	1	1	1	1	-	1	1			1	1	-	1		1	-	-	17
Barlow, Michael	1	1	-	-	-	-	1	3	2	-	-	-		1	-	2	1	1	1	2	-	-	-	2	1	19
Bradley, Kepler	1	1	-	-	-																					2
Clarke, Zac								-	-	-	-	-	-	-	1	-	-	-	3	-	-		1	2	1	8
Crichton, Jesse																						-				
Crowley, Ryan	-	-	-	-	1	-	1	-	-	-	1	1	-	-	2	-	1	-	-	1	1	-	-	-	-	9
Crozier, Hayden		1				-	1		-	-	-	1	-									-				3
Dawson, Zac	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	2
Duffield, Paul	-	-	-	-		1	1	-	-	-	1	-	-			-	1	-	-	-	-	-	-	-	1	5
Faulks, Peter																						-				
Forster, Alex																						-				
Fyfe, Nat	-	1	1	-	1			-	-	-	1	-	-	-	-	-	1	2	-	1	1		1	-	1	11
Griffin, Jonathon	-	-	-	1	-	1	-																			2
Hannath, Jack					-	-	1	-	-	-	-	-	-			-					-	-				1
Hill, Stephen	1	-	-	-	-					1	1	-	1	-	-	1	-	-		-	1		-	1	1	8
Ibbotson, Garrick					-	-	-	1	-	-	-	-	-	-	1	-	-									2
Johnson, Michael	-	1	-	-	-	2	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-			1	-	5
Mayne, Chris	1	1	-	-	1	1	-	1	2	-	2	2	1	2	3	-	-	1	3	1	2		-	-	-	24
McPharlin, Luke	-	-	-		-	-	-	-	-	-	-	-	-	-									-	-	-	
Mellington, Josh																						-				
Michie, Viv													-													
Moller, Craig																						-				
Mundy, David	1	3	-	1	-	-	1	-	1	1	1			-	-	1	-	1	1	-	-		-	-	-	12
Mzungu, Tendai	-	-	-	-	-	-	-	-	1	1	1	-	-	3	-	-	-	-	-	-	-	-	-	1	-	7
Neale, Lachie				1	1											-	-	-	2	1	1	1	-	-	-	7
Pavlich, Matthew	1	3	1											2	2				-	-	2	1	-	-	1	13
Pearce, Clancee	-	1	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-				-				3
Pearce, Danyle	-	-	1	-	-	-	-	-	-	-	-	-	2	1	2	2	2	-	-	2	-	-	-	1	-	13
Sandilands, Aaron														-	1		-	-	2	-		-	1	-	-	4
Sheridan, Tom													-	-	-	-		-	2	1	-	1	-			4
Silvagni, Alex						1	-	-	1		-				-	-			1	-		-				3
Simpson, Josh																						-				
Smith, Tanner				-																						
Spurr, Lee	-	-	-	-	-	-	-	1	-	-	-	-		-	1	-	-	-	-	-	-		1	-	-	3
Suban, Nick	-	-	1	-	1	1	-	-	-	-	-	-	-	-			1	3	-	2	-		1	1	-	11
Sutcliffe, Cameron	-	-	-	-		-	2	-	2	1					-	-	-	1	-		-	-	-	-	-	6
Taberner, Matthew												-	-				-					1				1
Walters, Michael	2	-	1	1	-	1	2	-				-	1	2	2	-	1	1	2	2	2		1	-	-	21
de Boer, Matthew	-	-	-	-	-	-	-	-	2	-	-	1	-	1	-	-	1	1	1	-	-	-	-	-	-	7
Totals	8	13	7	6	8	8	13	6	13	5	9	6	6	13	16	6	9	12	19	13	11	4	7	9	6	233
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
