Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	Off		-	-	-	-	-	-	-	-	-	-	-	-	-			-	Off	-	-		-	-	-	0/2
Barlow, Michael	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Bradley, Kepler	-	-	-	-	Off																					0/1
Clarke, Zac								-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	Off	0/1
Crichton, Jesse																						-				
Crowley, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Crozier, Hayden		-				-	On		-	-	On	On	-									-				3/0
Dawson, Zac	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Duffield, Paul	-	-	-	-		-	-	-	-	-	-	-	Off			-	-	-	-	-	-	-	-	-	-	0/1
Faulks, Peter																						-				
Forster, Alex																						-				
Fyfe, Nat	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Griffin, Jonathon	-	-	-	-	-	-	Off																			0/1
Hannath, Jack					-	-	-	-	-	Off	-	Off	-			-					-	-				0/2
Hill, Stephen	-	-	-	-	-					-	-	-	-	-	-	-	-	-		-	-		-	-	-	
Ibbotson, Garrick					-	-	-	-	-	-	-	-	-	-	-	-	-									
Johnson, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	
Mayne, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
McPharlin, Luke	-	-	Off		-	-	-	-	Off	-	-	-	-	-									-	-	-	0/2
Mellington, Josh																						-				
Michie, Viv													On													1/0
Moller, Craig																						On				1/0
Mundy, David	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-		-	-	-	
Mzungu, Tendai	-	-	-	-	-	-	-	On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Neale, Lachie				On	-											-	-	-	-	-	-	-	-	On	On	3/0
Pavlich, Matthew	-	-	-											-	-				-	-	-	-	-	-	-	
Pearce, Clancee	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	Off				Off				0/4
Pearce, Danyle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sandilands, Aaron														Off	-		-	-	-	Off		-	-	-	-	0/2
Sheridan, Tom													-	On	-	-		On	-	On	On	-	On			5/0
Silvagni, Alex						Off	-	Off	-		Off				-	Off			-	-		-				0/4
Simpson, Josh																						-				
Smith, Tanner				-																						
Spurr, Lee	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-		-	-	-	
Suban, Nick	-	-	-	Off	On	-	-	-	On	-	-	-	-	-			-	-	-	-	Off		Off	-	-	2/3
Sutcliffe, Cameron	On	On	On	-		On	-	-	-	On					On	On	On	-	On		-	-	-	-	-	9/0
Taberner, Matthew												-	-				Off					-				0/1
Walters, Michael	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-		-	-	-	
de Boer, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	0/1
Totals																										
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
