Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	4		2	1	-	2	1	3	4	4	1	3	7	2	3			3	4	5	3		4	8	2	66
Barlow, Michael	9	7	6	4	6	4	4	7	11	8	4	7		3	6	7	6	5	7	7	4	2	2	8	8	142
Bradley, Kepler	-	2	3	-	-																					5
Clarke, Zac								4	5	6	1	4	2	3	-	4	2	6	3	3	2		6	3	3	57
Crichton, Jesse																						5				5
Crowley, Ryan	3	2	2	1	4	4	7	3	4	3	2	-	3	1	1	2	4	5	6	1	6	2	3	5	-	74
Crozier, Hayden		2				3	-		1	7	1	-	5									2				21
Dawson, Zac	2	4	2	-	1	1	2	2	1	2	-	2	1	4	1	3	-	3	-	3	2		2	-	2	40
Duffield, Paul	2	1	3	3		8	1	3	3	3	3	2	3			3	-	5	1	-	2	2	8	1	6	63
Faulks, Peter																						-				
Forster, Alex																						3				3
Fyfe, Nat	2	5	3	4	6			6	1	3	3	3	5	2	4	3	1	3	2	-	4		5	3	6	74
Griffin, Jonathon	5	3	5	5	1	4	-																			23
Hannath, Jack					1	2	1	4	1	1	1	3	3			1					-	1				19
Hill, Stephen	4	1	5	3	5					2	2	3	1	2	2	4	2	2		4	1		2	4	-	49
Ibbotson, Garrick					2	1	5	2	2	1	3	1	6	1	1	3	4									32
Johnson, Michael	2	2	2	2	4	1	3	1	1	4	1	1	5	1	1	2	3	3	1	1	-			1	2	44
Mayne, Chris	4	4	3	3	3	5	5	1	3	4	2	6	5	2	9	5	4	5	11	3	3		3	13	4	110
McPharlin, Luke	3	-	-		2	1	1	2	-	4	3	-	2	-									2	1	-	21
Mellington, Josh																						1				1
Michie, Viv													3													3
Moller, Craig																						-				
Mundy, David	10	4	7	5	4	6	6	8	3	4	5			4	6	8	4	5	3	2	7		8	3	8	120
Mzungu, Tendai	3	2	4	1	-	2	3	2	6	3	3	3	4	4	2	4	-	5	2	5	4	-	3	5	1	71
Neale, Lachie				1	-											1	1	2	3	4	2	4	2	-	-	20
Pavlich, Matthew	2	2	4											1	3				1	1	2	1	1	3	3	24
Pearce, Clancee	3	2	4	-	3	1	1	3	2	3	3	3	1	-	1	6	5	3				-				44
Pearce, Danyle	5	6	4	3	5	2	2	6	2	4	-	6	7	3	-	1	4	6	3	4	1	2	3	2	4	85
Sandilands, Aaron														1	-		1	1	-	-		1	2	-	1	7
Sheridan, Tom													4	1	5	2		-	2	1	2	2	-			19
Silvagni, Alex						5	6	-	3		1				-	3			2	3		3				26
Simpson, Josh																						1				1
Smith, Tanner				2																						2
Spurr, Lee	3	4	3	2	3	3	1	5	2	3	2	3		1	4	4	4	2	1	1	-		3	2	4	60
Suban, Nick	5	1	4	2	4	3	6	4	2	6	4	5	6	4			3	3	2	4	1		1	4	4	78
Sutcliffe, Cameron	1	-	5	3		1	-	2	3	-					3	3	1	1	-		2	3	3	-	1	32
Taberner, Matthew												6	3				-					-				9
Walters, Michael	1	5	7	3	1	1	5	1				6	1	2	1	2	1	2	2	4	2		-	2	3	52
de Boer, Matthew	1	4	10	4	9	8	3	10	8	9	3	11	5	5	6	2	7	5	4	2	11	7	5	3	3	145
Totals	74	63	88	52	64	68	63	79	68	84	48	78	82	47	59	73	57	75	60	58	61	42	68	71	65	1647
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
