Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	-		-	-	2	-	-	-	-	-	-	-	-	3	-			-	-	-	3		-	-	-	8
Barlow, Michael	2	-	-	-	1	-	-	-	-	3	1	2		-	1	-	-	2	2	-	-	-	-	-	-	14
Bradley, Kepler	-	-	-	-	-																					
Clarke, Zac								-	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-	-	1
Crichton, Jesse																						-				
Crowley, Ryan	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Crozier, Hayden		-				-	-		-	-	-	-	-									-				
Dawson, Zac	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Duffield, Paul	-	-	-	-		-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	
Faulks, Peter																						-				
Forster, Alex																						-				
Fyfe, Nat	1	2	2	-	-			2	1	-	-	3	-	1	-	-	3	3	-	-	-		-	-	-	18
Griffin, Jonathon	-	-	-	-	-	2	-																			2
Hannath, Jack					-	-	-	-	-	-	-	-	-			-					-	-				
Hill, Stephen	-	-	-	-	-					-	-	-	-	-	3	-	-	-		-	-		-	-	-	3
Ibbotson, Garrick					-	-	-	-	2	-	-	1	-	-	-	-	-									3
Johnson, Michael	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-			-	-	4
Mayne, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-		-	-	-	2
McPharlin, Luke	-	-	-		-	-	2	-	-	-	-	-	-	-									-	-	-	2
Mellington, Josh																						-				
Michie, Viv													-													
Moller, Craig																						-				
Mundy, David	3	-	-	-	-	-	-	-	3	-	3			2	-	-	-	-	-	3	2		-	-	-	16
Mzungu, Tendai	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	3
Neale, Lachie				-	-											-	-	-	1	-	-	-	-	-	-	1
Pavlich, Matthew	-	-	-											-	-				-	-	-	-	-	-	-	
Pearce, Clancee	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-				
Pearce, Danyle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	2
Sandilands, Aaron														-	-		-	-	-	-		-	-	-	-	
Sheridan, Tom													-	-	-	-		-	-	-	-	-	-			
Silvagni, Alex						-	-	-	-		-				-	-			-	-		-				
Simpson, Josh																						-				
Smith, Tanner				-																						
Spurr, Lee	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-		-	-	-	
Suban, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	3	-	-		-	-	-	3
Sutcliffe, Cameron	-	-	-	-		-	-	-	-	-					-	-	-	-	-		-	-	-	-	-	
Taberner, Matthew												-	-				-					-				
Walters, Michael	-	-	-	-	-	3	3	-				-	-	-	-	-	-	-	-	-	-		-	-	-	6
de Boer, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	6	3	2	0	6	5	5	2	6	3	6	6	0	6	6	0	4	6	6	6	6	0	0	0	0	90
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
