Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	-		-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-		-	-	-	
Barlow, Michael	2	1	2	2	2	1	3	3	1	1	3	1		1	-	1	1	-	-	2	-	-	-	-	-	27
Bradley, Kepler	10	2	8	1	-																					21
Clarke, Zac								27	21	29	28	28	24	17	13	25	10	17	20	20	30		19	19	8	355
Crichton, Jesse																						-				
Crowley, Ryan	1	-	-	-	-	-	1	-	1	-	1	-	-	-	-	-	1	1	1	1	-	-	-	-	1	9
Crozier, Hayden		-				-	-		-	-	-	-	-									-				
Dawson, Zac	-	-	-	-	1	1	6	-	-	4	-	-	-	3	-	-	-	-	-	-	-		-	-	-	15
Duffield, Paul	-	-	-	-		-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	
Faulks, Peter																						-				
Forster, Alex																						-				
Fyfe, Nat	-	3	2	4	2			2	-	-	2	3	2	3	1	-	-	1	2	1	3		1	-	-	32
Griffin, Jonathon	20	23	32	22	23	31	3																			154
Hannath, Jack					11	9	14	6	5	1	6	2	6			2					8	-				70
Hill, Stephen	-	-	-	-	-					1	-	1	-	-	-	-	1	-		-	-		-	-	-	3
Ibbotson, Garrick					-	-	-	-	-	-	-	-	-	-	-	-	-									
Johnson, Michael	-	-	-	1	-	-	-	-	-	-	1	-	1	-	1	-	-	-	-	-	-			-	1	5
Mayne, Chris	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-		-	-	-	3
McPharlin, Luke	-	-	-		-	1	-	-	2	-	-	2	-	-									-	-	-	5
Mellington, Josh																						-				
Michie, Viv													-													
Moller, Craig																						3				3
Mundy, David	-	-	-	3	-	4	1	1	2	1	-			3	-	1	-	2	1	1	-		1	-	1	22
Mzungu, Tendai	1	-	-	-	-	-	-	-	1	1	1	1	-	-	1	1	-	-	-	-	1	-	-	1	-	9
Neale, Lachie				-	-											-	-	-	-	-	-	-	-	-	-	
Pavlich, Matthew	1	-	-											-	-				-	-	-	-	1	-	-	2
Pearce, Clancee	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-				-				1
Pearce, Danyle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sandilands, Aaron														11	32		26	28	28	3		42	31	33	44	278
Sheridan, Tom													-	-	-	-		-	-	-	-	-	-			
Silvagni, Alex						-	-	-	-		-				-	-			-	3		-				3
Simpson, Josh																						-				
Smith, Tanner				-																						
Spurr, Lee	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-		-	-	-	
Suban, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-		-	-	-	
Sutcliffe, Cameron	-	-	-	-		-	-	-	-	-					-	-	-	-	-		-	-	-	-	-	
Taberner, Matthew												-	-				-					-				
Walters, Michael	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-		-	-	-	
de Boer, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	35	29	44	34	39	47	29	39	33	38	42	39	33	38	48	30	39	50	52	31	42	45	53	53	55	1017
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
