Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Ballantyne, Hayden	1		2	2	-	-	1	2	5	2	-	-	-	5	1			-	-	3	1		2	1	2	30
Barlow, Michael	-	-	-	-	-	-	-	1	1	1	1	-		1	1	1	1	1	-	1	-	-	1	-	1	12
Bradley, Kepler	-	2	-	1	-																					3
Clarke, Zac								1	-	-	-	-	-	1	-	-	1	1	-	-	1		-	-	-	5
Crichton, Jesse																						-				
Crowley, Ryan	1	-	-	2	-	1	-	-	1	-	1	1	-	-	1	-	-	-	1	-	1	-	-	1	1	12
Crozier, Hayden		1				-	-		3	1	-	1	-									-				6
Dawson, Zac	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	1
Duffield, Paul	1	-	1	-		1	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	3
Faulks, Peter																						-				
Forster, Alex																						-				
Fyfe, Nat	-	1	2	-	-			1	1	-	-	2	-	1	1	-	2	-	1	1	-		-	2	3	18
Griffin, Jonathon	-	1	-	-	-	2	-																			3
Hannath, Jack					-	1	1	-	1	-	2	1	-			-					-	1				7
Hill, Stephen	-	-	-	-	1					-	1	-	-	-	-	1	2	1		-	1		-	-	-	7
Ibbotson, Garrick					-	-	-	1	1	-	-	-	-	-	-	-	-									2
Johnson, Michael	-	-	-	-	-	1	-	3	1	-	-	1	-	-	-	-	-	-	-	-	-			-	-	6
Mayne, Chris	3	-	2	2	1	1	2	2	3	1	2	1	1	2	1	-	2	1	1	2	-		1	2	2	35
McPharlin, Luke	-	-	-		-	-	-	-	-	-	-	-	-	-									-	-	-	
Mellington, Josh																						1				1
Michie, Viv													-													
Moller, Craig																						-				
Mundy, David	-	-	-	-	-	-	-	-	2	-	2			-	-	-	1	2	-	-	-		-	-	-	7
Mzungu, Tendai	1	1	-	-	-	2	1	-	3	-	-	1	1	-	1	2	-	1	2	-	-	1	-	-	2	19
Neale, Lachie				1	-											1	-	1	-	-	-	-	-	-	-	3
Pavlich, Matthew	1	3	-											3	3				1	3	3	2	2	3	3	27
Pearce, Clancee	-	-	-	-	1	-	1	-	-	-	-	-	1	-	-	-	-	-				-				3
Pearce, Danyle	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	3
Sandilands, Aaron														-	-		1	2	-	1		-	-	-	-	4
Sheridan, Tom													-	-	1	-		1	1	-	-	-	-			3
Silvagni, Alex						-	4	-	2		-				-	-			-	1		-				7
Simpson, Josh																						2				2
Smith, Tanner				-																						
Spurr, Lee	-	-	-	-	-	-	-	-	-	-	-	2		-	-	-	-	-	2	-	-		-	-	-	4
Suban, Nick	1	-	-	-	2	-	-	1	-	-	1	-	-	-			-	1	-	-	-		-	1	1	8
Sutcliffe, Cameron	-	-	-	-		1	-	-	-	-					1	-	-	-	1		1	-	-	-	-	4
Taberner, Matthew												-	1				-					-				1
Walters, Michael	1	2	3	1	2	-	2	1				-	-	2	3	1	2	2	2	1	1		1	2	2	31
de Boer, Matthew	1	2	-	-	-	1	-	-	-	-	1	1	-	-	-	1	2	-	1	1	-	-	-	1	-	12
Totals	11	13	11	9	8	11	12	13	24	5	11	11	4	15	15	8	14	14	13	14	9	7	7	13	17	289
Opponent	WC	WB	ES	HW	RI	GC	CW	SY	ME	AD	BL	NM	GE	SK	WC	RI	AD	CA	GW	ME	PA	SK	GE	SY	HW	
