Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Baker, Steven	8	10	4					7	10	7	6	11	6	9	1	9	6	3	5	12	9	12	8	11	5	159
Ball, Luke	12	13	12	10	15	8	9	8	11	7	9	9	8	6	14	15	12	17	9	11	16	14	12	12	11	280
Black, Heath	8	8	9	9	20	13	10				4	10	15	9	19	9	18	12	12	15	6		14		9	229
Blake, Jason	7	4	1					4	4	3			4	5	2	3	7	8	5	6	6	5	1	6	4	85
Clarke, Raphael																	3									3
Clarke, Xavier	4	12			1	10	12	4	5	3		5	10	8	2		6	2		10	5	7	7	2		115
Dal Santo, Nick	12	13	7	17	12	10	11	10	11	19	8	10	7	9	7	19	15	15	11	15	7	10	8	17	4	284
Ferguson, Matthew																8	5	5	5	2						25
Fisher, Leigh					7	5	11	6	1																	30
Fisher, Sam							4								6	8	5	10	9	7						49
Gehrig, Fraser	10	8	10	10	9	8	11	8	7	12	-	4	7	4			13	5	10	15	6	4	5	10	8	184
Goddard, Brendon	8	8	5	11	9	7	11	3	3	6	4	11	8	4		9	10	10	14	8	8	8	7	1	1	174
Gram, Jason															5	3										8
Guerra, Brent				6	4	6	7	8	10	10	6	6	6	4		9	5	2	1				2	2	2	96
Hamill, Aaron	11	12	3		16		9	11	9	12	7	1		5	8	7		7	12	8	1	7				146
Harvey, Robert	7	18	17	13	11	17	16	4		14	15	11	8	5	9	10	16	18	21	12	10		9	18	22	301
Hayes, Lenny	9	20	9	16	16	16			10	20	3	5	11	17	11	11	8	5	5	13	11	13	10	5	22	266
Hudghton, Max						7	9	2	7	5	2	2	8	7	5					6	5	10	8	8	4	95
Jones, Austinn	20	7	11	18	8	15	16	14	15	20	8	19	14	6	8	21	16	11	18	13	20	11	10	20	7	346
Knobel, Trent	1	-	1	4	4	5	5	-	2	3	3	3	3	5	6	2	2	2		-	3	-	1	-	-	55
Koschitzke, Justin	8	11	4	2	4	5		10	6	12	11	13	7								6	8	4	7	7	125
Maguire, Matt	9	14	7	12	8	9	5	7	10	8	11	6			5							12	6	3	4	136
Milne, Stephen	4	2	7	3	6	2	7	11	12	12	1	6	13	2	3	12	6	3				4		6	1	123
Montagna, Leigh				3							6					4	10	12	8	6	7	2				58
Moyle, Brett				4																						4
Murray, Allan																			6				6			12
Peckett, Justin	10	10	8	5	3											8	11	8	2					10	5	80
Penny, Luke	11	5	6	8		7	4	4	4	6	4	7	11	7	1					4	9	6	5	4	8	121
Powell, Stephen	9	11	13	8	13	4	7	8	13	12	10	4	16	12	10	3					8	6		13	19	199
Riewoldt, Nick	12	13	14	13	8	13	14	11	21	14	6	9	14	14	12	14	11	11	14	18	12	15	10	15	16	324
Schwarze, Troy			3	9	3	3	5	15	4	11	3		7	13	3				9	6	5	8	5			112
Stone, Nick																			2	2						4
Thompson, Andrew	15	9	3	5	7	5	11	5	7	6	3	3	5	5	3	2	6	2	3		9	9	6	15	10	154
Voss, Brett	8	9	8	9	6	11	1					9	11	7	6	9	8	6	5	9	5	15	4	3	8	157
Totals	203	217	162	195	190	186	195	160	182	222	130	164	199	163	146	195	199	174	186	198	174	186	148	188	177	4539
Opponent	GE	ES	RI	AD	KA	BL	FR	CW	WC	CA	SY	WB	HW	PA	ME	RI	ES	GE	AD	KA	BL	FR	BL	SY	PA	
