Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Baker, Steven	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ball, Luke	-	3	-	-	1	-	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	8
Black, Heath	-	-	-	-	2	-	-				-	-	-	-	-	-	-	3	1	-	-		-		-	6
Blake, Jason	-	-	-					-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	
Clarke, Raphael																	-									
Clarke, Xavier	-	-			-	-	-	-	-	-		-	-	-	-		-	-		-	-	-	-	-		
Dal Santo, Nick	-	-	2	3	-	-	1	-	-	3	1	-	-	-	-	-	-	-	-	-	-	2	-	-	-	12
Ferguson, Matthew																-	-	-	-	-						
Fisher, Leigh					-	-	-	-	-																	
Fisher, Sam							-								-	-	-	-	-	-						
Gehrig, Fraser	2	1	-	-	-	-	-	-	-	1	-	-	-	-			3	-	-	2	-	-	-	-	-	9
Goddard, Brendon	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	3	-	-	-	3
Gram, Jason															-	-										
Guerra, Brent				-	-	-	-	-	1	-	-	-	-	-		-	-	-	-				-	-	-	1
Hamill, Aaron	-	-	-		-		-	-	-	-	-	-		-	-	-		-	-	-	-	-				
Harvey, Robert	-	-	1	-	-	-	-	-		-	-	-	-	-	-	-	-	-	3	-	-		-	-	-	4
Hayes, Lenny	-	-	-	-	3	3			-	2	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	10
Hudghton, Max						-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
Jones, Austinn	3	-	-	-	-	-	-	-	2	-	-	-	-	-	-	3	1	-	2	-	-	-	-	-	-	11
Knobel, Trent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Koschitzke, Justin	-	-	-	-	-	-		3	-	-	-	-	-								-	-	-	-	-	3
Maguire, Matt	-	-	-	-	-	-	-	-	-	-	-	-			-							-	-	-	-	
Milne, Stephen	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-				-		-	-	2
Montagna, Leigh				-							-					-	-	-	-	-	-	-				
Moyle, Brett				-																						
Murray, Allan																			-				-			
Peckett, Justin	-	-	-	-	-											-	-	-	-					-	-	
Penny, Luke	-	-	-	-		-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
Powell, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-					-	-		-	-	3
Riewoldt, Nick	-	-	3	1	-	-	-	-	3	-	-	-	-	-	2	2	2	-	-	3	-	1	-	-	-	17
Schwarze, Troy			-	-	-	-	-	-	-	-	-		-	-	-				-	-	-	-	-			
Stone, Nick																			-	-						
Thompson, Andrew	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	1
Voss, Brett	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	6	4	6	4	6	3	4	4	6	6	1	0	6	0	2	5	6	3	6	6	0	6	0	0	0	90
Opponent	GE	ES	RI	AD	KA	BL	FR	CW	WC	CA	SY	WB	HW	PA	ME	RI	ES	GE	AD	KA	BL	FR	BL	SY	PA	
