Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Baker, Steven	-	-	-					-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Ball, Luke	2	1	-	-	-	-	-	-	1	-	-	1	-	-	1	1	-	-	1	-	-	-	1	-	3	12
Black, Heath	1	-	3	-	-	-	-				-	-	-	-	1	-	-	-	-	-	1		-		-	6
Blake, Jason	1	-	1					1	-	-			-	-	-	-	1	-	-	-	-	1	-	2	-	7
Clarke, Raphael																	-									
Clarke, Xavier	-	1			-	-	1	2	2	1		-	-	-	2		-	-		2	-	-	1	2		14
Dal Santo, Nick	-	-	-	-	1	-	2	-	-	3	-	1	-	-	-	2	-	1	1	-	-	2	-	-	-	13
Ferguson, Matthew																-	-	-	-	-						
Fisher, Leigh					1	-	-	-	-																	1
Fisher, Sam							-								-	-	-	-	-	-						
Gehrig, Fraser	-	-	1	3	2	-	2	-	1	2	1	-	1	-			2	-	-	3	-	1	1	1	1	22
Goddard, Brendon	1	-	1	1	-	-	-	-	-	-	-	-	1	-		1	3	-	3	1	-	1	-	-	-	13
Gram, Jason															-	1										1
Guerra, Brent				-	-	-	1	-	-	1	-	-	-	-		-	-	-	-				-	-	1	3
Hamill, Aaron	1	1	-		1		2	1	-	1	-	-		-	-	-		-	-	-	-	-				7
Harvey, Robert	-	-	-	1	-	2	1	-		2	1	1	-	-	-	1	-	-	3	2	1		-	1	1	17
Hayes, Lenny	-	2	-	2	-	2			1	1	-	-	1	-	-	2	-	2	-	2	-	-	1	-	-	16
Hudghton, Max						-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
Jones, Austinn	-	-	1	1	2	-	-	2	2	-	1	-	2	-	2	1	-	-	-	1	-	1	-	-	-	16
Knobel, Trent	1	-	-	-	-	2	-	-	-	-	-	-	-	1	-	-	-	-		-	-	-	1	-	-	5
Koschitzke, Justin	-	-	-	1	-	-		2	1	-	-	1	1								-	-	1	1	-	8
Maguire, Matt	-	-	-	-	-	-	-	-	1	-	-	-			-							-	-	-	-	1
Milne, Stephen	-	-	-	-	2	1	-	1	-	2	-	-	-	-	-	2	-	-				-		-	-	8
Montagna, Leigh				-							-					-	-	1	-	1	1	-				3
Moyle, Brett				-																						
Murray, Allan																			-				-			
Peckett, Justin	1	-	-	1	-											-	1	-	1					-	1	5
Penny, Luke	-	-	-	-		-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
Powell, Stephen	1	2	-	-	-	-	-	-	-	1	1	-	1	-	-	-					-	-		-	-	6
Riewoldt, Nick	-	-	-	1	2	2	-	-	4	-	2	2	-	1	-	1	1	1	2	2	2	1	1	1	1	27
Schwarze, Troy			-	-	-	-	-	-	-	-	-		-	-	-				-	-	2	-	-			2
Stone, Nick																			-	-						
Thompson, Andrew	1	-	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-		1	1	-	-	-	7
Voss, Brett	-	-	-	-	-	1	-					-	1	1	1	-	-	-	-	-	-	2	-	-	-	6
Totals	10	7	7	12	11	10	9	9	14	16	6	6	8	3	7	12	8	6	11	14	8	10	7	8	8	227
Opponent	GE	ES	RI	AD	KA	BL	FR	CW	WC	CA	SY	WB	HW	PA	ME	RI	ES	GE	AD	KA	BL	FR	BL	SY	PA	
