Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bolton, Mark					1	3				-	-	-	1									1	6
Bradley, Kepler	1				1												1					-	3
Camporeale, Scott								-	2		2		1		1					4	2		12
Cole, Richard							1	4	1														6
Davey, Alwyn	-	1	-	-	-	1	-	1	-	2	2	-	2	-									9
Dempsey, Courtenay																					1		1
Dyson, Ricky			4	1	1	2		1	3					1	3	2	1		-				19
Fletcher, Dustin	8	7	5	7	12	4	5	10	6	8	10	6	6	7		5		10	8	1		5	130
Gumbleton, Scott																	-		-	-	-	3	3
Heffernan, Chris		-	3	2	-	-						-										1	6
Hille, David	1	-	1	1			-	-	-	1	1	-		-	1	-	-	-	-		1	-	7
Hird, James	2	2	3	1	4	4	2	6	4	1	5	2	2	2						1	2	1	44
Hislop, Tom														1	-	-							1
Hocking, Heath																				-			
Houli, Bachar							2	-	-	-													2
Jetta, Leroy	-	-	-	-																			
Johns, Courtney				-	-	-	1							-				1					2
Johnson, Jason						3	-	-	-	2	-	3	4	2	1								15
Johnson, Mark	2	1	-	5	1	2	2	3	3	2	5	3	3	2	3	-	2	1		1	1		42
Laycock, Jason		-	-	1	-	-	-			-	-	2	1	3	-	-	1	1	-	3	2	1	15
Lloyd, Matthew	-	-	-	-	-			-	-	1	-	-	-		-	-	-	-	1	1	-	-	3
Lovett-Murray, Nathan	-														1	-	5	3	6	5	5	5	30
Lovett, Andrew	2	2	2	2	1	-	2						-	-	1	-		1	1	2	2	2	20
Lucas, Scott	-	2	-	-	3	-	-	2	1	-	2	-	-	-	1	-	2	-	2	2	8	-	25
McPhee, Adam	2	4	1	6	2	3	4	2	4	3	-	4	2	-	2	1	4	2	5	1	2	2	56
McVeigh, Mark	5	-	1	3	4	2	2	1	-	4	3	-	1	1		2	1	-	2	-	2	3	37
Michael, Mal	-	1	4	1	5	3	3	3	2	7	3	2	3	2	-	-	2	1	2	2	2	2	50
Monfries, Angus	1	1	-	1	1	1	1	1	-	-	1	-			2	-	1	1	-	1	2	1	16
Nash, Jay										1		1	1	7	3	-	1	2	2	6	6		30
Neagle, Jay																						-	
Peverill, Damien	1	1	-	5	2	5	2	-	3		2	3	3	2	3	6	2	1	2			3	46
Ramanauskas, Adam														-	1	2	-	3					6
Reimers, Kyle																			-	-	-		
Ryder, Patrick	2	2	-	2	1	2	1	2	3	6	-	4	-	2	3	1	-	3	3	1	-		38
Slattery, Henry	1	1	-	-	2			4	1	-	1	-	-	-	2	-	5	1	-	-	1	-	19
Stanton, Brent	3	4	4	5	7	2	4	1	4	-	2		2		2	2	4	6	4	3	4	3	66
Watson, Jobe	-	2	1	3	-	2	3	1	1	3	1	2	2	2	2	1	1	3	-				30
Welsh, Andrew	2	1				-	1			3	-	-	3	3	5	4	1	1	-	-	1	3	28
Winderlich, Jason	2	3	5			1	1	3	-	2	6	1	2				2	1	1	4	1	-	35
Totals	35	35	34	46	48	40	37	45	38	46	46	33	39	37	37	26	36	42	39	38	45	36	858
Opponent	AD	FR	CA	SK	CW	HW	KA	BL	RI	SY	WC	PA	ME	GE	WB	CW	AD	HW	FR	CA	RI	WC	
