Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Abraham, Winston	1	1	2	-	-	2	2	1	1	2	-	3	1	-	2	2	3	1	1	1			1	-	1	28
Allison, Brett				-	1	-												1	1	-	1	1	3	1	-	9
Anderson, Brady	1	1						1	-							-	-	-	1	2	-					6
Archer, Glenn			-	1	3	1	-	1	1	1	3	2	2	2	1	-	2	1	2	3	1	2	-	2	3	34
Bell, Peter	-	2	1	4	-	3	-	2	1	3	-	3	5	1	5	4	-	2	2	-	3	-	2	1	4	48
Blakey, John	-	1	2	-	1	-	1	-	1	-	-	-	3	-	-	1	1	1	-	-	1	-	2	1	1	17
Capuano, Matthew	1				-	2	-	2	-	-	-		1			-	2	1	1	-	-	1	-	-	-	11
Carey, Wayne	1			3				-	3	1	2	2	3	1	3	2	-	2	4	-	1	1	1	3	-	33
Clayton, Shane	1	1	4	1	2	1	2	-	2	-	1	1	3	1	1	4	-	-	2	-	3	-	1	2	-	33
Cochrane, Stuart			-	-																						
Dhurrkay, Gary	1	2	1	-	1	1	-				1	-	-	1	1	3	-									12
Grant, Shannon	-	1	1	1	1	1	2	-	-	2	1	2	1	-	-	2	1	2		1	1	1	2	2	2	27
Harvey, Brent	1	1	1	1	1	-	2	-	-	2	-	1	-	-	2	-	2			-	1	2	4	4	3	28
Hewitt, Evan		-		-	1	2																				3
King, David	-					1	-	-	-	-	1	3	1	2	2	1	1	-	1	1	-	1	1	3	2	21
Kingsley, Kent										-	-	-	1	1	1	1			-							4
Lange, Adam		1	2			-											-	-								3
Longmire, John	1	2	1											-	1	1	-	1						-	1	8
Martyn, Mick	-	-	-	1	1	-	1	-	-	1	1	-			-			1	1	1	-	1	3	2	2	16
McCartney, Jason	-	-	-	-	-	-	-	-	-	-	-	3	1	-	1	-	2	-	-	1	1	-	2	-		11
McKernan, Corey	-	-	-	-	2	1	-	-	2	-	-	2	-	-	1	1	-	2	-	-		3	-	-	-	14
Mellington, Anthony					1																					1
Mooney, Cameron							-					1	-	-	-				1	-	1	-	-		-	3
Motlop, Shannon										-										-	2	1	2	-	1	6
Pickett, Byron	1	2	1	-	1	2	5	-	4	2	2	1	-	2	1	1	1	3	2	2	2	-	5	3	5	48
Pike, Martin	1	1	3	1	-	3	1	2	-	-	2	2								2	3	-	6	-	3	30
Rawlings, Brady		-	-		2	-	-	-	-	-			-	-			2	2	1							7
Roberts, Mark											-															
Scott, Robert	1	1	-	2	2	2	2					2	-	-	1	1	1	-	1		-					16
Sholl, Craig	-	1	4	1			-	-	2	1	-	2	-	-	-	-	2	2	5		2	1	3	1	2	29
Simpson, Adam	1	3	1	1	4	2	1	2	3	3	2	3	1	5	6	2	1	3	-	-	2	-	2	3	3	54
Stevens, Anthony	3	3	3	2	2	1	4	1	2	2	5	4	5	4	1	2	3	5	3	5	3	1	4	3	1	72
Stevens, Danny								-	-													-				
Welsh, Scott	-	-	1	-	-		2	2	-	-	2	2	-	-	-	3			-	-	-	1	-	-	3	16
Totals	15	24	28	19	26	25	25	14	22	20	23	39	28	20	30	31	24	30	29	19	28	17	44	31	37	648
Opponent	GE	ES	RI	SY	SK	CW	AD	HW	FR	PA	WC	ME	CA	BL	WB	GE	ES	RI	SY	SK	CW	AD	PA	BL	CA	
