Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Abraham, Winston	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	
Allison, Brett				-	-	-												-	-	-	-	-	-	-	-	
Anderson, Brady	-	-						-	-							-	-	-	1	-	-					1
Archer, Glenn			-	-	-	-	-	-	-	-	-	-	1	1	5	-	1	-	1	1	1	-	-	-	1	12
Bell, Peter	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Blakey, John	-	-	-	-	-	-	2	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Capuano, Matthew	10				5	14	25	14	11	8	5		4			17	17	25	12	11	16	17	13	27	12	263
Carey, Wayne	1			1				-	-	1	1	-	-	-	-	-	-	-	1	-	-	-	-	1	1	7
Clayton, Shane	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2
Cochrane, Stuart			-	-																						
Dhurrkay, Gary	-	-	-	-	-	-	-				-	-	-	-	-	-	-									
Grant, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Harvey, Brent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1			-	-	-	-	-	-	1
Hewitt, Evan		1		4	3	4																				12
King, David	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Kingsley, Kent										-	-	-	2	-	-	-			-							2
Lange, Adam		-	-			-											-	-								
Longmire, John	11	12	18											3	8	2	5	3						1	5	68
Martyn, Mick	-	-	2	1	-	2	1	5	-	-	-	1			-			2	-	-	5	-	1	-	3	23
McCartney, Jason	1	-	1	-	2	-	1	-	-	1	2	1	5	-	1	-	-	3	2	1	-	1	-	1		23
McKernan, Corey	8	6	7	30	15	20	5	12	15	19	25	20	24	32	4	18	15	1	11	11		9	13	3	1	324
Mellington, Anthony					-																					
Mooney, Cameron							3					-	6	-	2				1	2	8	7	-		-	29
Motlop, Shannon										-										-	-	-	-	-	-	
Pickett, Byron	-	1	-	-	-	2	1	1	-	-	1	-	1	1	-	-	-	-	-	-	-	-	1	-	1	10
Pike, Martin	-	-	-	-	-	-	-	-	-	-	1	-								-	-	-	1	-	-	2
Rawlings, Brady		-	-		-	-	-	-	-	-			-	-			-	-	-							
Roberts, Mark											-															
Scott, Robert	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-		-					
Sholl, Craig	-	1	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	-	-	-	2
Simpson, Adam	1	2	4	-	3	1	3	-	4	2	1	1	-	2	1	3	1	1	2	3	2	2	4	1	4	48
Stevens, Anthony	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	2
Stevens, Danny								-	-													-				
Welsh, Scott	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	
Totals	32	24	32	36	29	43	41	32	30	31	36	25	43	39	21	40	41	35	32	29	33	36	34	34	28	836
Opponent	GE	ES	RI	SY	SK	CW	AD	HW	FR	PA	WC	ME	CA	BL	WB	GE	ES	RI	SY	SK	CW	AD	PA	BL	CA	
