Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Abraham, Winston	1	6	2	3	2	4	5	5	1	6	-	3	2	2	-	4	4	2	7	5			-	4	2	70
Allison, Brett				1	-	-												1	2	7	6	5	6	1	3	32
Anderson, Brady	2	1						1	-							1	-	2	3	1	-					11
Archer, Glenn			-	2	2	4	1	-	-	-	1	3	-	1	3	1	-	-	1	2	1	1	1	1	-	25
Bell, Peter	4	5	6	3	8	4	6	5	4	4	3	3	3	5	5	4	4	7	5	4	4	6	5	4	3	114
Blakey, John	4	1	9	2	4	2	3	2	2	7	-	5	4	2	2	-	1	2	1	2	1	2	-	1	1	60
Capuano, Matthew	2				1	-	2	1	-	-	-		-			3	3	4	1	-	2	3	1	1	3	27
Carey, Wayne	4			4				5	7	1	3	6	3	2	4	2	8	2	5	2	2	4	9	3	2	78
Clayton, Shane	-	6	7	6	1	1	2	1	6	4	4	3	2	-	4	4	1	2	5	1	2	3	4	2	2	73
Cochrane, Stuart			-	-																						
Dhurrkay, Gary	5	2	1	-	3	2	-				3	-	2	1	1	5	-									25
Grant, Shannon	4	9	2	3	6	4	5	1	3	2	7	4	5	2	3	3	4	1		5	3	4	4	8	4	96
Harvey, Brent	9	3	1	3	3	4	8	2	5	4	4	3	1	1	3	6	6			5	3	3	1	4	2	84
Hewitt, Evan		1		-	1	-																				2
King, David	1					1	-	1	-	5	1	6	4	5	5	8	2	4	2	7	4	2	8	9	5	80
Kingsley, Kent										1	1	-	2	3	3	1			-							11
Lange, Adam		1	-			2											-	-								3
Longmire, John	6	5	3											-	4	1	-	-						-	-	19
Martyn, Mick	-	1	-	1	1	-	-	-	-	-	1	-			-			1	1	1	2	-	1	-	2	12
McCartney, Jason	-	1	1	1	2	-	-	2	1	-	6	2	-	2	2	3	1	-	-	-	-	-	-	-		24
McKernan, Corey	2	5	5	4	5	5	-	7	6	6	5	5	5	3	2	5	9	5	2	3		4	4	5	4	106
Mellington, Anthony					-																					
Mooney, Cameron							-					-	6	-	-				-	2	1	-	-		-	9
Motlop, Shannon										-										-	2	1	1	2	3	9
Pickett, Byron	1	-	1	1	-	1	2	2	-	2	3	-	1	2	2	-	1	3	-	2	1	2	1	2	2	32
Pike, Martin	2	-	2	-	2	2	1	2	2	1	2	2								1	1	2	-	-	-	22
Rawlings, Brady		2	1		2	1	-	1	1	-			3	-			3	1	2							17
Roberts, Mark											-															
Scott, Robert	-	-	2	-	2	2	-					1	-	-	4	6	2	-	-		-					19
Sholl, Craig	-	3	1	2			2	4	2	5	8	2	-	6	-	1	3	4	2		4	9	1	6	4	69
Simpson, Adam	2	2	5	3	9	16	7	8	9	4	3	4	3	4	7	3	2	4	6	2	3	1	4	9	8	128
Stevens, Anthony	6	3	6	7	1	6	6	5	3	6	5	4	2	4	-	6	4	4	2	4	7	4	7	2	-	104
Stevens, Danny								2	-													1				3
Welsh, Scott	-	1	3	-	4		-	1	3	1	-	2	4	1	-	-			3	2	1	1	-	-	4	31
Totals	55	58	58	46	59	61	50	58	55	59	60	58	52	46	54	67	58	49	50	58	50	58	58	64	54	1395
Opponent	GE	ES	RI	SY	SK	CW	AD	HW	FR	PA	WC	ME	CA	BL	WB	GE	ES	RI	SY	SK	CW	AD	PA	BL	CA	
