Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Abraham, Winston	2	2	2	1	3	3	2	2	1	-	4	1	3	1	-	-	2	1	2	2			-	1	2	37
Allison, Brett				-	1	1												3	2	1	-	2	1	-	-	11
Anderson, Brady	-	-						-	-							1	-	-	-	1	-					2
Archer, Glenn			-	-	3	2	2	1	-	-	-	1	-	-	1	-	1	-	1	-	1	-	-	1	-	14
Bell, Peter	3	1	1	1	2	1	2	-	4	1	1	-	-	2	1	-	-	1	1	1	1	2	1	1	4	32
Blakey, John	-	-	1	-	2	3	1	-	1	-	1	-	-	-	-	-	-	1	1	-	-	-	-	-	-	11
Capuano, Matthew	-				-	-	1	1	-	-	-		-			-	-	-	-	-	1	1	-	-	-	4
Carey, Wayne	4			2				7	2	3	-	4	1	3	2	9	10	2	4	5	3	4	6	3	2	76
Clayton, Shane	-	1	1	1	-	1	-	-	-	-	-	1	1	-	1	1	-	-	1	-	-	-	-	1	-	10
Cochrane, Stuart			-	-																						
Dhurrkay, Gary	1	-	3	-	-	2	-				-	-	2	2	3	2	-									15
Grant, Shannon	1	1	-	1	-	1	2	-	5	-	2	-	3	1	2	1	1	1		1	2	3	2	3	4	37
Harvey, Brent	2	-	-	1	-	2	2	2	1	2	-	2	-	-	-	1	2			-	-	1	3	3	-	24
Hewitt, Evan		1		-	-	-																				1
King, David	-					-	-	-	-	1	1	1	-	-	-	1	-	1	-	-	-	1	-	2	-	8
Kingsley, Kent										6	-	-	1	-	2	-			-							9
Lange, Adam		2	-			-											-	-								2
Longmire, John	-	-	-											-	-	-	-	-						-	-	
Martyn, Mick	-	-	-	-	-	-	-	-	-	-	-	-			-			-	-	-	-	-	-	-	-	
McCartney, Jason	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-		2
McKernan, Corey	4	2	2	-	1	1	1	-	-	1	-	-	1	4	2	2	1	2	3	-		1	-	3	3	34
Mellington, Anthony					-																					
Mooney, Cameron							-					-	-	-	-				1	1	-	-	-		-	2
Motlop, Shannon										-										2	1	-	-	-	2	5
Pickett, Byron	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pike, Martin	-	-	-	-	-	-	-	-	-	-	-	-								-	-	-	-	-	-	
Rawlings, Brady		-	-		-	1	1	-	-	-			-	-			1	1	-							4
Roberts, Mark											-															
Scott, Robert	-	-	-	-	1	-	-					1	-	-	1	3	1	1	-		-					8
Sholl, Craig	-	4	1	2			6	-	1	5	2	-	-	1	-	-	-	-	-		3	3	-	1	1	30
Simpson, Adam	-	1	1	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5
Stevens, Anthony	-	-	-	-	-	1	1	2	-	-	1	-	1	1	-	-	1	1	-	2	-	-	1	-	-	12
Stevens, Danny								-	-													-				
Welsh, Scott	4	-	3	1	-		1	-	2	1	-	1	-	-	1	-			1	-	4	3	1	-	1	24
Totals	21	15	15	10	14	21	22	15	17	20	12	12	13	15	16	22	20	15	17	16	16	22	15	19	19	419
Opponent	GE	ES	RI	SY	SK	CW	AD	HW	FR	PA	WC	ME	CA	BL	WB	GE	ES	RI	SY	SK	CW	AD	PA	BL	CA	
