Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bishop, Matthew	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Brogan, Dean	-	-	-	-							-		-	-				-	-	-	-	-	-	-	
Burgoyne, Peter	-			-	-	-	-			-	3	-	1	-	1	-	-	-	3	-	-		-	-	8
Burgoyne, Shaun	-										-	-	2	-	-	-	-	-	-	2	3	-	-	-	7
Cassisi, Domenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chaplin, Troy		-		-			-													-	-	-	-	-	
Cochrane, Stuart	-	-	-	-	-	-		-	-	-	-	-	-							-					
Cornes, Chad	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	-	3	-	1	2	-	-	-	-	-	1	-	-	-	7
Dew, Stuart	-	-	-	3	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	6
Ebert, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			-					
Eckermann, Ben							-	-	-	-															
Francou, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-		2	-	-	5
Gilham, Stephen																		-							
James, Roger		-	-	-					2				-	-	-	-	-	-							2
Kingsley, Adam	-	-	-	-	-	-			-	-	-	-	-	-	-	-	1	-	-		-	3	-	-	4
Lade, Brendon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Mahoney, Josh	-				-	-	-	-			-	-	-		-	-	-	-	-	-	-	1	-	-	1
Montgomery, Brett	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-		-	-	-	-	-	-	-	2
Pearce, Danyle																		-	-	-	-	-	-	-	
Pettigrew, Michael		-	-		-	-	-	-									-	-	-	-	-		-	-	
Pickett, Byron						-	-	-	-	-		-	-	-	-	-	-		-			-	-	-	
Poulton, Jared			-																						
Primus, Matthew	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-			2
Salopek, Steven							-	-												-	-	-	-		
Shattock, Aaron	-	-	-	-					-	-	-			-	-	-									
Surjan, Jacob		-			-							-													
Thomson, Adam											-	-													
Thurstans, Toby	-			-	-	-	-	-	-	-					-	-									
Tredrea, Warren	-	1	-	-	1	-	3	-	3	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	11
Wakelin, Darryl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Walsh, Peter	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1
Wanganeen, Gavin	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	2
White, Damon		-	-	-	-	-			-	-							-	-	-	-	-				
Wilson, Michael			-	-	-	-	1	-						-	-	-	-	-	1	-	-	-		-	2
Totals	0	3	0	4	1	0	6	0	5	0	5	3	6	1	6	0	4	0	4	2	4	6	0	0	60
Opponent	FR	BL	AD	CA	GE	RI	KA	SY	ES	WC	SK	WB	HW	CW	ME	GE	RI	KA	CA	AD	BL	FR	KA	AD	
