Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bishop, Matthew	-				1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	1	-	2
Brogan, Dean	-	-	-	-							1		1	-				1	1	-	1	-	2	-	7
Burgoyne, Peter	-			2	-	1	-			-	-	-	1	1	1	-	-	-	5	-	-		-	-	11
Burgoyne, Shaun	-										-	-	-	-	-	-	1	-	-	1	-	1	-	1	4
Cassisi, Domenic	-	-	-	-	1	-	2	-	-	1	1	1	2	-	-	-	-	-	1	2	-	4	-	-	15
Chaplin, Troy		-		-			-													-	-	-	-	-	
Cochrane, Stuart	1	-	-	-	-	-		-	-	-	-	-	-							-					1
Cornes, Chad	-	-	-					-	-	-	-	1	-	1	-	-	-	-	2		2	1	1	-	8
Cornes, Kane	1	1	1	-	1	1	-	1	-	2	-	1	2	-	4	-	-	2	-	-	1	-	-	-	18
Dew, Stuart	1	-	3	1	-	-	-	1	2	-	1	-	1	-	2	1	1	-	-	-	1	3	1	-	19
Ebert, Brett	-	-	2	2	2	-	1	1	1	-	2	1	2	1		1	1			1					18
Eckermann, Ben							-	-	-	-															
Francou, Josh	-	-	-	-	-	-	1	-	-	-	-	3	2	-	-	-	-	-	1	-		-	-	-	7
Gilham, Stephen																		-							
James, Roger		1	-	-					1				-	-	-	-	-	-							2
Kingsley, Adam	-	-	1	-	1	-			-	1	2	-	2	1	-	1	-	1	-		1	1	2	-	14
Lade, Brendon	-	3	-	-	1	2	1	1	2	1	1	1	2	-	1	1	2	1	-	-	-	-	4	-	24
Mahoney, Josh	-				-	-	2	-			-	1	1		4	-	4	1	-	1	1	4	4	1	24
Montgomery, Brett	1	-	-	2	-	-	-	-	-	1	1	-	-	-	-	-		-	1	1	1	-	1	-	9
Pearce, Danyle																		2	1	1	-	-	1	1	6
Pettigrew, Michael		-	-		2	1	-	-									1	2	-	-	1		3	1	11
Pickett, Byron						-	1	-	1	-		4	4	2	1	-	1		1			2	-	-	17
Poulton, Jared			-																						
Primus, Matthew	2	-	-	1	-	1	1	-	-	1	3	-	2	1	-	-	-					-			12
Salopek, Steven							-	-												-	-	-	1		1
Shattock, Aaron	-	-	1	-					-	-	-			-	-	-									1
Surjan, Jacob		-			-							-													
Thomson, Adam											-	-													
Thurstans, Toby	1			2	1	-	1	-	-	-					2	-									7
Tredrea, Warren	-	5	-	2	5	2	6	-	5	1	3	2	7	1	5	3	2	4	3	1	2	2	4	-	65
Wakelin, Darryl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Walsh, Peter	-	-	-	-	-	-	1	1	-	-	-	1	-	-	-	-	-		-	-	-	-	-	-	3
Wanganeen, Gavin	-	-	-	1	-	1	1	1	-	-	1	1	-	1	-		-	-	1	3	-	-	1	1	13
White, Damon		1	-	2	-	-			-	1							1	-	1	1	-				7
Wilson, Michael			-	-	-	-	-	-						-	-	-	-	-	-	-	-	-		-	
Totals	7	11	8	15	15	9	18	6	12	9	16	17	29	9	20	7	14	14	18	12	11	18	26	5	326
Opponent	FR	BL	AD	CA	GE	RI	KA	SY	ES	WC	SK	WB	HW	CW	ME	GE	RI	KA	CA	AD	BL	FR	KA	AD	
