Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bishop, Matthew	-				1	-	1	-	1	-	-	-	-	-	2	-	-	-	-		1	-	-	-	6
Brogan, Dean	1	-	-	1							1		1	-				-	2	1	2	-	1	1	11
Burgoyne, Peter	-			-	-	-	-			-	-	-	-	1	-	-	-	-	-	-	-		-	-	1
Burgoyne, Shaun	-										-	-	-	-	-	-	-	-	1	-	-	1	-	-	2
Cassisi, Domenic	1	-	-	-	-	-	1	-	-	-	-	1	1	1	-	-	-	-	-	-	-	1	-	-	6
Chaplin, Troy		-		-			-													-	-	-	-	1	1
Cochrane, Stuart	-	-	-	-	-	-		-	-	-	-	-	-							-					
Cornes, Chad	1	-	-					1	1	3	4	2	1	3	1	2	3	-	1		1	3	3	-	30
Cornes, Kane	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	3
Dew, Stuart	1	-	-	1	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	4
Ebert, Brett	-	-	1	-	1	-	-	1	1	-	-	1	1	-		-	-			-					6
Eckermann, Ben							-	-	-	-															
Francou, Josh	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		-	-	-	1
Gilham, Stephen																		-							
James, Roger		1	-	-					-				-	-	-	-	-	-							1
Kingsley, Adam	-	-	1	-	-	-			-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	2
Lade, Brendon	1	1	1	-	-	2	1	1	1	-	-	-	2	-	-	-	1	-	-	1	-	-	2	-	14
Mahoney, Josh	-				-	-	-	-			1	3	1		-	-	1	-	-	1	-	-	1	1	9
Montgomery, Brett	1	2	2	1	-	2	3	1	1	-	1	-	-	1	-	-		-	1	2	-	-	-	-	18
Pearce, Danyle																		-	-	-	-	-	-	-	
Pettigrew, Michael		-	-		-	1	-	-									-	-	-	1	-		1	-	3
Pickett, Byron						-	-	-	-	-		-	-	-	-	-	-		-			-	-	-	
Poulton, Jared			-																						
Primus, Matthew	1	-	-	1	-	-	1	-	-	1	1	-	1	-	-	-	-					-			6
Salopek, Steven							-	1												-	-	1	-		2
Shattock, Aaron	-	1	-	-					-	-	-			-	-	-									1
Surjan, Jacob		-			-							1													1
Thomson, Adam											-	-													
Thurstans, Toby	-			-	4	1	1	-	-	1					1	-									8
Tredrea, Warren	2	2	-	1	4	1	4	-	3	-	1	3	2	1	1	1	3	2	2	1	2	2	3	-	41
Wakelin, Darryl	1	1	1	-	5	-	1	1	-	1	-	1	-	3	-	1	-	1	1	2	2	-	2	1	25
Walsh, Peter	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	-	-	2
Wanganeen, Gavin	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-		-	-	-	1	-	-	-	-	3
White, Damon		2	-	2	2	-			-	2							1	2	2	-	-				13
Wilson, Michael			-	-	-	-	-	-						-	-	-	1	-	-	-	-	-		-	1
Totals	10	10	7	7	17	7	14	7	8	9	10	14	10	10	7	4	11	5	10	10	9	8	13	4	221
Opponent	FR	BL	AD	CA	GE	RI	KA	SY	ES	WC	SK	WB	HW	CW	ME	GE	RI	KA	CA	AD	BL	FR	KA	AD	
