Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bandy, Daniel																			-	-	-	-	
Bassett, Scott			-	-	-	-	-	-												-		-	
Birss, Shane																	-	-	-	-	-	-	
Bowden, Patrick	-	-	-	1	-	-	-	2	-	-	1	-	1	-	-	2	-	1				-	8
Boyd, Matthew		1	2	-	1	-	-	1	3	1	-	1	-	-	1	-	2	-		-		-	13
Cooney, Adam	2	-	1	-	1	-	-	-		-	-	1	2	-			-	-	1	-	2	5	15
Croft, Matthew				-				-													-		
Cross, Daniel	-	-									-	-	-	-	-	-	-	-	-	-	-	-	
Darcy, Luke	-	-	-	2	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Eagleton, Nathan	-	1	4	-	1	-	-	2	-	1	1	1	-	1	-	3	-	-	-	-	2	-	17
Faulkner, Cameron						-	-	-	-			-								-			
Garlick, Simon	-	-	-						-	-	-							-			-		
Giansiracusa, Daniel	-	2	-	-	-	-	1	2	-	-	-	-	-	2	-								7
Gilbee, Lindsay					-	-	-	2						-		-	2	2	-	1	2	-	9
Grant, Chris	-	1	-	1	3	-	2	1	-	-	-	-	-	-	-	1	1	-	-	-	-	-	10
Hahn, Mitch	-	-	1	-	-	2	-	-	-	-	1	-	-	-	-	-	1	-	-	-	2	1	8
Hargrave, Ryan	-	-		-	-			-	-	-	-	-	-					-	-	-	-		
Harrison, Ben	1	-	-	-	-	-	-	-	-	2	1	-	2	-	-	-		-	-	-	-	-	6
Johnson, Brad	4	2	3	2	-	-	-	5	-	3	-		4	-	-	-	-	5	-	-	3	1	32
Koops, Steven	-								1	-	2	-	-	-	-	-	-					-	3
Lake, Brian	-	-	2	2	-	-	-			-	-	-	1			-	1	1	-	-	-		7
McGuinness, Kieran								1															1
McMahon, Jordan			-	-	3	-			-	4		-	1	-	-	1	2	1	-		-	-	12
Minson, Will									-	-	-										-	-	
Morgan, Adam	-	-	-						-					-	-				1				1
Murphy, Brad																				2	1	1	4
Murphy, Robert	4	-	3	3	2	-	1	-	2	1	2	2	1	3	2	3	-	-	2				31
Power, Sam	-	-	-	-	-	-	-				-	-	-	-	-	-				-	-	-	
Rawlings, Jade	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-				1
Ray, Farren							1								2	1	-	2	-	-			6
Robbins, Matthew	1	3	4	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	11
Skipper, Wayde									-	-					-	-	-						
Smith, Rohan	1	-	-	2	-	-	6	3	3	2	-	1	-	-	2	-	2	-	-		2	4	28
Street, Peter	-	-	-	-	-	-	-	-				-	-	-	-	-	-		-	-			
West, Scott	1	1	1	-	-	-	-	-	-	-	-	-	1	2	-	1	-	1	-	-	-	-	8
Totals	14	11	21	13	11	2	11	20	9	14	8	7	13	9	8	12	11	13	4	3	14	13	241
Opponent	WC	CW	ME	HW	PA	KA	ES	RI	CA	SY	GE	SK	AD	FR	BL	ME	CW	WC	HW	PA	KA	ES	
