Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Adkins, Damien																	-	-	-							
Betheras, Rupert	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-	-	1	1	3
Buckley, Nathan	-	1	4	2	1	2	1	-	-	1	1	-	-	-	1		1	2	1	-				-	1	19
Burns, Scott	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	1	-	1	-	-	-	-	-	1	-	5
Clement, James	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Cloke, Jason		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Cole, Richard	-										1	-	-	-	-	-		-	-							1
Cummings, Scott	1	1			-			1					-													3
Davis, Leon	-	-	1	1	1	-			2	-	1	1	4	1	-	-	-	1	3	1	-	1	-	1	-	19
Davis, Nick	1	4	1	3	-	-	-	3	-	-				2	1	1	-			3	1	-	-	2	-	22
Didak, Alan				-	-	-	-			-	-	1	2	-	-	-	1	-	2	1	1		2	-	-	10
Dimattina, Andrew	-																-									
Fraser, Josh	-	2	-	1	-	2	1	-	-	-	1	1	-	1	3	1	1	1	-	1	1	3	-	1	2	23
Freeborn, Glenn	-	-	1	-	-	-	-	-	2	-	-	-	2	-	-	-			-	-	-	1	-	-	1	7
Holland, Brodie	2	1	-	-	1	1	-	-	-	2	1									-	-	1				9
Johnson, Ben	-	-	2			1	-	-	1	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	7
Kinnear, Ben			-																							
Licuria, Paul	-	-	-	-	1	-	-	1	-	-	-	-	1	3	-	-	-	-	-	-	-	1	2	1	-	10
Lockyer, Tarkyn	-	-	2	-	-	-	-	-	1	1	1	-	2	1	2	1	-	-	1	-	1	1	-	1	-	15
Lonie, Ryan		-	-	1	-	1	-	-	-							1	-	-	1	1	-	-	1	-	-	6
McGough, Mark				2	2	2	-	-	-	-	-	-	-	1	-			-	2	-	-	-				9
McKee, Steven				-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	4
Molloy, Jarrod							-	1	-	-												1	-		-	2
OBree, Shane						-	1	-	1	-	1	-	-	-	-	-	-	-			1	1	-	1	-	6
Prestigiacomo, Simon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Richardson, Mark	-	-	-								-	-		-	-						1	1				2
Rintoul, Chad	1	1	-																							2
Rocca, Anthony	1	1	-	1	2	3	1	1	1	3	2	-	-	1	2	3	1	-	-	1	1		1	1	1	28
Scotland, Heath	-	1	1	-	-							-	-	1	-	-	-	-	-	-	-	-	1	-	-	4
Steinfort, Carl			-	-	1	-										-	-						-	-	-	1
Tarrant, Chris	1	3		2			1	3	-	1	1	1	1			2	2	3	-	1	2	1	3	1	2	31
Wakelin, Shane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	7	15	12	13	9	13	5	10	10	9	11	4	12	11	9	10	6	11	10	10	9	12	11	12	8	249
Opponent	RI	WC	CA	HW	ES	SK	WB	BL	PA	SY	ME	FR	KA	AD	GE	RI	WC	CA	HW	ES	SK	WB	PA	AD	BL	
