Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Adkins, Damien																	-	1	-							1
Betheras, Rupert	-	-	-	-	-	-	-	-	1	-	1	-	1	1	-	1	-	-	-	1		1	-	1	-	8
Buckley, Nathan	1	3	-	1	1	1	-	-	-	2	-	1	1	-	-		-	1	-	-				-	-	12
Burns, Scott	2	-	3	-	1	-	-	-	1	-	-	1	-	-	-	1	-	-	2	1	-	-	-	-	-	12
Clement, James	-	1	-	2	1	-	-	-	1	-	-	2	-	-	1	1	-	-	-	-	-	2	-	-	1	12
Cloke, Jason		1	1	-	2	1	3	3	1	1	1	-	2	-	-	-	-	-	-	-	1	1	1	3		22
Cole, Richard	-										-	-	-	-	-	-		-	-							
Cummings, Scott	-	-			-			-					-													
Davis, Leon	-	-	-	-	-	1			2	-	1	-	-	-	-	-	1	-	-	-	-	-	2	-	-	7
Davis, Nick	-	-	-	3	2	-	-	-	1	-				-	-	-	-			2	-	-	-	-	-	8
Didak, Alan				-	-	-	-			-	1	-	-	-	2	-	-	-	-	-	-		-	-	1	4
Dimattina, Andrew	-																-									
Fraser, Josh	-	-	-	-	1	1	1	1	-	1	4	2	3	-	1	2	-	1	1	-	-	1	-	1	1	22
Freeborn, Glenn	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-			-	1	1	1	-	-	1	6
Holland, Brodie	1	-	-	-	-	-	-	1	-	-	-									-	-	-				2
Johnson, Ben	-	-	-			-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Kinnear, Ben			-																							
Licuria, Paul	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	1	-	5
Lockyer, Tarkyn	-	1	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	1	1	1	1	-	1	-	-	8
Lonie, Ryan		-	-	-	-	-	-	-	-							1	-	-	1	3	2	-	-	2	1	10
McGough, Mark				1	-	-	1	-	-	1	1	-	-	-	-			1	-	2	-	-				7
McKee, Steven				-	-	2	-	-	-	-	1	1	-	-	2	1	-	-	-	1	-	-	-	1	-	9
Molloy, Jarrod							-	2	-	-												1	-		-	3
OBree, Shane						-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Prestigiacomo, Simon	1	1	-	-	1	-	-	-	-	1	-	3	-	1	-	-		3	-	-	-	-	-	1	1	13
Richardson, Mark	1	-	-								2	-		-	-						1	1				5
Rintoul, Chad	1	-	-																							1
Rocca, Anthony	4	4	-	1	1	6	6	4	1	3	2	1	2	-	3	1	2	-	2	2	2		3	1	-	51
Scotland, Heath	-	-	-	-	-							-	-	1	-	1	-	-	-	1	1	1	-	-	-	5
Steinfort, Carl			1	-	-	-										-	-						-	-	-	1
Tarrant, Chris	1	-		-			2	2	-	3	3	1	-			1	-	2	-	-	2	2	-	1	3	23
Wakelin, Shane	-	-	1	-	1	2	1	1	-	-	-	-	2	1	2	-	-	-	-	-	-	2	-	-	1	14
Totals	12	11	6	8	12	16	16	14	8	12	17	12	11	7	11	11	4	10	7	15	11	13	7	12	10	273
Opponent	RI	WC	CA	HW	ES	SK	WB	BL	PA	SY	ME	FR	KA	AD	GE	RI	WC	CA	HW	ES	SK	WB	PA	AD	BL	
