Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Adkins, Damien																	-	-	-							
Betheras, Rupert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-		-	-	-	-	2
Buckley, Nathan	1	-	1	3	-	-	-	3	-	-	-	-	-	3	-		-	3	-	-				-	-	14
Burns, Scott	-	-	-	-	2	3	-	-	-	2	-	-	2	-	-	-	-	-	-	-	2	-	-	-	-	11
Clement, James	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cloke, Jason		-	-	-	-	-	3	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		4
Cole, Richard	-										-	-	-	-	-	-		-	-							
Cummings, Scott	-	-			-			-					-													
Davis, Leon	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Davis, Nick	-	-	-	-	-	2	-	-	-	-				-	-	-	-			-	-	-	-	-	-	2
Didak, Alan				-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Dimattina, Andrew	-																-									
Fraser, Josh	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Freeborn, Glenn	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	
Holland, Brodie	-	3	-	-	-	-	-	-	-	-	-									-	-	-				3
Johnson, Ben	-	-	-			1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Kinnear, Ben			-																							
Licuria, Paul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	3
Lockyer, Tarkyn	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	4
Lonie, Ryan		-	-	-	-	-	-	-	-							-	-	-	-	-	-	-	-	-	-	
McGough, Mark				2	3	-	-	-	-	-	1	-	-	-	-			-	2	-	-	-				8
McKee, Steven				-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	3
Molloy, Jarrod							-	-	-	-												-	-		-	
OBree, Shane						-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Prestigiacomo, Simon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Richardson, Mark	-	-	-								-	-		-	-						-	-				
Rintoul, Chad	-	-	-																							
Rocca, Anthony	-	2	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	3
Scotland, Heath	-	-	-	-	-							-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Steinfort, Carl			-	-	1	-										-	-						-	-	-	1
Tarrant, Chris	-	-		-			-	1	-	-	3	-	-			-	-	-	-	-	-	-	-	-	-	4
Wakelin, Shane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	2
Totals	1	5	1	5	6	6	6	4	2	3	6	1	5	5	0	5	0	6	2	0	2	0	0	0	0	71
Opponent	RI	WC	CA	HW	ES	SK	WB	BL	PA	SY	ME	FR	KA	AD	GE	RI	WC	CA	HW	ES	SK	WB	PA	AD	BL	
