Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																1	-				2					3
Bennell, Jamie		-			3	-	-	-	-										1	-	-					4
Brown, Mitch	-																									
Butler, Sam	2		1	-	1	-	2	-	-	-	-		1					1	-			2	1	-	-	11
Colledge, Brant									-																	
Cripps, Jamie	-	-	-	1	-	-	-	2	2	-	1	-	4	-	1	-	-	-	1	1	-	1	-	1	1	16
Darling, Jack											-	3	2	1	-	1	1	-	2	-	1	3	-	1	-	15
Duggan, Liam		-	-	-	-	-	-	2	1	1	-	-	-													4
Ellis, Xavier											-	1	1	-	-	2	-	1	-	-	1	1	-	4	1	12
Gaff, Andrew	2	1	-	-	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	2	1	1	2	13
Hill, Josh			4	-	2	1	1	-	1	-	3	-	-	-	-	-	-		2	-	1	-	-	-	1	16
Hurn, Shannon	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	1	-	1	-	-	-	1	-	1	7
Hutchings, Mark							2							-	-	2	-	1	-	1	1	2	2	1	-	12
Kennedy, Josh	-	2	1	1	2	2	1	1	1	-	-	2	1	-	-	-	-	-	5	1	1	1	-	6	-	28
Lamb, Tom	1																									1
LeCras, Mark	-	1	-	2	1	2	1	1	1	-	1	2	1	-	-	-	-	1		-	-	-	1	-	-	15
Lycett, Scott	-	-	2	2														2	-							6
Masten, Chris	-	1	-	1	-	1	1	1	-	1	-	-	-	1	1	1	-	1	1			-		-	2	13
McGinnity, Patrick	1	1	1		2													1	3	1	1		-			11
McGovern, Jeremy	2	-	3	-	1	-		1	1	-	-	-	-	1	1			2			4	1	1	-	-	18
McInnes, Fraser				-	2	-	1	2	1	1																7
Naitanui, Nic	4	1	3	-	1	1	-	3	5	4	5	1	3	2	-	-	1			2	1	2	1	1	1	42
Nelson, Jackson	1	1	4	-		-	-	-	-	2										1		-				9
Newman, Murray																				-	-					
Priddis, Matt	2	4	-	1	-	2	1	1	2	-	3	1	2	1	1	1	-	2	1	1	1	-		-	1	28
Rosa, Matt	-	-	-	-								-		2	-	-	-	-	1	2	-	2	-	-	1	8
Schofield, Will		-	-	1	2	1	-	1	-	1	-	-	-	1	-	-	1	-	2				-	-	-	10
Selwood, Scott	1							-	2	-	-	1	1	2	-	-	1	-					3			11
Sheed, Dom	1	-	-	2	1	2	1			-	-	-	1	2	-	1	-	1	1	1	2	-	1	1	1	19
Sheppard, Brad	1	2	1	-	1	-	-	-	1	2	-	-	1	1	-	-	1	1	2	-	1	1	2	-	-	18
Shuey, Luke	1	4	-	1	3	-	2	2	2	2	-	1	1	2	1	1	1	-	2	2	2	2	1	3	1	37
Sinclair, Callum					-	1	-	3	4	3	3	-	1	-	1	3	2		3	2	-	2	1	2	-	31
Tunbridge, Simon		1																								1
Wellingham, Sharrod	-	-	-	-	1	-	6	-	-	1	-	-	-	-	1	-	1	-	2	3		-	2	-	-	17
Yeo, Elliot	-	-	-	1	1	1	-	-		2	-	1	-	-	1	1	2	-	2	1	-	1	1	3	-	18
Totals	19	19	20	13	26	15	19	20	25	21	16	13	20	17	8	14	12	14	32	20	19	23	19	24	13	461
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
