Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				-					
Bennell, Jamie		-			-	-	-	Off	Off										-	-	-					0/2
Brown, Mitch	Off																									0/1
Butler, Sam	-		-	-	-	-	-	-	-	-	-		-					-	-			-	-	-	-	
Colledge, Brant									On																	1/0
Cripps, Jamie	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Darling, Jack											-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Duggan, Liam		On	On	On	-	-	-	-	-	-	-	On	Off													4/1
Ellis, Xavier											-	-	-	Off	-	-	-	-	-	Off	-	On	-	-	-	1/2
Gaff, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hill, Josh			-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		-	-	-	-	-	-	-	0/1
Hurn, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hutchings, Mark							On							On	On	-	-	-	-	-	-	-	-	-	-	3/0
Kennedy, Josh	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Lamb, Tom	On																									1/0
LeCras, Mark	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	0/1
Lycett, Scott	-	-	-	-														-	-							
Masten, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			Off		Off	-	0/2
McGinnity, Patrick	-	-	-		On													-	On	-	-		On			3/0
McGovern, Jeremy	-	-	Off	-	-	-		-	-	-	Off	-	-	-	Off			-			Off	-	-	-	-	0/4
McInnes, Fraser				-	-	Off	-	-	-	-																0/1
Naitanui, Nic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	
Nelson, Jackson	-	-	-	-		On	-	-	-	Off										-		-				1/1
Newman, Murray																				On	On					2/0
Priddis, Matt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Rosa, Matt	-	-	-	-								-		-	-	-	-	On	-	-	-	-	-	On	On	3/0
Schofield, Will		-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	Off				Off	-	-	0/3
Selwood, Scott	-							On	-	-	-	-	On	-	-	On	On	-					-			4/0
Sheed, Dom	-	-	-	-	-	-	-			On	On	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	2/1
Sheppard, Brad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Shuey, Luke	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Sinclair, Callum					-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	Off	0/1
Tunbridge, Simon		Off																								0/1
Wellingham, Sharrod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Yeo, Elliot	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals																										
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
