Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				-					
Bennell, Jamie		1			1	-	-	-	-										-	-	-					2
Brown, Mitch	-																									
Butler, Sam	-		-	-	2	-	-	-	-	-	-		-					-	1			-	-	-	-	3
Colledge, Brant									-																	
Cripps, Jamie	-	-	-	-	-	-	-	2	3	-	3	-	2	-	1	1	-	-	3	-	-	-	-	-	-	15
Darling, Jack											-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Duggan, Liam		-	-	-	-	-	1	-	1	-	-	-	-													2
Ellis, Xavier											-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gaff, Andrew	-	2	2	2	2	-	-	1	3	1	-	1	2	1	1	-	-	-	7	2	-	-	2	-	-	29
Hill, Josh			-	-	3	3	-	-	-	-	-	-	-	-	-	-	-		-	-	-	2	-	-	2	10
Hurn, Shannon	-	1	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	4
Hutchings, Mark							-							-	-	-	-	-	-	-	-	-	-	-	1	1
Kennedy, Josh	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3
Lamb, Tom	-																									
LeCras, Mark	-	-	1	1	-	3	-	1	-	1	-	-	-	-	1	1	-	-		-	-	-	-	-	-	9
Lycett, Scott	3	2	-	-														-	-							5
Masten, Chris	-	-	-	-	1	-	-	-	-	-	-	-	2	-	-	1	-	-	-			-		-	-	4
McGinnity, Patrick	-	1	1		-													-	-	-	-		-			2
McGovern, Jeremy	-	1	-	-	-	-		-	-	-	-	-	-	-	1			-			-	-	-	-	1	3
McInnes, Fraser				-	-	-	-	-	-	-																
Naitanui, Nic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	1	-	-	-	1
Nelson, Jackson	-	1	-	-		-	-	-	-	-										-		-				1
Newman, Murray																				-	-					
Priddis, Matt	1	1	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-		-	-	5
Rosa, Matt	-	4	-	-								-		1	-	-	-	-	-	-	-	-	-	-	-	5
Schofield, Will		-	-	-	-	-	-	-	1	-	-	2	-	-	-	-	1	-	-				-	-	-	4
Selwood, Scott	-							-	-	-	-	-	-	-	-	-	-	-					-			
Sheed, Dom	-	-	-	1	2	1	-			1	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	7
Sheppard, Brad	3	1	1	2	2	1	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12
Shuey, Luke	-	-	-	1	-	-	-	-	-	-	1	2	-	2	-	3	-	-	1	1	1	-	-	-	1	13
Sinclair, Callum					-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Tunbridge, Simon		-																								
Wellingham, Sharrod	4	-	1	-	2	2	-	-	-	4	-	3	1	-	-	-	-	-	1	-		-	-	1	-	19
Yeo, Elliot	2	-	-	-	-	-	-	2		1	1	-	-	-	-	2	1	-	-	-	-	-	-	-	1	10
Totals	13	15	6	7	15	11	2	6	11	8	7	8	8	4	4	8	2	0	14	6	1	3	2	3	6	170
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
