Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				-					
Bennell, Jamie		-			1	-	-	-	1										1	-	1					4
Brown, Mitch	-																									
Butler, Sam	1		-	-	-	1	-	-	-	2	-		-					-	3			-	-	-	-	7
Colledge, Brant									-																	
Cripps, Jamie	-	1	-	-	2	2	1	-	1	-	-	1	-	-	1	1	1	-	-	1	-	-	-	-	1	13
Darling, Jack											-	-	-	-	3	2	1	2	-	-	1	-	2	-	-	11
Duggan, Liam		-	1	1	-	2	-	-	1	2	1	-	-													8
Ellis, Xavier											-	-	2	-	1	1	1	2	-	-	2	-	-	-	-	9
Gaff, Andrew	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	1	-	-	-	-	4
Hill, Josh			-	-	1	-	-	1	1	1	-	-	-	-	2	4	-		-	1	2	-	-	2	-	15
Hurn, Shannon	1	1	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	1	1	-	1	1	1	-	-	10
Hutchings, Mark							-							-	-	1	-	-	1	1	-	-	1	1	3	8
Kennedy, Josh	1	-	1	1	1	-	-	-	-	-	2	2	2	-	2	2	1	-	2	-	2	-	1	-	-	20
Lamb, Tom	-																									
LeCras, Mark	1	1	-	1	1	-	2	-	-	1	2	2	1	2	1	-	-	2		2	1	-	1	-	-	21
Lycett, Scott	2	1	-	1														2	-							6
Masten, Chris	1	1	1	-	1	2	-	-	-	-	1	2	-	-	1	-	-	-	-			1		1	-	12
McGinnity, Patrick	-	-	1		2													-	1	-	2		-			6
McGovern, Jeremy	-	-	-	-	-	-		-	-	-	-	4	1	-	-			4			-	-	-	1	1	11
McInnes, Fraser				1	3	-	1	1	-	-																6
Naitanui, Nic	-	1	1	2	2	-	-	1	-	1	-	1	1	-	2	-	4			1	-	-	-	1	1	19
Nelson, Jackson	-	-	-	-		-	1	1	-	-										1		1				4
Newman, Murray																				-	-					
Priddis, Matt	4	4	2	-	2	1	-	1	2	3	-	3	2	-	3	3	4	-	3	2	1	-		-	1	41
Rosa, Matt	-	-	-	-								1		-	-	1	-	-	-	1	-	-	2	-	-	5
Schofield, Will		-	2	1	-	-	-	-	-	2	-	-	-	-	2	-	3	-	-				-	-	-	10
Selwood, Scott	-							1	-	-	1	2	1	-	-	-	1	1					1			8
Sheed, Dom	2	1	3	1	2	-	1			-	1	1	-	-	1	1	-	-	-	-	-	1	1	-	-	16
Sheppard, Brad	2	-	-	-	1	1	-	1	-	-	-	1	-	-	-	1	1	-	-	-	2	-	-	1	-	11
Shuey, Luke	2	-	-	-	1	1	1	1	3	-	1	2	2	3	-	1	-	-	3	2	1	-	2	2	3	31
Sinclair, Callum					1	2	1	1	-	1	2	2	-	2	2	-	2		1	2	-	1	1	-	-	21
Tunbridge, Simon		-																								
Wellingham, Sharrod	-	-	-	1	-	-	-	-	-	1	2	-	-	-	1	-	1	1	-	-		1	2	4	-	14
Yeo, Elliot	3	2	1	1	1	1	-	2		-	-	-	-	-	1	-	-	-	2	1	-	-	1	5	4	25
Totals	20	13	13	11	22	13	8	12	11	14	13	25	12	7	24	18	20	15	19	15	17	6	16	18	14	376
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
