Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	2				4					6
Bennell, Jamie		-			-	-	1	-	-										-	-	-					1
Brown, Mitch	-																									
Butler, Sam	-		-	-	-	-	1	-	-	-	1		-					1	-			-	-	-	-	3
Colledge, Brant									-																	
Cripps, Jamie	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Darling, Jack											2	1	-	3	1	1	2	1	3	2	1	-	2	-	2	21
Duggan, Liam		-	-	-	-	1	-	-	-	2	-	-	-													3
Ellis, Xavier											-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	2
Gaff, Andrew	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	3
Hill, Josh			1	-	1	-	1	-	-	-	-	-	-	-	-	1	-		-	2	1	1	-	2	1	11
Hurn, Shannon	-	-	1	-	-	-	-	-	1	-	-	1	-	-	-	1	1	-	-	1	1	-	-	-	-	7
Hutchings, Mark							1							-	-	-	-	-	1	1	-	1	-	-	-	4
Kennedy, Josh	-	4	1	1	2	1	1	1	1	2	-	2	1	1	1	1	2	1	1	4	1	3	3	3	1	39
Lamb, Tom	-																									
LeCras, Mark	-	-	-	-	-	1	-	1	1	-	-	-	2	1	-	-	1	-		-	-	1	-	1	-	9
Lycett, Scott	1	1	1	2														-	1							6
Masten, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	
McGinnity, Patrick	-	-	-		-													-	-	1	-		-			1
McGovern, Jeremy	5	-	2	2	1	3		2	-	1	2	1	-	-	1			1			2	3	-	1	1	28
McInnes, Fraser				2	-	-	1	1	-	1																5
Naitanui, Nic	-	-	1	1	-	2	-	-	2	1	-	-	-	2	2	4	-			1	3	1	1	2	-	23
Nelson, Jackson	-	-	-	-		-	-	-	-	-										-		-				
Newman, Murray																				-	-					
Priddis, Matt	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	1
Rosa, Matt	-	-	-	1								-		-	-	-	-	-	-	-	-	-	-	-	-	1
Schofield, Will		1	-	-	1	-	-	-	-	1	-	-	1	-	-	-	-	-	-				-	-	-	4
Selwood, Scott	-							-	-	-	-	-	-	-	-	-	-	-					-			
Sheed, Dom	-	-	-	-	-	-	-			-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	3
Sheppard, Brad	-	-	-	1	-	-	1	1	1	-	1	-	-	1	2	4	1	2	1	1	2	-	1	2	-	22
Shuey, Luke	-	-	-	1	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Sinclair, Callum					1	1	2	1	2	-	2	-	-	1	5	2	2		2	1	1	2	2	2	-	29
Tunbridge, Simon		1																								1
Wellingham, Sharrod	1	-	-	-	-	1	-	1	2	2	-	-	-	1	1	1	-	1	1	-		-	2	-	-	14
Yeo, Elliot	-	1	-	1	1	2	2	3		3	1	4	-	2	2	2	1	2	1	1	-	-	2	-	1	32
Totals	7	9	7	12	8	12	12	11	11	13	10	9	5	12	15	17	14	9	11	15	18	14	13	13	6	283
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
