Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				1					1
Bennell, Jamie		-			-	-	-	-	-										-	-	-					
Brown, Mitch	-																									
Butler, Sam	-		1	-	-	1	1	1	-	-	-		-					-	-			-	-	-	-	4
Colledge, Brant									1																	1
Cripps, Jamie	-	3	1	-	-	-	2	1	-	-	-	1	2	2	2	-	1	-	-	2	-	1	1	3	-	22
Darling, Jack											-	-	2	1	2	-	1	-	-	2	1	2	-	-	1	12
Duggan, Liam		-	-	-	-	-	-	2	-	-	-	-	-													2
Ellis, Xavier											-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	2
Gaff, Andrew	-	-	-	-	1	-	1	-	1	-	-	-	1	-	-	-	2	-	1	-	-	1	-	-	-	8
Hill, Josh			3	-	-	-	-	-	-	-	2	-	-	-	-	-	-		-	1	-	2	1	-	-	9
Hurn, Shannon	1	-	-	-	1	-	1	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	1	6
Hutchings, Mark							-							-	1	-	-	-	2	1	1	-	-	1	-	6
Kennedy, Josh	1	1	-	3	1	1	1	2	2	-	1	1	-	-	-	-	-	-	1	1	1	-	-	-	1	18
Lamb, Tom	-																									
LeCras, Mark	5	1	-	-	1	2	1	1	2	1	1	-	-	1	2	1	-	3		-	-	-	2	-	1	25
Lycett, Scott	1	-	-	-														-	-							1
Masten, Chris	2	1	-	-	-	-	-	-	-	3	-	2	1	2	-	-	-	1	-			-		1	-	13
McGinnity, Patrick	1	1	-		-													-	-	-	-		-			2
McGovern, Jeremy	1	-	-	-	1	-		-	1	-	-	-	1	-	-			-			-	-	-	-	-	4
McInnes, Fraser				-	-	-	1	1	1	-																3
Naitanui, Nic	-	1	-	1	-	-	-	1	1	-	-	-	-	-	-	-	-			-	-	-	-	-	-	4
Nelson, Jackson	-	-	-	-		-	-	-	-	-										-		1				1
Newman, Murray																				-	-					
Priddis, Matt	-	1	2	-	3	2	1	1	1	1	2	-	2	2	-	-	-	2	-	1	1	-		1	-	23
Rosa, Matt	-	1	-	-								-		1	-	1	-	-	-	1	-	-	-	-	1	5
Schofield, Will		-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	1	-				-	-	-	3
Selwood, Scott	-							-	1	-	-	-	1	2	-	1	1	-					-			6
Sheed, Dom	-	1	1	2	1	1	1			-	-	-	-	2	-	1	-	1	-	2	1	1	-	-	-	15
Sheppard, Brad	-	-	-	-	-	-	-	1	-	-	-	2	-	-	-	1	-	-	-	-	-	1	-	-	-	5
Shuey, Luke	-	2	1	1	2	-	4	-	-	-	1	-	1	-	-	1	-	1	2	1	3	2	1	-	-	23
Sinclair, Callum					-	1	-	1	-	-	-	1	1	-	1	2	-		-	1	-	-	1	-	-	9
Tunbridge, Simon		1																								1
Wellingham, Sharrod	-	2	-	-	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	2		-	-	-	-	7
Yeo, Elliot	-	-	-	1	1	-	-	-		-	-	-	-	3	-	-	-	-	1	-	-	-	1	-	-	7
Totals	12	16	9	8	13	8	14	13	11	5	7	8	13	17	8	11	5	9	8	15	9	11	7	6	5	248
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
