Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				-					
Bennell, Jamie		-			-	-	-	-	-										-	-	-					
Brown, Mitch	-																									
Butler, Sam	-		-	2	-	-	-	-	-	-	-		-					-	-			-	-	-	-	2
Colledge, Brant									-																	
Cripps, Jamie	5	2	-	1	2	2	1	3	1	1	-	2	2	1	2	1	-	2	-	1	2	1	2	-	-	34
Darling, Jack											2	2	5	2	-	3	2	2	2	1	-	2	1	1	1	26
Duggan, Liam		-	-	-	-	-	-	-	-	1	-	-	-													1
Ellis, Xavier											-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Gaff, Andrew	1	-	-	-	1	-	1	-	-	1	1	-	-	3	-	1	-	-	-	-	-	2	-	-	-	11
Hill, Josh			2	3	4	2	3	4	2	-	1	-	1	2	1	1	-		4	4	-	1	3	1	1	40
Hurn, Shannon	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	3
Hutchings, Mark							-							-	-	-	-	1	1	2	1	-	1	-	1	7
Kennedy, Josh	2	10	1	3	6	1	4	4	6	3	3	3	2	2	3	3	2	4	2	7	1	3	3	2	-	80
Lamb, Tom	1																									1
LeCras, Mark	1	4	5	1	-	1	3	1	1	-	4	2	1	2	3	2	1	-		3	2	4	2	1	1	45
Lycett, Scott	1	1	-	-														-	1							3
Masten, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-			-		-	-	2
McGinnity, Patrick	-	-	1		-													-	1	1	1		-			4
McGovern, Jeremy	-	-	-	-	-	-		-	-	-	-	-	1	-	-			-			-	-	-	-	2	3
McInnes, Fraser				1	-	-	1	1	1	2																6
Naitanui, Nic	1	1	2	-	2	-	-	-	2	-	1	2	-	-	1	1	-			1	-	3	-	-	-	17
Nelson, Jackson	-	-	-	1		-	-	-	-	-										-		-				1
Newman, Murray																				1	-					1
Priddis, Matt	-	-	-	-	-	1	2	1	-	-	-	-	-	1	-	1	-	-	-	-	-	-		1	-	7
Rosa, Matt	-	-	-	1								-		-	-	-	-	1	1	-	-	-	-	-	-	3
Schofield, Will		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	
Selwood, Scott	-							-	-	-	1	-	-	1	-	-	-	-					-			2
Sheed, Dom	-	-	-	1	-	1	-			-	-	1	1	1	-	-	2	-	-	1	1	-	-	1	-	10
Sheppard, Brad	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3
Shuey, Luke	2	2	-	1	2	2	1	1	1	-	-	-	2	2	-	1	-	1	1	1	1	-	-	2	1	24
Sinclair, Callum					-	-	1	1	2	-	1	-	1	-	-	1	1		1	2	1	1	-	-	-	13
Tunbridge, Simon		-																								
Wellingham, Sharrod	-	-	1	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-		-	-	1	-	4
Yeo, Elliot	-	-	-	1	-	1	4	3		-	-	1	-	3	-	-	1	-	1	-	-	1	1	-	1	18
Totals	14	20	12	17	18	11	21	20	16	10	14	13	16	22	11	15	11	11	15	25	10	18	14	10	8	372
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
