Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Barrass, Tom																-	-				-					
Bennell, Jamie		-			-	-	-	-	-										-	-	-					
Brown, Mitch	-																									
Butler, Sam	-		-	3	-	-	-	-	-	-	-		-					-	-			-	-	-	-	3
Colledge, Brant									-																	
Cripps, Jamie	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Darling, Jack											-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	3
Duggan, Liam		-	-	-	-	-	-	-	-	-	-	-	-													
Ellis, Xavier											-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gaff, Andrew	-	1	-	1	1	-	-	-	1	-	2	3	1	2	2	-	-	1	-	-	-	2	-	-	-	17
Hill, Josh			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		3	-	-	-	-	-	-	3
Hurn, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hutchings, Mark							-							-	-	-	-	-	-	-	-	-	-	-	-	
Kennedy, Josh	-	3	-	-	3	-	-	-	2	-	-	-	-	-	-	-	-	-	1	3	-	-	-	-	-	12
Lamb, Tom	-																									
LeCras, Mark	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-		-	-	-	-	-	-	2
Lycett, Scott	-	-	-	-														-	-							
Masten, Chris	-	-	-	-	-	-	2	-	-	-	-	-	2	-	1	-	-	-	-			-		-	-	5
McGinnity, Patrick	-	-	-		-													-	-	-	-		-			
McGovern, Jeremy	2	-	-	-	-	-		-	-	-	-	-	-	-	-			-			-	-	-	-	-	2
McInnes, Fraser				-	-	-	-	-	-	-																
Naitanui, Nic	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3	-			-	-	3	-	-	-	7
Nelson, Jackson	-	-	-	-		-	-	-	-	-										-		-				
Newman, Murray																				-	-					
Priddis, Matt	-	2	-	2	-	3	3	2	3	1	3	-	-	-	-	2	2	2	-	2	-	1		-	-	28
Rosa, Matt	-	-	-	-								-		-	-	-	-	-	-	-	-	-	-	-	-	
Schofield, Will		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	
Selwood, Scott	-							-	-	-	-	-	-	-	-	-	-	-					-			
Sheed, Dom	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sheppard, Brad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Shuey, Luke	-	-	-	-	-	-	-	3	-	-	-	-	-	3	-	-	-	-	-	1	-	-	-	-	-	7
Sinclair, Callum					-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Tunbridge, Simon		-																								
Wellingham, Sharrod	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-		-	-	-	-	3
Yeo, Elliot	-	-	-	-	2	-	1	-		-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	5
Totals	2	6	0	6	6	4	6	5	6	4	6	4	6	6	3	6	2	3	4	6	0	6	0	0	0	97
Opponent	WB	CA	FR	BL	GW	PA	GC	SK	GE	NM	ES	RI	ME	AD	CW	SY	GC	HW	FR	WB	AD	SK	HW	NM	HW	
