Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	Tot
Allen, Scott	-	-	-	-																				-	
Atkins, Simon	-	-								-	-	3	-	-	-	-	-				-	-	-	-	3
Beveridge, Luke	-	-											-	-	-	-		1	-	-	-	-	-		1
Cameron, Leon	-	-	3	-	-	-	1	-	-	-	3	-	-	-	3	-	-	3	-	-	-	-	-	-	13
Corcoran, Shannon																		-		-					
Croft, Matthew	2	-								-	-		-	-	-	1	-	-	-	-	-	-	-	-	3
Darcy, Anthony			-																					-	
Darcy, Luke																			-						
Del-Re, Danny			-	-									-												
Ellis, Craig				-	-	-		-	-	-	-	-													
Grant, Chris	1	-	-	-	-	3	-	-	3	-	2	1	3	-	-	-	-	-	-	-	2	-	-	-	15
Grgic, Ilija	-	-	2	2	-	-	-	-	-	-	-	-	2	-	-	3	-	-	-	-	-	-	-		9
Hargraves, Daniel									-		-	-													
Hawkins, Doug	-	-	-	-		-	-	-	-	-	-	-	-	-	1	-	-	-	2	-	-	-			3
Hunter, Mark	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	2	1	-	-	-	3
Johnson, Brad																-	-	-	-	-	-	-	-	-	
Kellett, Nigel										-													-	-	
Kolyniuk, Steven			-	-	-	-	-	-	-		-	-	-	-	-	-	-								
Koster, Kym		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Kretiuk, Steven	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Liberatore, Tony	-	-	-	1	3	2	3	-	1	-	1	-	1	1	-	-	-	-	-	-	3	-	-	-	16
MacPherson, Stephen															-	-	-	-	-	-	-	-	-		
Nicholson, Brad				-	-	-	-	-		-											-			-	
Osborne, Richard					-	-	-	-	-			-	-	-	-	-	-	-	1	-	-	-	-	-	1
Quill, Peter	-			-	-	-	-	-	-	-	-	-	-	-		-	-	-	-						
Reynolds, Keenan	-	-	-				-	-	-			-	-	-		-	-	-	-	-	-	-	-	-	
Sexton, Ben	-	-	-	-	-	-	-	-	-	-															
Smith, Rohan				-	-					-	-	-	-	-	-					-			-	-	
Southern, Daniel	-	-	-	-	2	-	-	-	-	-	-	2	-	-	2	2	1	-	3	-	-	-	-	-	12
Standfield, Barry	-	-	-	-	1	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	1
Thorpe, Alan	-	-	-		-	-	-	-	-																
Wallis, Stephen	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	3	-	-	-	-	3
Watts, Jason	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-		-	-		
West, Robert			-		-	-	-														-	-		-	
West, Scott	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	2
Wynd, Scott	-	-	-							-	-	-	-	-	-										
Totals	3	0	5	3	6	5	4	0	4	0	6	6	6	1	6	6	1	6	6	5	6	0	0	0	85
Opponent	RI	GE	CW	NM	AD	BB	ME	WC	CA	HW	ES	SY	FI	RI	GE	CW	NM	AD	SK	BB	ME	WC	GE	ME	
