Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bassett, Scott										2	2						2	1	1							8
Bishop, Matthew	3	1	3	6	1	6	4	4	6	1	5	4	4	3	1	2	3	-	2	5	4	1	1	4	2	76
Brogan, Dean																						-				
Burgoyne, Peter	3	-	-	-	2	-	-	1	-	3	1	1	1	1	-	1	2	-	3	1		1	-	1	-	22
Burgoyne, Shaun			2	-						-	-	-	-	-	-		-	8	-	-	-	-	-	4	-	14
Carr, Josh	2	-	-	2	1	1	-	-	-	-	4	-	-	-	3	1	1	1	-	-	-	-	1	2	1	20
Cassisi, Domenic														-	-			-	-	-	-					
Cockatoo-Collins, Che	-	2	-	-	-	-	1	3	-	1	3	1	3	3	2	1	-	-	-	-	1			-	2	23
Cornes, Chad	-	-	-	2	-	-	1	-	-	-	-	3	-	-	1	3	-	1	-	-	-	4	-	-	2	17
Cornes, Kane					1		-	1	2	-	-						-	3	1	1	1	2	-	1	2	15
Crabb, Jaxon																		2	-	-	-					2
Dew, Stuart	2	2	-			1	5	2	1	-	-	-	1	-	1	-	1	1	5	1	-	-	2	2	3	30
Francou, Josh	-	1	-	2	-	1	-	-	1	-	1	-	1	-	3	-	1	3	-	-	3	1	1	-	-	19
French, Barnaby	-				-	1		1	-	1	-	-	-	-			-	-	1	1	-	1	-	2	-	8
Guerra, Brent	-	1	-	-	-	1		2	1	2	-	1	1			2	-	3	1	2	-	-	1			18
Hardwick, Damien		2	1	2	2	2	6	3	1	5	4	3	2	2	3	3					4	2	4	1	3	55
James, Roger	-	1	-	-	1	-	3	1	-	-	-	-	-	-	-	-	2		9	2	1	3	-	-	-	23
Kingsley, Adam	5	4	4	6	4	5	2	4	2	-	8	3	1	2	5	1	-						3	-	2	61
Lade, Brendon	-	-	-	1	1	1	1					-	-	-	1	3	-							-		8
Mead, Darren		1	4	2	1	2	3	1	1											1	2	1	-			19
Montgomery, Brett	5	1	2	1	1	2	2	2	-	3	1	4	1	3	3	2	3	-	3	3		4	-	-	6	52
Morgan, Adam															-	2										2
Murray, Allan																			-							
Murray, Derek	3	-																								3
Paxman, Stephen																		1	2	-	2	3	4	2	1	15
Poulton, Jared	1		-	-	-	1	3	-	4	-	1	2	5	2	2	5	1	3	2	3	1	4	3	1	1	45
Primus, Matthew	1	-	2	-		2	1	1	1	1	2	1	1	-	-	3	2	-	3	1	-	2	-	1	2	27
Schofield, Jarrad	2	1	4	1	4	2	1	2	1	3	1	-	4	2	3	-						-	1	-	1	33
Stevens, Michael	2	1		-	-		-									-	-	2			-					5
Stevens, Nick	1	2	2	5	3	1	4	2	2	5	-	-	-	1	1	1	-	4			-	2	3	3	-	42
Tredrea, Warren	2	1	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	7
Wakelin, Darryl	2	-	1	3	1	1	1	-	-	2	2	1	1	1	6	2	-	1	1	2					1	29
Wanganeen, Gavin	-	1	1	1	1	4	1	1	-			3	3	3	3	-				4	2	3	-	3	-	34
Totals	34	22	26	34	24	35	40	31	23	29	35	27	29	23	38	32	18	34	35	27	21	34	25	27	29	732
Opponent	KA	ME	SK	CA	AD	WC	BL	GE	CW	HW	ES	RI	WB	FR	SY	KA	ME	SK	CA	AD	WC	BL	CW	ES	BL	
