Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bassett, Scott										2	1						-	-	1							4
Bishop, Matthew	-	-	1	1	-	4	1	2	1	-	2	1	2	3	-	2	2	1	-	-	-	1	1	3	1	29
Brogan, Dean																						-				
Burgoyne, Peter	3	5	4	4	1	2	2	1	2	1	4	1	3	1	2	2	2	3	4	4		3	2	1	1	58
Burgoyne, Shaun			-	-						-	1	1	1	-	2		-	1	3	-	2	1	-	-	3	15
Carr, Josh	2	-	2	4	-	2	3	3	3	2	1	2	1	1	1	6	1	-	1	4	4	1	2	2	1	49
Cassisi, Domenic														1	-			-	-	-	1					2
Cockatoo-Collins, Che	3	2	3	2	-	2	-	-	-	3	4	2	-	1	1	2	1	1	2	2	-			1	1	33
Cornes, Chad	2	1	1	4	3	-	4	1	2	2	4	4	1	2	3	5	1	2	1	1	1	3	2	2	2	54
Cornes, Kane					-		-	1	1	-	-						-	2	5	-	1	1	3	-	2	16
Crabb, Jaxon																		2	1	-	-					3
Dew, Stuart	-	-	1			1	1	4	1	-	-	1	2	1	3	-	1	-	1	1	-	-	-	1	-	19
Francou, Josh	4	3	2	1	3	1	1	5	3	3	2	1	3	4	2	2	4	4	2	3	-	3	4	3	6	69
French, Barnaby	1				3	1		1	2	1	2	2	-	2			3	-	1	-	1	2	2	1	-	25
Guerra, Brent	-	2	1	1	-	-		2	1	1	2	1	1			3	2	-	2	2	1	-	-			22
Hardwick, Damien		3	1	1	1	1	3	3	2	-	2	1	1	-	1	1					1	2	3	2	1	30
James, Roger	1	-	2	4	-	3	2	1	1	3	-	1	3	1	1	-	-		3	2	1	4	4	-	-	37
Kingsley, Adam	1	3	1	2	-	1	1	2	1	-	2	2	1	-	-	1	-						-	-	-	18
Lade, Brendon	1	2	3	4	1	1	-					2	2	2	2	-	1							2		23
Mead, Darren		-	2	4	5	2	2	-	2											-	2	-	1			20
Montgomery, Brett	4	2	1	-	2	-	3	3	2	4	2	1	-	-	-	1	1	-	1	4		-	3	1	3	38
Morgan, Adam															1	1										2
Murray, Allan																			1							1
Murray, Derek	1	-																								1
Paxman, Stephen																		1	-	-	1	-	1	2	1	6
Poulton, Jared	-		-	1	2	-	2	1	-	-	4	-	-	-	1	1	1	3	1	2	-	3	5	-	2	29
Primus, Matthew	2	3	2	-		1	5	3	2	2	7	1	1	1	1	5	2	3	1	-	3	2	2	1	3	53
Schofield, Jarrad	1	-	-	3	-	2	1	2	1	3	2	2	-	4	2	-						1	-	3	1	28
Stevens, Michael	3	-		1	-		3									-	-	2			2					11
Stevens, Nick	3	2	1	3	1	2	-	3	2	3	1	2	2	4	3	2	2	3			8	1	4	1	1	54
Tredrea, Warren	-	2	2	3	-	4	2	1	1	3	-	1	-	1	2	1	4	1	6	4	1	3	1	1	3	47
Wakelin, Darryl	1	-	2	2	3	1	1	-	1	-	-	1	-	-	-	3	1	1	-	-					3	20
Wanganeen, Gavin	1	-	-	1	1	2	2	3	1			1	-	2	-	2				-	1	1	-	1	-	19
Totals	34	30	32	46	26	33	39	42	32	33	43	31	24	31	28	40	29	30	37	29	31	32	40	28	35	835
Opponent	KA	ME	SK	CA	AD	WC	BL	GE	CW	HW	ES	RI	WB	FR	SY	KA	ME	SK	CA	AD	WC	BL	CW	ES	BL	
