Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bassett, Scott										-	-						-	-	-							
Bishop, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Brogan, Dean																						-				
Burgoyne, Peter	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	3
Burgoyne, Shaun			-	-						-	-	-	3	-	-		-	-	-	-	-	-	-	-	-	3
Carr, Josh	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	1	-	-	-	-	4
Cassisi, Domenic														-	-			-	-	-	-					
Cockatoo-Collins, Che	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-			-	-	2
Cornes, Chad	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	3
Cornes, Kane					-		-	-	-	-	-						-	-	-	-	-	-	-	-	-	
Crabb, Jaxon																		-	-	-	-					
Dew, Stuart	-	-	-			-	-	-	-	-	2	-	-	3	-	-	-	-	-	-	-	-	-	-	-	5
Francou, Josh	-	-	-	1	-	-	-	3	-	-	-	2	1	2	2	-	2	2	-	3	3	-	-	-	-	21
French, Barnaby	-				2	-		-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	2
Guerra, Brent	-	-	-	-	-	-		-	-	-	-	-	-			-	-	-	-	-	-	-	-			
Hardwick, Damien		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	
James, Roger	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	3		2	-	2	3	-	-	-	12
Kingsley, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						-	-	-	
Lade, Brendon	-	-	3	-	-	-	-					-	-	-	-	-	-							-		3
Mead, Darren		-	-	-	-	-	-	-	-											-	-	-	-			
Montgomery, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Morgan, Adam															-	-										
Murray, Allan																			-							
Murray, Derek	-	-																								
Paxman, Stephen																		-	-	-	-	-	-	-	-	
Poulton, Jared	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Primus, Matthew	-	-	-	-		-	-	-	-	-	3	-	-	-	-	3	-	3	-	-	-	-	-	-	-	9
Schofield, Jarrad	-	1	-	2	3	-	-	-	-	-	-	-	-	-	-	-						-	-	-	-	6
Stevens, Michael	-	-		-	-		-									-	-	-			-					
Stevens, Nick	-	-	-	3	-	1	-	-	-	2	-	-	-	-	-	-	-	-			-	-	-	-	-	6
Tredrea, Warren	-	-	-	-	-	3	-	-	-	3	1	1	-	-	-	-	-	-	-	1	-	-	-	-	-	9
Wakelin, Darryl	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-					-	2
Wanganeen, Gavin	-	-	2	-	-	-	-	-	-			-	-	-	-	-				-	-	-	-	-	-	2
Totals	0	1	6	6	5	4	0	4	4	6	6	6	6	6	2	3	5	6	2	6	6	3	0	0	0	93
Opponent	KA	ME	SK	CA	AD	WC	BL	GE	CW	HW	ES	RI	WB	FR	SY	KA	ME	SK	CA	AD	WC	BL	CW	ES	BL	
