Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bassett, Scott										2	-						-	-	1							3
Bishop, Matthew	-	-	1	-	-	1	1	2	1	-	1	1	-	3	-	2	-	1	-	-	-	-	-	2	-	16
Brogan, Dean																						-				
Burgoyne, Peter	-	3	-	1	1	1	1	1	-	1	2	-	1	1	1	1	2	1	2	4		-	-	-	1	25
Burgoyne, Shaun			-	-						-	-	1	1	-	1		-	1	2	-	-	1	-	-	1	8
Carr, Josh	-	-	1	1	-	2	3	2	2	-	1	-	1	-	1	4	1	-	-	1	2	-	-	1	-	23
Cassisi, Domenic														1	-			-	-	-	1					2
Cockatoo-Collins, Che	1	1	2	1	-	-	-	-	-	2	1	1	-	-	-	1	-	1	1	1	-			-	-	13
Cornes, Chad	1	-	1	2	1	-	-	-	-	1	3	2	-	2	1	1	-	1	1	1	1	1	1	1	-	22
Cornes, Kane					-		-	1	1	-	-						-	1	1	-	1	1	1	-	1	8
Crabb, Jaxon																		-	1	-	-					1
Dew, Stuart	-	-	1			-	-	1	1	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	5
Francou, Josh	4	2	1	-	2	-	-	2	-	1	2	1	2	1	1	1	2	1	-	1	-	1	1	2	2	30
French, Barnaby	1				3	1		-	1	1	2	1	-	-			2	-	1	-	1	2	-	-	-	16
Guerra, Brent	-	2	1	-	-	-		1	-	-	1	1	1			1	-	-	2	-	-	-	-			10
Hardwick, Damien		2	-	-	1	1	1	1	1	-	-	-	1	-	1	-					1	-	2	1	-	13
James, Roger	-	-	2	1	-	-	1	-	1	3	-	1	3	1	-	-	-		2	2	1	1	2	-	-	21
Kingsley, Adam	-	1	-	1	-	-	-	-	-	-	-	1	1	-	-	-	-						-	-	-	4
Lade, Brendon	1	2	1	3	1	1	-					1	2	2	2	-	1							2		19
Mead, Darren		-	2	1	3	-	2	-	-											-	1	-	-			9
Montgomery, Brett	1	1	-	-	1	-	2	1	1	-	1	-	-	-	-	-	1	-	-	1		-	1	-	1	12
Morgan, Adam															1	1										2
Murray, Allan																			-							
Murray, Derek	-	-																								
Paxman, Stephen																		1	-	-	1	-	-	1	1	4
Poulton, Jared	-		-	-	-	-	1	-	-	-	2	-	-	-	-	-	1	-	-	-	-	-	-	-	1	5
Primus, Matthew	1	1	1	-		-	4	1	1	1	5	1	1	1	-	4	2	3	1	-	3	1	1	1	2	36
Schofield, Jarrad	-	-	-	2	-	2	-	1	-	-	2	-	-	1	1	-						-	-	-	-	9
Stevens, Michael	1	-		-	-		1									-	-	1			2					5
Stevens, Nick	-	-	1	-	-	-	-	2	1	1	1	-	1	3	-	-	1	-			4	1	1	-	-	17
Tredrea, Warren	-	-	1	1	-	-	2	1	-	-	-	-	-	-	2	-	1	1	2	1	1	2	1	-	-	16
Wakelin, Darryl	-	-	1	2	1	1	1	-	1	-	-	-	-	-	-	1	-	1	-	-					1	10
Wanganeen, Gavin	-	-	-	-	-	-	1	1	1			-	-	1	-	1				-	-	-	-	-	-	5
Totals	11	15	17	16	14	10	21	18	13	13	24	12	15	17	13	18	15	14	17	12	20	11	11	11	11	369
Opponent	KA	ME	SK	CA	AD	WC	BL	GE	CW	HW	ES	RI	WB	FR	SY	KA	ME	SK	CA	AD	WC	BL	CW	ES	BL	
