Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason		-	2	1	1	-	-	-	1		1	1	1	1	1	1	1	-	3	1	1	3	2	-	22
Banfield, Drew	-	-	-	1	-	-	1	-	3	1	1	-	4	-	-	1	1	3	1	-	1	-	1		19
Blurton, Ashley													1	-			-								1
Bond, Shane	1	1	-	3		2			3	1							-	-						1	12
Brennan, Michael	1	-		1	1				1	2	-	-	2			1	-	1	2	-			1	-	13
Downsborough, Ian													-												
Dunstan, Michael			-	-					2			-	-												2
Evans, Tony	-	-	-	-	-	1	-	-	-	1	1	1									1	2	-	1	8
Gehrig, Fraser	2	-				-	2	-						2	-	-	-	1	-	2	-	2	1	-	12
Godden, Tony						-					1														1
Hart, David	-		4	1	1	-	-	-			-	-	2	1	2	1	-	-	-	-	2		-		14
Heady, Brett	1	1	1	1	1	1	1	-	-	2	-										3	2	-	-	14
Heatley, Jason										1															1
Hynes, David	-		-	-	-	1	-	1	-	3	-				1					1				-	7
Jakovich, Glen	2	2	-	-	-	-	-	-	1	3	2	2	-	-	4	1	1	2	-	1	-	2	-	-	23
Kemp, Dean	-	1	-	1	3	-	1	-	1	1	1	2	1	-	1	1		-	2	-	-	2	2	1	21
Langdon, Karl												-	-	1	-										1
Lewis, Chris	1	1	-	-	1	2	1	-			-	-	1	4	-	2	2	-	-	1	3	1	-		20
Lyle, Brayden						-			1			1	2	-	1	1	-	-	1	-	-	1	-	-	8
Mainwaring, Chris	-	-	2	1																4	2	3	5	-	17
Matera, Peter	3	5			1		4	1	3	3	2		-	2	1	2	-	1	-	-	2	1	3	1	35
McIntosh, Ashley	1	-	-	1										-	2	2					2	-	-		8
McKenna, Guy	1	-	3	-	1		1	1	-	1	1	-	-	1	1	2	-	1	2	1	-	2	-	2	21
Metropolis, Daniel				1	2	-	-	2	1	2	1			1	-	2	-		2	1	-	1		1	17
Peos, Paul																-	1	-	-						1
Pyke, Don		1	3	-	-	1	1	-	-	1	1	1	1	1	-			-	-	-	1	-	-	1	13
Schofield, Jarrad					1							-													1
Spinks, Brett										-															
Sumich, Peter	2		1		-	-						1													4
Symmons, Paul		-	-	-	1	2	3	2	1	2	-	2	1	1	1	-	1	1	2	-	1	2	-	1	24
Turley, Craig					-	1	-	2	-	2	1	-		2	2	-	-	1	2	-		-		-	13
Turnbull, Ryan	2	5	1	-	1	1	1	-	2	1	3	3	1	1	-	1	1	3	1	1	3	3	1	1	37
Waterman, Chris	1	1	3			1	-	2	2	1	-	2	1	1	-	-	1	1	-	1			-	1	19
White, Mitchell	-	-	1	2	1		-	-	1	-	-	-	1	2	-	1	1	1	1	-	-	2	1	-	15
Wilson, Peter	-	-	1	-	-	-	1	-		-			-			-	-	3	2		-	-			7
Worsfold, John	1	2					-	-	4	-	2	-	3	1	1	-	3	-	1	-	-	1	3	1	23
Totals	19	20	22	14	16	13	17	11	27	28	18	16	22	22	18	19	13	19	22	14	22	30	20	12	454
Opponent	SK	CW	NM	AD	ME	CA	FR	ES	FI	BB	RI	SY	GE	HW	FO	SK	CW	NM	AD	ME	CA	FR	ES	NM	
