Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason		4	2	1	5	4	3	3	3		4	3	-	2	2	4	1	2	4	-	1	-	-	-	48
Banfield, Drew	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	1	1	-	-	1	1	-	-		6
Blurton, Ashley													-	-			-								
Bond, Shane	1	-	-	-		2			1	1							-	-						-	5
Brennan, Michael	-	1		-	-				-	-	-	-	-			-	-	-	-	-			-	1	2
Downsborough, Ian													-												
Dunstan, Michael			1	-					-			-	-												1
Evans, Tony	-	-	-	-	-	-	3	-	2	-	-	-									-	-	-	2	7
Gehrig, Fraser	-	-				-	-	1						-	-	-	2	2	1	5	1	3	3	3	21
Godden, Tony						-					1														1
Hart, David	-		-	-	-	-	-	-			-	1	-	-	-	-	-	-	-	-	-		-		1
Heady, Brett	5	2	1	3	-	-	5	2	-	1	2										2	5	1	1	30
Heatley, Jason										2															2
Hynes, David	1		-	-	1	-	2	-	-	-	-				-					2				-	6
Jakovich, Glen	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Kemp, Dean	-	1	-	-	1	1	1	-	1	1	1	-	-	1	-	-		-	3	2	1	1	1	-	16
Langdon, Karl												-	2	-	-										2
Lewis, Chris	2	-	-	1	-	1	1	-			-	2	-	-	-	1	6	1	1	1	2	1	-		20
Lyle, Brayden						-			-			-	-	-	1	2	-	-	1	-	-	-	-	-	4
Mainwaring, Chris	-	-	-	-																-	-	1	-	-	1
Matera, Peter	3	1			-		-	1	1	5	-		1	2	3	1	1	-	3	2	2	2	1	2	31
McIntosh, Ashley	-	-	3	-										1	1	3					4	-	-		12
McKenna, Guy	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	1	1	5
Metropolis, Daniel				-	-	-	2	-	-	2	-			2	-	2	-		1	-	-	-		-	9
Peos, Paul																2	3	-	1						6
Pyke, Don		1	3	1	-	-	2	1	-	1	-	-	2	1	-			-	1	-	-	2	-	-	15
Schofield, Jarrad					-							1													1
Spinks, Brett										1															1
Sumich, Peter	2		1		-	1						3													7
Symmons, Paul		-	-	-	2	-	1	-	1	-	-	-	1	-	1	-	1	-	-	-	-	-	-	-	7
Turley, Craig					3	1	2	1	1	1	-	1		4	-	1	-	1	1	-		1		-	18
Turnbull, Ryan	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1	1	-	1	-	-	-	5
Waterman, Chris	-	-	-			-	1	-	-	-	1	-	1	1	-	-	-	-	3	1			-	-	8
White, Mitchell	1	1	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Wilson, Peter	2	-	1	-	1	-	-	-		1			2			1	-	-	-		-	-			8
Worsfold, John	-	-					-	3	-	-	-	-	-	-	-	1	3	-	2	2	1	-	1	-	13
Totals	18	11	12	6	13	10	23	13	12	17	9	11	9	14	8	19	18	7	26	16	16	16	8	10	322
Opponent	SK	CW	NM	AD	ME	CA	FR	ES	FI	BB	RI	SY	GE	HW	FO	SK	CW	NM	AD	ME	CA	FR	ES	NM	
