Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason		-	3	3	1	-	-	6	3		-	2	-	3	-	1	5	-	4	-	1	2	1	3	38
Banfield, Drew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Blurton, Ashley													-	-			-								
Bond, Shane	-	-	-	-		-			-	-							-	-						-	
Brennan, Michael	-	-		-	-				-	-	-	-	-			-	1	1	-	-			-	2	4
Downsborough, Ian													-												
Dunstan, Michael			-	-					-			-	-												
Evans, Tony	-	-	-	-	-	-	-	-	-	-	-	-									-	-	-	-	
Gehrig, Fraser	2	3				-	-	3						-	3	-	1	2	2	-	1	1	1	-	19
Godden, Tony						-					-														
Hart, David	-		-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-		-		
Heady, Brett	-	-	-	-	-	-	-	1	-	-	-										-	-	-	-	1
Heatley, Jason										-															
Hynes, David	2		3	2	6	1	7	1	8	8	3				2					-				-	43
Jakovich, Glen	4	-	-	3	-	-	2	6	-	1	-	8	-	1	4	2	3	2	3	-	2	1	1	-	43
Kemp, Dean	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1	-	-	2
Langdon, Karl												6	-	2	-										8
Lewis, Chris	-	-	-	2	-	1	-	1			-	-	-	-	-	-	-	2	-	-	-	-	-		6
Lyle, Brayden						-			-			-	-	-	-	-	-	-	1	-	-	-	1	-	2
Mainwaring, Chris	-	-	-	-																-	-	-	-	-	
Matera, Peter	-	-			-		-	-	-	-	-		-	-	1	-	1	-	1	-	-	-	-	-	3
McIntosh, Ashley	-	-	-	-										-	-	-					-	-	-		
McKenna, Guy	-	-	-	-	1		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Metropolis, Daniel				-	-	-	-	-	-	-	-			-	-	-	-		-	-	-	-		-	
Peos, Paul																-	-	-	-						
Pyke, Don		-	-	-	1	-	-	-	-	1	-	-	-	-	-			-	-	-	-	1	-	-	3
Schofield, Jarrad					-							-													
Spinks, Brett										1															1
Sumich, Peter	-		-		-	-						-													
Symmons, Paul		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Turley, Craig					-	-	-	-	-	-	-	-		-	-	-	-	-	-	-		-		-	
Turnbull, Ryan	11	13	11	12	11	5	16	5	3	14	14	21	5	10	12	13	22	9	13	12	13	12	7	4	268
Waterman, Chris	-	-	-			-	-	1	-	-	-	-	-	-	-	-	-	-	-	-			-	-	1
White, Mitchell	-	-	-	4	-		-	-	-	2	-	6	1	-	-	-	-	-	1	-	-	1	-	-	15
Wilson, Peter	-	-	-	1	-	-	1	1		-			-			-	-	3	-		-	-			6
Worsfold, John	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	20	16	17	27	20	7	26	25	14	27	17	43	6	16	22	16	33	19	26	12	17	19	11	9	465
Opponent	SK	CW	NM	AD	ME	CA	FR	ES	FI	BB	RI	SY	GE	HW	FO	SK	CW	NM	AD	ME	CA	FR	ES	NM	
