Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bandy, Daniel	1	-	-	-	2	-	-	-	-				-	-	-	-	-		-	-	-		3
Bell, Peter	-	1	1	1	2	2				-	2	-	1	-	1	1	2	2	2	-	-	-	18
Black, Heath	3	4	4	-	2	1	-	2	-	2	2	4	1	1	5	3	-	-		3	1	1	39
Bootsma, Brad	-	-	1	-	-	-	-	3	1	1													6
Brown, Leigh	1	-	-	1	-	3	-	-	-	-	-		-	-	-	2	1	-	-	-	-	2	10
Carr, Matthew	2	7	3	1	1	1	-	4		1	1	1	3	1	3	1	-	-	-	-	1	1	32
Cook, Troy	2	-	-	2	-	-	-	1	4	-	-	-	-	-	-	1	-	3	3	2	-	1	19
Cunningham, Ben		-									1	-		-	-		1					-	2
Dodd, Brad					-	-	-			-													
Eastaugh, Simon											-	-	-	-		-	-	-	-	-	-	-	
Fewster, Brendon						1	-	-	-	-	-	-						1	-			-	2
Fletcher, Adrian	-	-	1	2	-	-	-		-	-	-	-	-	-	-	-	2	1	-	-	-	1	7
Grover, Antoni	-	-	1	-	1	-				-									-				2
Haddrill, Robert															-	-	-	2	3	-	1	-	6
Hasleby, Paul	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-			3
Jones, Anthony	1	2	-	-	-		2	-	-				-	-	-	-	-	-	1	-	-	1	7
Kickett, Dale							2	1	-	-	-	2	-	-	1	-	1	-	-	1	2		10
Koops, Steven	-					-		-									-	-	-	-	-	-	
Longmuir, Justin	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	2	-	-	-	1	5
Longmuir, Troy					-	-	-	3	-		-	-	-	-	1	2							6
McManus, Shaun	2	-	-	-	-	-	-	3	-	-	-	1	2	-	1	-	-	-	-	-	-	-	9
McPhee, Adam									-	2	3	3	-	-	-	-	-	1	1	3	-	1	14
Metropolis, Daniel		2	-	-	-	-												-					2
Modra, Tony	-	-	-	-	-	-		-			-	-		-	-								
Norrish, Jason	-	-	1	3	-		1	-	1	-					-						1	-	7
Parker, Shane	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	4
Pavlich, Matthew	-	-	-	1	-	-	-	-	2	-	1	-	-		-	-	-	-	-	1	-	-	5
Prescott, Ashley							-	-	-	-	-	-	-	-									
Schell, Daniel	-	-				-	-		-	-	-	-				-				-	-	-	
Shipp, Andrew				-	-	-	-	-	-	-	-	-	-	-									
Simpson, Dwayne																				1	-		1
Toia, Luke	-							-	-														
Ugle, Keren																-	-	-	-				
Walker, James	-	-	-	-	-					1	-	-	-	-	3	2	1	-	4	2	2	-	15
Waterhouse, Clive			-	-			-	-	1				-										1
Wira, Brad			-	-								1	-	-	-	1	-					-	2
Woods, Dion	-	-	-															-	1	-	-	-	1
Totals	12	17	12	12	10	8	6	17	9	7	10	12	8	2	15	14	8	12	16	13	8	10	238
Opponent	CA	CW	HW	WC	BL	ME	AD	GE	SY	RI	KA	SK	ES	PA	WB	CA	CW	HW	WC	BL	ME	AD	
