Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Abraham, Winston	-																						
Archer, Glenn	2	-	-	-	-	-	-	-	-	-	-	-	-			1	-	-	-	-	2	1	6
Blakey, John	-	-	-	-	-	1	-	-	-	1	-	-	1	-	-	-	-	-	-	1	-	-	4
Burton, Matthew	-	-	-	-	-		-	-	2	-	2	-	-	1	1	-	-	-	-	2	-	1	9
Carey, Wayne			4	1	4		3			1		-	1	3	2		2	2	1	3	2		29
Clayton, Shane	1	1	-	-		-	1	2	-	1	2	-	-	-	-		-	-	-	-	-	1	9
Cochrane, Stuart	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-		-	2
Colbert, Leigh	-	-	1	-	-	1	-	3	-	-	5	-	-	-	-	-							10
Grant, Shannon	-	-	-	4	-		1	4	-	1	1	2	1	-	1	2	1	1	-	1	1		21
Harding, Leigh																	1	-					1
Harris, Daniel	-	-	-	-	-	-										-	-						
Harvey, Brent			-	2	-	-	-	-	-	1	1	1	-	-	-	-	-	-	2	1	-	-	8
Hilton, Mark																						-	
Jones, Corey				-	-	-	-		-	1	1	-			-	-				-	2		4
King, David		-	-	-	-	1	-	-	-	1	-	-	-	-	-	-			2	-	-	1	5
Lange, Adam									1														1
Makepeace, Troy	1	-	-	-	-	-	-						2	1	-	-	-	-	-	-	-	-	4
Martyn, Mick				-	-	-	1	-	-	-	-				-			-	-				1
McCartney, Jason	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
McKernan, Corey	1	-	1	-	1	-		4	2	4	5	2	3	-	-	5	3	-	1	-	1	1	34
McLaren, Joe						1	-	-	-	2	-	-						-	1	-	1	1	6
Morrell, Digby						-	-					1	-	-		-	-						1
Motlop, Daniel																					-	2	2
Motlop, Shannon	-	-					-	-			-	-	-	-	-	-	-	1	1	-	-	-	2
Olarenshaw, Ricky					-																		
Petrie, Drew	-	-				-	-	-			-									-	-	-	
Pickett, Byron	-	1	-	-	-	-	-	1	-	1	2	-	1	1	4	-	-	-	1	1	1	3	17
Rawlings, Brady	-	-	-	-				-	-	-	1	-	1	-	2	2	-	-	2	1	-	-	9
Rocca, Saverio	3	5	2		4	1	2	2	3	3	3	1	1	4	5	2	2	-	3	3	-	2	51
Simpson, Adam	-	-	-	-	-	-	-	-	-	-	-	2	-	-		-	-	1	-	1	-	-	4
Sinclair, Jess	-	-	-	-	-	-		-	1	-				-	2	1	-	-	1	-	-	1	6
Smith, Dylan	-	-	-			-																	
Smith, Lindsay								-															
Spaull, John																		1	-			1	2
Stevens, Anthony	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-								2
Teague, David													-	-	-	1	-	-	-	-	-	-	1
Watt, Shannon	-	-	1	-	-				-	-	-	-	-	-	-	2	-						3
Totals	8	8	9	7	11	6	9	16	9	17	23	9	11	10	18	16	9	6	15	14	10	15	256
Opponent	ES	BL	SY	GE	AD	RI	CW	SK	CA	WB	FR	HW	PA	ME	WC	ES	BL	SY	GE	AD	RI	CW	
